Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00172TCH,CL00177TCH,CL00176TCH,CL00180TCH,CL00181TCH,CL00179TCH,CL00178TCH,CL00186TCH,CL00185TCH,CL00184TCH,CB00138TCH,CB00139TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
10/11/2023 14:00,71.295102,0,0,0,0,0,0.0049013623,0.1386514544,0.0177404865,0.0199821535,0.0742206331,2.53819e-05,0.2675679357,0,1.4029125,0,1.50105,0.18539232,0,0,0.4619573065,0.2782062621,0,0.563121476,0,0,0.3004072906,0.1175918758,0.0780092493,0.6838422765,0.034320485,0.0374271,0.023494212,1.8037837175,0,0.0421838381,0.048624,0.0271252631,0.13131316,6.0253752668,0.1262115869,0,0.3209110518,0,0,0.0879093284,0.0483046776,0.1206709255,0.12266872,0,0.5042349384,0,2.8707650616,0.6281283447,0.0665928983,0.2204541062,0.2807868536,0.1685307693,1.2252750598,0.4681996972,0.1814146271,0,0.1005491988,0.0396424003,0.2344532845,0.1298112464,0.0699613177,0.000919261,0.8564479309,0.562940855,0.1481356288,0.4216241771,0.0325939464,0.1409746017,0.0072313108,0.016553902,0.0311014876,0.033146947,0.0336401897,0.0038512723,0.0009487002,0,0,0,0,0
10/11/2023 14:15,71.226555,0,0,0,0,0,0.0048360832,0.1393736028,0.0172170588,0.0204561533,0.0737308295,2.53015e-05,0.2746509268,0,1.4029125,0,1.50105,0.18836598,0,0,0.4582591195,0.2308990682,0,0.5842942917,0,0,0.2854209265,0.1216282237,0.0802541197,0.6859196824,0.035658315,0.03937536,0.02268621,1.7566601668,0,0.0646897406,0.048624,0.0271252631,0.13316554,6.0129617862,0.1235235688,0,0.3207641257,0,0,0.0846910839,0.0399842141,0.1226120128,0.12235999,0,0.5612252452,0,2.8137747548,0.6246692228,0.0676115891,0.2224888705,0.2852219485,0.1691072304,1.2231606943,0.4676254955,0.1863560297,0,0.100743822,0.0401998367,0.2412106956,0.1277217561,0.0684679226,0.0008783132,0.864689717,0.5713058159,0.1494818211,0.4267031838,0.0336007548,0.1422455019,0.0072662723,0.0165251675,0.0320580247,0.03278225,0.03391691,0.0038186049,0.00093266,0,0,0,0,0
10/11/2023 14:30,71.222891,0,0,0,0,0,0.0048860833,0.1405432731,0.0169916078,0.0201629629,0.0730937457,2.53534e-05,0.2782097161,0,1.4029125,0,1.50105,0.18682788,0,0,0.469813413,0.2754995038,0,0.5817937171,0,0,0.2799782374,0.1160282141,0.0886723841,0.6912314406,0.0349636725,0.04450236,0.027192375,1.6778044075,0,0.0750589522,0.054702,0.028060617,0.13614993,6.0868782537,0.1190461503,0,0.320919935,0,0,0.085332492,0.0416755912,0.1222884983,0.12946078,0,0.5067968598,0,2.8682031402,0.6322496234,0.067159524,0.2235521322,0.2931711553,0.1740563196,1.2414850828,0.4712472953,0.192218103,0,0.1017688698,0.0416363179,0.2470325976,0.1302047981,0.0698001208,0.0008470379,0.8818408548,0.5841149777,0.1502222841,0.4335191124,0.0341247727,0.1443505779,0.0072219658,0.0170436752,0.0322622948,0.0337625073,0.0347272121,0.0037725057,0.0009339966,0,0,0,0,0
10/11/2023 14:45,71.101422,0,0,0,0,0,0.0050721438,0.1406415111,0.0180863099,0.0202948867,0.0746899215,2.53427e-05,0.2775416361,0,1.4029125,0,1.50105,0.19031424,0,0,0.485637987,0.2883261012,0,0.5717316312,0,0,0.2817981056,0.1142771574,0.0788510757,0.6093062447,0.0339345725,0.04419474,0.02890161,1.5428084061,0,0.0794776503,0.06078,0.028060617,0.1409867,6.1385344039,0.126349263,0,0.3206958738,0,0,0.0892416275,0.0394230572,0.1190533528,0.13903141,0,0.5255855978,0,2.8494144022,0.6272913651,0.0671284952,0.2238417063,0.294717673,0.1764043217,1.2524872612,0.4816890224,0.1875325993,0,0.1010222378,0.0413342974,0.2511703504,0.1319994256,0.069402466,0.0008917615,0.8877292909,0.5950696517,0.1510800911,0.4301841764,0.0333029189,0.1452254329,0.0074595968,0.0166041689,0.0322051886,0.0337002728,0.0332079948,0.00376181,0.0008951758,0,0,0,0,0
10/11/2023 15:00,70.986398,0,0,0,0,0,0.0051826005,0.1403295401,0.0190806459,0.0208281774,0.0752251163,2.53759e-05,0.2782769292,0,1.4029125,0,1.50105,0.18467454,0,0,0.4868434675,0.3016899866,0,0.5809946128,0,0,0.2825576932,0.1158252067,0.0861469048,0.6168475515,0.0376907875,0.0589605,0.020914821,1.4023523864,0,0.0760605237,0.051663,0.028060617,0.14386818,5.8119812205,0.1198138563,0,0.3206982801,0,0,0.0882108929,0.0394522902,0.1177592946,0.13450337,0,0.4155489044,0,2.9594510956,0.6369647427,0.0676839475,0.227138535,0.2970367514,0.1802596066,1.2727876809,0.4773417918,0.1987032132,0,0.1019678994,0.0408273264,0.2531465386,0.1340269974,0.0703968542,0.0008552805,0.9014230962,0.6021660259,0.1514415308,0.4334816875,0.0336466698,0.1469032893,0.0076157448,0.01715422,0.0326314644,0.0327700797,0.0353637404,0.0037767757,0.000901974,0,0,0,0,0
10/11/2023 15:15,70.863273,0,0,0,0,0,0.0049876564,0.1405328375,0.0217820394,0.0207144562,0.0749978775,2.53067e-05,0.2785052893,0,1.4029125,0,1.50105,0.18775074,0,0,0.489990013,0.2726462705,0,0.6114689317,0,0,0.282012932,0.1177202091,0.0886723841,0.5720066952,0.0369189625,0.05680716,0.0248616,1.3324092779,0,0.0669874636,0.057741,0.037414156,0.14170707,6.0044525313,0.1247061617,0,0.3207599923,0,0,0.0890278248,0.0395464213,0.1216414692,0.12596184,0,0.4781077954,0,2.8968922046,0.6336758312,0.0672747435,0.2258408396,0.3024283137,0.1794879901,1.2768978045,0.4814219029,0.2036823792,0,0.1029265312,0.042544971,0.2502834167,0.1409070943,0.0705396076,0.0009107937,0.9103089375,0.5984135597,0.1480575985,0.4364683774,0.0343590031,0.1481820796,0.0074212621,0.0177301759,0.0324102303,0.031773502,0.034264108,0.0037912024,0.0008883316,0,0,0,0,0
10/11/2023 15:30,70.864195,0,0,0,0,0,0.0052636355,0.1408374648,0.0213266879,0.020759857,0.0761219441,2.53511e-05,0.2802618669,0,1.4029125,0,1.50105,0.18323898,0,0,0.4904701662,0.2305537784,0,0.6233233835,0,0,0.2670553435,0.1331680357,0.0805347286,0.5808113794,0.0366616875,0.04737348,0.027751761,1.2999881305,0,0.0793009024,0.057741,0.0346080943,0.14520601,6.1920277658,0.1142176066,0,0.3208196087,0,0,0.0920761475,0.0395444073,0.1209944401,0.12935787,0,0.5523848089,0,2.8226151911,0.6338742029,0.0677721487,0.2249989558,0.3043106328,0.184528217,1.2957352204,0.4865750353,0.1978930176,0,0.1032501186,0.043002175,0.2550837616,0.1392318076,0.0705478251,0.0008541511,0.9089502072,0.579264977,0.1461854487,0.4355371061,0.0342568289,0.1494165926,0.0077657383,0.0179625712,0.0320986905,0.0316744462,0.0366442012,0.0037912024,0.0009671236,0,0,0,0,0
10/11/2023 15:45,70.837195,0,0,0,0,0,0.0053808874,0.1414750043,0.0201918699,0.0211028875,0.0768462941,2.53218e-05,0.2794426542,0,1.4029125,0,1.50105,0.1953387,0,0,0.497151439,0.2522599744,0,0.6105505619,0,0,0.2412888687,0.1263929971,0.0836214255,0.662670081,0.043376565,0.06654846,0.026881605,1.2618295155,0,0.0814807934,0.054702,0.037414156,0.14530892,6.1403067272,0.1168521801,0,0.3205687777,0,0,0.095294392,0.0366105645,0.1226120128,0.13810522,0,0.5948718908,0,2.7801281092,0.6277335681,0.0688276336,0.2248407655,0.3037405933,0.1822454871,1.2835818495,0.4857644832,0.2045258582,0,0.1029015161,0.0426152209,0.2554503258,0.1382785769,0.0713467947,0.0008327753,0.9166812253,0.5914944996,0.144934034,0.439904239,0.0337768547,0.1485065708,0.0080812364,0.0182535074,0.0321843243,0.0305905159,0.0341605701,0.0035774132,0.0010333565,0,0,0,0,0
10/11/2023 16:00,71.059242,0,0,0,0,0,0.0055425409,0.1419298441,0.0187554949,0.0212581269,0.0759545676,2.53075e-05,0.278855968,0,1.4029125,0,1.50105,0.17513832,0,0,0.496753,0.2429807701,0,0.602541499,0,0,0.2255647432,0.1350477655,0.0799735109,0.6753372476,0.043170745,0.05680716,0.027876069,1.2691736051,0,0.082482365,0.057741,0.0383495099,0.14294199,6.1469725364,0.1141760085,0,0.320332073,0,0,0.0919445047,0.0508637497,0.120347411,0.13244517,0,0.5658724759,0,2.8091275241,0.6234935086,0.0685675227,0.2251830423,0.3006140115,0.1736684151,1.2929020544,0.4841552637,0.2042237673,0,0.1042264152,0.042950196,0.2556114216,0.1398074216,0.0709678133,0.0008576167,0.9260140182,0.6194365432,0.1455664665,0.4409612535,0.0337664144,0.147553748,0.0047733644,0.0189179142,0.0309013587,0.0294353387,0.0341588569,0.00302186,0.0009006886,0,0,0,0,0
10/11/2023 16:15,70.99159375,0,0,0,0,0,0.0053755389,0.1414205899,0.0162316208,0.0211222166,0.0762979404,2.53293e-05,0.2810446855,0,1.4029125,0,1.50105,0.18590502,0,0,0.4968551662,0.2490665547,0,0.5995119263,0,0,0.1896390086,0.174756285,0.0726776819,0.6580739322,0.034629215,0.04645062,0.027378837,1.2891845071,0,0.0765907675,0.045585,0.0430262794,0.1471613,6.1548493419,0.1199855778,0,0.3201279975,0,0,0.0889400629,0.0520327645,0.1171122655,0.12338909,0,0.4051695666,0,2.9698304334,0.6157449074,0.067958569,0.2238750807,0.2992402847,0.1796258686,1.2826100466,0.4739653691,0.1986654993,0,0.1037351447,0.042606047,0.2586750523,0.1413312102,0.0717134394,0.0008755145,0.8380476416,0.6209984631,0.1466306237,0.4361068533,0.033155385,0.1476239486,0.0069242041,0.0187128728,0.0291947935,0.028757474,0.0339214849,0.0026912475,0.0008518009,0,0,0,0,0
10/11/2023 16:30,71.21815625,0,0,0,0,0,0.0053802748,0.1426731426,0.0160644715,0.0207620763,0.07550665,2.53049e-05,0.2778577686,0,1.4029125,0,1.50105,0.16068018,0,0,0.4923396805,0.267017218,0,0.5892663799,0,0,0.1415888354,0.1943486098,0.066504288,0.619987753,0.0356840425,0.04788618,0.027689607,1.2793416252,0,0.0686371109,0.048624,0.0495737568,0.14767585,6.1012436882,0.1197131432,0,0.3201058845,0,0,0.0891099847,0.0434015575,0.1112890037,0.12081634,0,0.5806906366,0,2.7943093634,0.6066183869,0.0675134682,0.2220899419,0.2996274312,0.183130828,1.2817555224,0.4655768753,0.2020926116,0,0.1039598209,0.0430401891,0.2574030912,0.1427341723,0.0695873059,0.0008608334,0.9360820754,0.622231681,0.1469320346,0.4391111497,0.0339500502,0.1467215365,0.0096670742,0.0193469993,0.029061537,0.027611186,0.0334569091,0.0026359451,0.0008520383,0,0,0,0,0
10/11/2023 16:45,71.27940625,0,0,0,0,0,0.0055264243,0.1424201349,0.0158154686,0.0209492461,0.0759259204,2.53181e-05,0.2773318163,0,1.4029125,0,1.50105,0.15555318,0,0,0.4701096857,0.268443599,0,0.5948278776,0,0,0.10493632,0.2359686489,0.0687491585,0.6130454626,0.0332656575,0.04696332,0.025545294,1.191391619,0,0.0697565144,0.045585,0.0458323411,0.14376527,6.121618425,0.1275660661,0,0.3200302927,0,0,0.0888523011,0.0450648919,0.1080538583,0.11392137,0,0.6766013245,0,2.6983986755,0.5897340622,0.0668413858,0.2187714678,0.3007025226,0.1855741464,1.2556508368,0.4684621781,0.207046569,0,0.0975603754,0.0438145395,0.2533483247,0.1443297732,0.0705682968,0.000809603,0.9279712582,0.6238798105,0.1472416026,0.4379735618,0.0345255516,0.1461146759,0.000102797,0.0196644711,0.0294139802,0.0283150892,0.0338448098,0.0023396168,0.0008362893,0,0,0,0,0
10/11/2023 17:00,71.384555,0,0,0,0,0,0.0056042523,0.1415654446,0.0186492078,0.0211134063,0.0747498601,2.53102e-05,0.2741850575,0,1.4029125,0,1.50105,0.17626626,0,0,0.4313399532,0.2553692118,0,0.5973649823,0,0,0.0908668165,0.2435521159,0.059208459,0.5853282365,0.0296638075,0.04655316,0.033190236,1.1423428352,0,0.0585624792,0.045585,0.0448969872,0.14325072,6.1557358872,0.1230065925,0,0.3197803258,0,0,0.0889400629,0.0447559574,0.1064362855,0.10537984,0,1.0031981687,0,2.3718018313,0.5144546886,0.0670528675,0.2173129157,0.3023156531,0.1854327383,1.254938349,0.4669791846,0.2034607892,0,0.1054690412,0.0439424602,0.250378997,0.1404365631,0.0705650098,0.0008325433,0.9311562603,0.6277771794,0.1476477853,0.435398121,0.0342990787,0.1445819597,2.5902e-06,0.0196341764,0.0286863985,0.0275708086,0.0338425125,0.0026786449,0.000853666,0,0,0,0,0
10/11/2023 17:15,71.310148,0,0,0,0,0,0.0056969205,0.1419918472,0.0194734807,0.022121624,0.073599646,2.53782e-05,0.2717042796,0,1.4029125,0,1.50105,0.194826,0,0,0.4415253065,0.2558691424,0,0.5968644666,0,0,0.0894905284,0.2184089415,0.059208459,0.4881979694,0.027219695,0.0451176,0.024271137,1.1463889784,0,0.0467792842,0.042546,0.057056588,0.14345654,6.1855045193,0.1240191697,0,0.319638858,0,0,0.0886823793,0.0409482829,0.1135536055,0.10146926,0,0.7949129768,0,2.5800870232,0.4942414569,0.0674295371,0.2130370549,0.2974859734,0.186130142,1.251364088,0.4555699404,0.200369968,0,0.1071777093,0.0441912228,0.2450442534,0.1384971946,0.0739675664,0.0008348975,0.9449267229,0.6382876395,0.1477566933,0.434240895,0.0354085097,0.1427989101,-0.0020940249,0.0191070826,0.0288962374,0.0279443003,0.0339229963,0.0027973337,0.0008645816,0,0,0,0,0
10/11/2023 17:30,71.30982,0,0,0,0,0,0.0058645143,0.1432086438,0.018962833,0.0220422927,0.0736391376,2.69118e-05,0.2715878501,0,1.4029125,0,1.50105,0.17647134,0,0,0.4478898857,0.2786788856,0,0.5730980794,0,0,0.0881827049,0.231093781,0.0572441973,0.4499947943,0.0254959525,0.03804234,0.033159159,1.1219927911,0,0.0437156535,0.03039,0.0514444646,0.1420158,6.1784523753,0.1146874674,0,0.3195651175,0,0,0.088167012,0.0344931753,0.123906071,0.09941106,0,0.7759258871,0,2.5990741129,0.4794858955,0.0673329306,0.2127274613,0.2931183249,0.1871777299,1.2392445869,0.4577774992,0.2022481449,0,0.1106066164,0.0472395722,0.2448767579,0.1387797741,0.0744057145,0.0008866463,0.9738487463,0.6529135612,0.146137607,0.4405512843,0.0368723028,0.1436952609,0.0016213269,0.0196744942,0.0309811011,0.0269418072,0.0337701359,0.0027973337,0.0008439034,0,0,0,0,0
10/11/2023 17:45,71.277227,0,0,0,0,0,0.0058525459,0.1456611057,0.0172978652,0.0228685503,0.073987133,3.23008e-05,0.2742212807,0,1.4029125,0,1.50105,0.18129072,0,0,0.4505256,0.3351216348,0,0.5647913948,0,0,0,0.2138008164,0.044336192,0.4374903519,0.0246726725,0.04234902,0.037945017,1.07791242,0,0.0413590145,0.024312,0.0448969872,0.14006051,6.15671625,0.121177335,0,0.3193708499,0,0,0.0897131138,0.0327224353,0.1216414692,0.09869069,0,0.889196482,0,2.485803518,0.4678707216,0.0680930548,0.2099620956,0.2933814816,0.1911847816,1.2400218719,0.4580560104,0.2066974383,0,0.1156298902,0.0495157659,0.2324027173,0.1411884464,0.0767869855,0.000960557,0.9902449548,0.6800515528,0.1468294123,0.4497450682,0.0386073892,0.1496195579,0.001768143,0.0201447054,0.0310763774,0.0253247156,0.0336376151,0.0030371987,0.0008648229,0,0,0,0,0
10/11/2023 18:00,71.273461,0,0,0,0,0,0.0062016099,0.1518181453,0.0172417642,0.0251480554,0.0754032254,3.2276e-05,0.2859253654,0,0.7283152241,0,1.50105,0.15575826,0,0,0.4485436935,0.2827954111,0,0.5307334372,0,0,0,0.1729105739,0.0510708035,0.4468906952,0.0244668525,0.05291064,0.039592098,1.1583708523,0,0.0444226452,0.021273,0.0392848638,0.13934014,6.135658443,0.1244845601,0,0.3198887015,0,0,0.0805690802,0.0339358927,0.1255236437,0.09622085,0,0.9572774203,0,2.4177225797,0.4713452961,0.0691791117,0.2136720214,0.2969045531,0.1963500444,1.2682539954,0.4561617053,0.2122566298,0,0.12024563,0.052328107,0.2309838592,0.1444823163,0.0845258563,0.0011270026,1.0536955686,0.7326344797,0.151952768,0.4774038729,0.0424139079,0.1617926487,0.0020280694,0.0218711721,0.0326993514,0.0220089084,0.0348995031,0.0032264873,0.000889718,0,0,0,0,0
10/11/2023 18:15,71.220492,0,0,0,0,0,0.0082438355,0.1612184981,0.0193528912,0.0275525397,0.0854140469,3.22066e-05,0.3211188429,0,1.4029125,0,1.50105,0.1532973,0,0,0.446326839,0.2665259391,0,0.5425640204,0,0,0,0.1730847179,0.0401270599,0.4350174556,0.02397803,0.06019098,0.040524408,1.0965189306,0,0.0396504512,0.021273,0.0383495099,0.13810522,6.1609401018,0.1192522585,0,0.3202823575,0,0,0.0778830088,0.0357032156,0.1714627092,0.09652958,0,0.9337880872,0,2.4412119128,0.5084985735,0.0715817283,0.2227698917,0.3162784066,0.2042300971,1.2589205415,0.4825434311,0.2373438981,0,0.1244931097,0.0577043677,0.2451916239,0.1536323967,0.094953656,0.0013671284,1.1532301449,0.8127203036,0.1676024432,0.5118225928,0.0491378794,0.1735838127,0.0018903128,0.0244707501,0.035131275,0.0210696854,0.0357498454,0.0033173176,0.0008788025,0,0,0,0,0
10/11/2023 18:30,71.206773,0,0,0,0,0,0.0090105028,0.1694569952,0.0224786307,0.0293489424,0.0909936431,3.22735e-05,0.3434369079,0,1.4029125,0,1.50105,0.1553481,0,0,0.453191961,0.2819531123,0,0.5541783309,0,0,0,0.1693479866,0.033953666,0.4254081505,0.0216882825,0.05414112,0.03822471,1.121553045,0,0.0415946784,0.027351,0.0364788021,0.13666448,5.9720254447,0.1159905137,0,0.320119948,0,0,0.0805037261,0.0343567378,0.1682275638,0.0946772,0,0.9590217147,0,2.4159782853,0.6041126793,0.0774617201,0.2332459752,0.3539535879,0.228110249,1.3094369254,0.5337556082,0.2817026788,0,0.128770322,0.0651378189,0.3308796813,0.1652154834,0.0985474415,0.0015418989,1.2171254265,0.8481995506,0.1730084252,0.5532111289,0.0553134634,0.1813452717,0.0018073503,0.0287244981,0.0360269512,0.0246882268,0.0399826953,0.0035068549,0.0009055207,0,0,0,0,0
10/11/2023 18:45,71.185961,0,0,0,0,0,0.0095121104,0.1822011142,0.0227150903,0.0292779141,0.0935449085,3.22628e-05,0.3372372693,0,1.4029125,0,1.50105,0.14837538,0,0,0.4596587065,0.3071635184,0,0.5488508056,0,0,0,0.1690279831,0.0404076687,0.4339694962,0.01162883,0.05885796,0.028217916,1.0956182062,0,0.0444226452,0.024312,0.0402202177,0.13759067,5.8104815779,0.1237784866,0,0.3199285172,0,0,0.0747030433,0.0359050519,0.166609991,0.08737059,0,1.0184376172,0,2.3565623828,0.6958046651,0.0861675235,0.2479094698,0.3946932408,0.2536853226,1.408234962,0.594226775,0.3087850153,0,0.1310899478,0.0700913211,0.352961538,0.1734672025,0.1057725924,0.0016059093,1.2553246746,0.8973947503,0.1862541612,0.580053345,0.0609974477,0.1863590505,0.0023505372,0.0344527945,0.0367347221,0.0295382954,0.0424481723,0.003768443,0.0009365976,0,0,0,0,0
10/11/2023 19:00,71.188109,0,0,0,0,0,0.0097800954,0.1860163276,0.0213730372,0.0292963584,0.0942025682,3.25083e-05,0.3374678061,0,1.4029125,0,1.3321611925,0.11135844,0,0,0.4628358675,0.3020633369,0,0.5356341266,0,0,0,0.1695161397,0.0387240158,0.4318459354,0.0063032375,0.0492192,0.020168973,1.0721754521,0,0.0427140819,0.024312,0.0392848638,0.13193062,5.923335024,0.127932167,0,0.3201487532,0,0,0.0729870197,0.0358131082,0.1679040492,0.08407747,0,1.0466789,0,2.3283211,0.7410718361,0.0879722915,0.2493602914,0.4111796303,0.265648067,1.4696777918,0.6069002281,0.3269234374,0,0.1307928489,0.0729612326,0.3524202232,0.1777683646,0.109463098,0.0016750366,1.2702197875,0.9277211496,0.1913681782,0.5873343143,0.0635158835,0.1883562415,0.0063631262,0.0380184777,0.0370161516,0.0309326755,0.0447255087,0.0039198821,0.0010130981,0,0,0,0,0
10/11/2023 19:15,71.171211,0,0,0,0,0,0.0098806002,0.1861882787,0.0207238419,0.0287175091,0.0940328568,3.24998e-05,0.3383865359,0,1.4029125,0,1.3701128648,0.10592382,0,0,0.4601797325,0.2935044202,0,0.5323900556,0,0,0,0.1622579639,0.033953666,0.4215410131,0.0060974175,0.04860396,0.02828007,1.0392225666,0,0.0431854097,0.024312,0.037414156,0.10743804,5.9971601302,0.1303747963,0,0.3196622665,0,0,0.0740177542,0.0367574269,0.1679040492,0.08356292,0,0.905985604,0,2.469014396,0.7547872775,0.0885464598,0.2511033503,0.4184540834,0.2699789725,1.5225211788,0.6001277181,0.3328697998,0,0.1292923052,0.0751684322,0.3654955649,0.1819958436,0.1121673405,0.0016805642,1.2726726746,0.9055103134,0.1944681704,0.5931410457,0.0654512526,0.1864950491,0.007009324,0.0406468118,0.0367830371,0.0315138164,0.0454285407,0.0037034813,0.0011203385,0,0,0,0,0
10/11/2023 19:30,71.05846875,0,0,0,0,0,0.0096178667,0.1864934453,0.0220089195,0.0290654562,0.094536097,3.24836e-05,0.3381293164,0,1.4029125,0,1.3501994671,0.09915618,0,0,0.4603942597,0.2921502409,0,0.5198203705,0,0,0,0.1080893292,0.0359179277,0.3638541474,0.0061746,0.05239794,0.02983392,0.9863351595,0,0.035408501,0.027351,0.0364788021,0.10620312,6.0503626494,0.1279091092,0,0.3197549133,0,0,0.0640241117,0.0384176752,0.1669335056,0.08582694,0,0.7363981146,0,2.6386018854,0.7516668162,0.0885804406,0.2509140497,0.4208829231,0.2713700799,1.5431353153,0.6019146658,0.3334564527,0,0.1283334934,0.0746965664,0.3661677619,0.1848893958,0.1150478628,0.0016742022,1.2732466315,0.9034026547,0.1962390926,0.5914629684,0.0654049265,0.1871930548,0.0063742264,0.041834237,0.0368117394,0.0322060867,0.0456100609,0.0037034813,0.0011556205,0,0,0,0,0
10/11/2023 19:45,70.767391,0,0,0,0,0,0.0094995376,0.1861819859,0.0211531536,0.0292171483,0.0932308097,3.24279e-05,0.3366884149,0,1.4029125,0,1.4132891027,0.07013736,0,0,0.4625600468,0.3192514865,0,0.5163255615,0,0,0,0.1165777024,0.0392852334,0.3552804355,0.006226055,0.05270556,0.022033593,0.9448861018,0,0.0404163589,0.027351,0.037414156,0.10558566,6.1709032792,0.123491135,0,0.3195244075,0,0,0.0641996354,0.0381231188,0.1643453892,0.0885026,0,0.7751271286,0,2.5998728714,0.7402099598,0.0875250964,0.249116768,0.4202912019,0.271777365,1.5399192704,0.6029633334,0.3337329723,0,0.1283427755,0.0743395353,0.3641769784,0.187671498,0.1151455618,0.0016895404,1.2741779736,0.8980526786,0.1957565238,0.5874586408,0.0658746473,0.1877487088,0.0072026063,0.0421611668,0.0362978832,0.0322608469,0.0457395731,0.0033194319,0.0012657832,0,0,0,0,0
10/11/2023 20:00,70.783414,0,0,0,0,0,0.009547499,0.1856551227,0.0234375234,0.028896801,0.0916960656,3.25561e-05,0.3355226028,0,1.4029125,0,1.50105,0.05403858,0,0,0.4637859792,0.2921777199,0,0.5210059731,0,0,0,0.0938632833,0.0404076687,0.3299427086,0.0061488725,0.05414112,0.025265601,0.9155939721,0,0.0438334854,0.027351,0.0355434482,0.10249836,6.2142012289,0.1026692529,0,0.3196411096,0,0,0.0636842682,0.0393959644,0.1611102438,0.08562112,0,0.5848852241,0,2.7901147759,0.7348469927,0.086070755,0.246704822,0.4144741685,0.2683436484,1.5214763895,0.597404078,0.3351011333,0,0.128341552,0.0746625183,0.3619905425,0.1877753122,0.1144671683,0.0017200703,1.2633308508,0.8869540612,0.1943885724,0.5810061658,0.0649001662,0.1863156036,0.0077084434,0.042691678,0.0357977085,0.0322966383,0.0502066415,0.002852263,0.0012200605,0,0,0,0,0
10/11/2023 20:15,70.793445,0,0,0,0,0,0.0092765458,0.1850999836,0.0226945784,0.028290047,0.0917510817,3.25492e-05,0.3321723727,0,1.4029125,0,1.50105,0.06449766,0,0,0.466860974,0.2787474123,0,0.5407937495,0,0,0,0.0805507879,0.0418107127,0.3326760679,0.0075896125,0.0517827,0.029429919,0.9425889086,0,0.0436567375,0.024312,0.0355434482,0.1039391,6.124446163,0.0998815688,0,0.3194783616,0,0,0.0626535336,0.037515119,0.1581986128,0.07996107,0,0.6160252725,0,2.7589747275,0.7352387187,0.0846552162,0.2444078316,0.4078423203,0.2679553824,1.5019140503,0.5917327562,0.3263532655,0,0.1296362026,0.0736256625,0.3624092508,0.1865042431,0.1145458417,0.0017354226,1.2512377411,0.8837204344,0.1931166873,0.5799645402,0.0639340834,0.1842019821,0.0079298905,0.0418173636,0.035469932,0.0317199551,0.0446323738,0.0026834952,0.0011957858,0,0,0,0,0
10/11/2023 20:30,70.815297,0,0,0,0,0,0.009194493,0.1844604179,0.0237921395,0.0280831707,0.0908916026,3.26164e-05,0.3289184844,0,1.4029125,0,1.50105,0.05731986,0,0,0.4688428805,0.296590935,0,0.5333823415,0,0,0,0.0669597354,0.0507901947,0.337736691,0.0080012525,0.06008844,0.029554227,0.9471663754,0,0.0443048132,0.024312,0.0364788021,0.10435074,6.1478023991,0.1120138134,0,0.3196561605,0,0,0.0634265845,0.0380774544,0.1617572728,0.08191636,0,0.6345342679,0,2.7404657321,0.7183760943,0.0835240477,0.2405626514,0.4034527977,0.2591843745,1.5040332762,0.5882392899,0.3208367873,0,0.1291905954,0.0731075481,0.3531218724,0.1847587708,0.1128179594,0.001696233,1.2378304579,0.9037369349,0.1913065364,0.5693131245,0.0622342153,0.1824961356,0.0075346632,0.041070035,0.0348881332,0.0307738802,0.0436237988,0.0026622697,0.0012004317,0,0,0,0,0
