Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00062TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00117TCH,CB00125TCH,CB00126TCH,CB00122TCH,CB00118TCH,CB00127TCH,CB00116TCH,CB00120TCH,CB00121TCH,CB00124TCH,CB00115TCH,CB00119TCH,CB00123TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH
01/01/2023 05:00,-0.263441589,0,0,0,0,0,0.0060016828,0.0870689439,0.0111105658,0.0208690336,0.064009816,3.97175e-05,0.1408906784,0,1.4029125,0,1.3722665491,0.08449608,0,0,0.0334066593,0.7042399351,0.1502128462,0,0.4893196415,0,0,0.0303110931,0.2117914277,0.0342506657,0.0346884318,0.0013378112,0.02511496,0.012123876,0.6158522715,0,0.010267444,0.009117,0.0283050088,0.096805,5.8816271098,0.0900885609,0,0,0,0,0.4311509296,0,0.2887693922,0,0,0.1780094506,0,0.0954027834,0,0,0,0,0,0.0469427023,0.039891852,0.250395318,0.0383848918
01/01/2023 05:15,-0.260180206,0,0,0,0,0,0.0059696566,0.0866261058,0.011213593,0.0207610658,0.0638746874,3.97371e-05,0.1369708836,0,1.4029125,0,1.2453943137,0.08297088,0,0,0.0327664258,0.712933761,0.1460102797,0,0.4751496976,0,0,0.0303746006,0.2130179965,0.0404780595,0.0348865807,0.0013378112,0.02501328,0.010692162,0.668505196,0,0.0101507685,0.009117,0.0254745079,0.0971107,6.001064178,0.0894810966,0,0,0,0,0.4302322219,0,0.2907143288,0,0,0.1787506645,0,0.0936783516,0,0,0,0,0,0.0468205063,0.039550896,0.2436016466,0.0367383549
01/01/2023 05:30,-0.258135284,0,0,0,0,0,0.0055433537,0.0838043419,0.010882771,0.0189782691,0.0623735968,3.98479e-05,0.129145688,0,1.4029125,0,1.2370565249,0.07788688,0,0,0.0319037874,0.7128214,0.1545684741,0,0.4771449267,0,0,0.0304113114,0.2097484346,0.0458562632,0.0354776457,0.0013635384,0.0249116,0.009565068,0.8972083683,0,0.0099174175,0.012156,0.0273615085,0.0994544,5.9840034575,0.0924453,0,0,0,0,0.4313379828,0,0.293620236,0,0,0.1803672365,0,0.088004968,0,0,0,0,0,0.0471546939,0.040573764,0.2497483017,0.0366354463
01/01/2023 05:45,-0.258361938,0,0,0,0,0,0.0048606959,0.0801382912,0.0097144019,0.0176782419,0.0562136441,3.98707e-05,0.1199378752,0,1.4029125,0,1.2380852547,0.078802,0,0,0.0327922288,0.7186138545,0.1618077184,0,0.4884370917,0,0,0.0301865614,0.2027797943,0.0413272496,0.0327503708,0.0013378112,0.0238948,0.007828734,0.9567037755,0,0.0100924308,0.009117,0.0254745079,0.0952765,6.0067340528,0.0911837648,0,0,0,0,0.4311698495,0,0.2942373877,0,0,0.1797349738,0,0.0883277227,0,0,0,0,0,0.0469427023,0.052507224,0.2516893507,0.0381790747
01/01/2023 06:00,-0.254566147,0,0,0,0,0,0.0045242831,0.0795220601,0.0077465981,0.0176563992,0.0537790965,3.76184e-05,0.1139751945,0,1.4029125,0,1.2338962242,0.07920872,0,0,0.0329187603,0.6766261195,0.1092998858,0,0.4850712586,0,0,0.0323839618,0.1821761557,0.0390627428,0.0312340897,0.0013635384,0.02358976,0.008194278,0.9968469522,0,0.0100924308,0.012156,0.0234931573,0.097824,6.0349598106,0.0877736548,0,0,0,0,0.4234184184,0,0.3000456102,0,0,0.1770256061,0,0.0930103914,0,0,0,0,0,0.0466983103,0.041596632,0.2445721711,0.0384878003
01/01/2023 06:15,-0.251716904,0,0,0,0,0,0.004468747,0.0801544624,0.0079347118,0.0175290799,0.0516602992,2.70558e-05,0.1142233317,0,1.4029125,0,1.057162104,0.078802,0,0,0.0320009746,0.6340662286,0.1504011565,0,0.4670856294,0,0,0.0433783945,0.1711228455,0.0331184123,0.0300838749,0.0013635384,0.02125112,0.007676424,1.0803256691,0,0.0096840665,0.009117,0.0196248061,0.0987411,6.0106223481,0.0880222159,0,0,0,0,0.4136696472,0,0.3059455663,0,0,0.1764441986,0,0.0976625057,0,0,0,0,0,0.0466983103,0.040232808,0.2089862732,0.0371499891
01/01/2023 06:30,-0.24727565,0,0,0,0,0,0.0043868525,0.081152477,0.0082979676,0.0176903218,0.0514350179,2.70486e-05,0.1162326125,0,1.4029125,0,1.0695673452,0.08358096,0,0,0.0312101072,0.6507285221,0.1474697279,0,0.4648916398,0,0,0.0420338602,0.1541615513,0.0334014757,0.0299270513,0.0013892655,0.01555704,0.00654933,1.0911220183,0,0.0097424043,0.012156,0.0212287566,0.0980278,5.7476882724,0.0878863514,0,0,0,0,0.3943554138,0,0.2983690181,0,0,0.1727832219,0,0.098858921,0,0,0,0,0,0.0468205063,0.02898126,0.208662765,0.0355034522
01/01/2023 06:45,-0.246238434,0,0,0,0,0,0.0044712587,0.0802406572,0.007791567,0.0177154369,0.0522156971,2.7015e-05,0.1207285843,0,1.4029125,0,1.1493110125,0.08663136,0,0,0.0303684091,0.6426579195,0.1197949358,0,0.4684006721,0,0,0.0547543632,0.1493034309,0.0512344669,0.0291693945,0.0013635384,0.01138816,0.004081908,1.0802547471,0,0.0096257288,0.006078,0.0215118067,0.0976202,5.6761274387,0.0873715707,0,0,0,0,0.3362107509,0,0.2538905934,0,0,0.1474393341,0,0.0843716611,0,0,0,0,0,0.0467307108,0.02898126,0.2096332895,0.0336510982
01/01/2023 07:00,-0.248916641,0,0,0,0,0,0.0046182408,0.0816850631,0.0081413657,0.0181844966,0.0524949731,2.69884e-05,0.1241825532,0,1.4029125,0,1.2201343072,0.09730776,0,0,0.0287492873,0.649747826,0.1785621178,0,0.4665170932,0,0,0.0817755687,0.1444630852,0.0628400644,0.0290815564,0.0013892655,0.01037136,0.004295142,1.1187169261,0,0.0096257288,0.009117,0.0205683064,0.1005753,5.7107842241,0.0881474853,0,0,0,0,0.3026695438,0,0.2305772899,0,0,0.1344425558,0,0.0793824496,0,0,0,0,0,0.0488182256,0.02898126,0.2093097814,0.0371499891
01/01/2023 07:15,-0.246865158,0,0,0,0,0,0.0046515604,0.0806599939,0.0102694486,0.0186607472,0.0531827184,2.70026e-05,0.1303149012,0,1.4029125,0,1.2262083952,0.1062556,0,0,0.0273468251,0.645406026,0.1549504125,0,0.4906539969,0,0,0.0977239532,0.1362359104,0.0645384446,0.0301739296,0.0013378112,0.01037136,0.004234218,1.1830292137,0,0.0100924308,0.006078,0.0199078562,0.1053646,5.8108941493,0.0870086531,0,0,0,0,0.3050420982,0,0.2302012154,0,0,0.1350120499,0,0.0767803205,0,0,0,0,0,0.0560509321,0.027617436,0.208662765,0.0338569153
01/01/2023 07:30,-0.246122757,0,0,0,0,0,0.0044476431,0.0801337039,0.0101355604,0.0189503881,0.053346543,2.70167e-05,0.1342953531,0,1.4029125,0,1.179621452,0.11347488,0,0,0.0271834646,0.654457387,0.1328029289,0,0.4957351307,0,0,0.1125302228,0.1354706204,0.0631231278,0.0335827127,0.0013635384,0.01026968,0.004142832,1.1571954796,0,0.0096257288,0.006078,0.0196248061,0.102919,5.9090424037,0.0870379486,0,0,0,0,0.3101134355,0,0.2287676525,0,0,0.1340462481,0,0.0740862472,0,0,0,0,0,0.0560509321,0.031367952,0.2067217161,0.0365325378
01/01/2023 07:45,-0.24630545,0,0,0,0,0,0.004657402,0.0827690027,0.0090368181,0.0196036802,0.0544307219,2.70771e-05,0.138298921,0,1.4029125,0,1.1053328919,0.10168,0,0,0.0272869568,0.6586766,0.1351926717,0,0.500418163,0,0,0.1124250379,0.1356992855,0.0639723178,0.0305796381,0.0013378112,0.01006632,0.004203756,1.2693001941,0,0.0096257288,0.006078,0.0212287566,0.1023076,6.0288265453,0.0701394323,0,0,0,0,0.3149188841,0,0.2262484628,0,0,0.1313209975,0,0.0745073484,0,0,0,0,0,0.0560509321,0.03239082,0.2122213548,0.0340627324
01/01/2023 08:00,-0.245785263,0,0,0,0,0,0.0046227429,0.0835501601,0.0094369859,0.0202756625,0.0554231504,2.70966e-05,0.1413780052,0,1.4029125,0,1.1047078014,0.10534048,0,0,0.026468745,0.6693216545,0.1472183675,0,0.5023731345,0,0,0.1118743282,0.1347398506,0.0602924943,0.0302376476,0.0013378112,0.01037136,0.004386528,1.3468913449,0,0.009567391,0.006078,0.0215118067,0.100881,6.0471771382,0.0791276221,0,0,0,0,0.3176136266,0,0.2242652066,0,0,0.1304205961,0,0.0746795768,0,0,0,0,0,0.0559287361,0.033413688,0.2089862732,0.0382819832
01/01/2023 08:15,-0.248432861,0,0,0,0,0,0.0045887203,0.0849005731,0.0097743401,0.0201877946,0.0557669688,2.69254e-05,0.1457107344,0,1.4029125,0,1.1265044075,0.10767912,0,0,0.0255654254,0.6847784675,0.1440941971,0,0.5212022951,0,0,0.1134654427,0.1464001484,0.0789746756,0.0300853177,0.0013635384,0.01026968,0.00426468,1.6787988858,0,0.0099174175,0.006078,0.0196248061,0.103938,6.0445646488,0.0875739783,0,0,0,0,0.3178351951,0,0.2230490015,0,0,0.1308766119,0,0.0752033161,0,0,0,0,0,0.0558389406,0.033754644,0.2083392569,0.0348860008
01/01/2023 08:30,-0.245843445,0,0,0,0,0,0.0046596743,0.0840387445,0.0102298155,0.0204818132,0.0565248602,2.68222e-05,0.1496163561,0,1.4029125,0,1.0702331181,0.11876224,0,0,0.0274057567,0.6675134649,0.1338745457,0,0.523233684,0,0,0.1213624836,0.1619417699,0.0668029514,0.0304860777,0.0013120841,0.01057472,0.004295142,1.7310621558,0,0.010034093,0.006078,0.0186813058,0.1010848,6.050916952,0.0889408642,0,0,0,0,0.323942937,0,0.218671809,0,0,0.1276183481,0,0.0767190899,0,0,0,0,0,0.0647499906,0.031708908,0.2067217161,0.0365325378
01/01/2023 08:45,-0.248369781,0,0,0,0,0,0.0046301155,0.0858964282,0.0103084856,0.0204063019,0.0568307389,2.65498e-05,0.1543237453,0,1.4029125,0,1.0797601465,0.1469276,0,0,0.0268654353,0.6980592675,0.126579878,0,0.5219404311,0,0,0.1231604931,0.1644182939,0.0690674582,0.0302798619,0.0013892655,0.010168,0.003777288,1.7007831077,0,0.0096257288,0.006078,0.0215118067,0.1021038,5.9448212278,0.0878492273,0,0,0,0,0.3296107378,0,0.2165300926,0,0,0.1253336263,0,0.0754878698,0,0,0,0,0,0.0637724226,0.028299348,0.2151329283,0.0372528977
01/01/2023 09:00,-0.247677322,0,0,0,0,0,0.0046611037,0.0878722725,0.0112649982,0.0206201922,0.0573054367,2.65889e-05,0.1585057362,0,1.4029125,0,1.264598951,0.14774104,0,0,0.0260349575,0.699040026,0.1543818896,0,0.527520691,0,0,0.1282126709,0.1645429018,0.0676521414,0.0299650854,0.001286357,0.01047304,0.004325604,1.7980192904,0,0.0099174175,0.006078,0.0205683064,0.1027152,5.9751742673,0.0867705106,0,0,0,0,0.3305858367,0,0.2145089903,0,0,0.1261180157,0,0.0757453552,0,0,0,0,0,0.0639844141,0.025230744,0.2080157487,0.0362238121
01/01/2023 09:15,-0.246652695,0,0,0,0,0,0.0046759761,0.0893118384,0.0114576921,0.021007706,0.058495402,2.65331e-05,0.1679674271,0,1.4029125,0,1.233888387,0.14967296,0,0,0.0268251816,0.7045975325,0.1668033155,0,0.5187712886,0,0,0.1275131161,0.1673878529,0.0707658383,0.0297032803,0.0013635384,0.01026968,0.004752072,1.8095081751,0,0.0097424043,0.006078,0.0196248061,0.1022057,5.9426626717,0.0865918065,0,0,0,0,0.330101691,0,0.214584161,0,0,0.1265774562,0,0.0757203175,0,0,0,0,0,0.0649545762,0.026935524,0.1737238834,0.0361209035
01/01/2023 09:30,-0.245298569,0,0,0,0,0,0.0046269947,0.0906032676,0.0108492348,0.0215155287,0.0586682582,2.64758e-05,0.1707747366,0,1.4029125,0,1.207396674,0.17112744,0,0,0.0269543544,0.7228228416,0.1514369336,0,0.5161593033,0,0,0.114815935,0.1779525554,0.0795408023,0.03098762,0.001286357,0.01006632,0.004782534,1.8590975809,0,0.0097424043,0.006078,0.0186813058,0.1011867,5.9824474065,0.0870613461,0,0,0,0,0.3253529206,0,0.2131045036,0,0,0.1281201346,0,0.0804185911,0,0,0,0,0,0.0647749852,0.025912656,0.1853701773,0.0380761661
01/01/2023 09:45,-0.244741196,0,0,0,0,0,0.0044357171,0.0936381706,0.0098937917,0.0222422323,0.0575762123,2.64636e-05,0.1730500453,0,1.4029125,0,1.2123802101,0.18536264,0,0,0.0262207121,0.728645974,0.1638038768,0,0.5300336568,0,0,0.1222912545,0.1767105572,0.0764271054,0.0306034339,0.0013378112,0.01026968,0.004295142,1.8365993431,0,0.0099757553,0.006078,0.0205683064,0.1028171,5.9988522736,0.0866900584,0,0,0,0,0.3522601175,0,0.226385972,0,0,0.1367429356,0,0.0860476527,0,0,0,0,0,0.0648647807,0.035459424,0.2073687324,0.0367383549
01/01/2023 10:00,-0.248273605,0,0,0,0,0,0.0043347533,0.096395121,0.0099136163,0.0223624312,0.0581135275,2.65438e-05,0.1752898082,0,1.4029125,0,1.2152957947,0.18892144,0,0,0.027268481,0.7247945221,0.1289079703,0,0.5124497419,0,0,0.1221200884,0.174008138,0.0781254855,0.0303247329,0.0013378112,0.01037136,0.00441699,1.7862644729,0,0.0099174175,0.006078,0.0205683064,0.1019,5.9805731385,0.0861336331,0,0,0,0,0.381835586,0,0.2419050127,0,0,0.1468415826,0,0.0901880533,0,0,0,0,0,0.0647749852,0.035118468,0.2209560752,0.0374587148
