Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00075TCH,CL00144TCH,CL00145TCH,CB00082TCH,CB00086TCH,CB00087TCH,CB00095TCH,CB00102TCH,CB00106TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CB00138TCH,CB00140TCH,CB00141TCH,CB00142TCH,CB00143TCH,CB00146TCH,CB00147TCH,CB00148TCH,CB00149TCH,CB00150TCH,CB00151TCH,CB00152TCH,CB00153TCH,CB00165TCH,CB00163TCH,CB00162TCH,CB00161TCH,CB00160TCH,CB00159TCH,CB00158TCH,CB00157TCH,CB00156TCH,CB00155TCH,CB00154TCH,CB00164TCH,CB00181TCH,CB00180TCH,CB00179TCH,CB00178TCH,CB00177TCH,CB00176TCH,CB00175TCH,CB00174TCH,CB00173TCH,CB00172TCH,CB00171TCH,CB00170TCH,CB00169TCH,CB00168TCH,CB00167TCH,CB00166TCH,CB00183TCH,CB00182TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
09/02/2024 04:45,-0.174308716,0.0013927924,0.1495370117,0.38825751,0.9772748672,0.5478275265,0.004853753,0.0989221072,0.0157208805,0.0205861207,0.0638464141,3.47091e-05,0.1546702021,0.0626574484,1.50105,0.03773472,0.0188096372,0.0215702305,0.3442295537,0.2535117963,0.040791712,0.0303493053,0.1474234468,0.0073837925,0,0.0395915352,0.1348198005,6.0861832101,0.1024427692,0,0,0,0,0.049950288,0.0573006168,0.1436404583,0.11278936,0,3.375,0,0,0,0.1906230365,0.2932698307,0.079150626,0.063072354,0.1969066201,0.6213102963,0.1890303553,0.0945151777,0.031481001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581571,0.00293972,0.00415233,0.0046417307,0.3642228153,0,0.00360115,0.0059696609,3.8361763057,0.1445242313,0.0167196667,0,0,0,0,0.4363259096234524,0.1090814774058631
09/02/2024 05:00,-0.174689438,0.0013986864,0.1523256545,0.3927826916,0.992984941,0.5496495866,0.0048383909,0.0993024947,0.0147586042,0.0203293821,0.0660833032,3.47616e-05,0.1588462032,0.0641695419,1.50105,0.04091346,0.0197148019,0.0232225077,0.3352036984,0.2550037189,0.0398715465,0.0303383902,0.1552305673,0.0072808825,0,0.0369992323,0.1322397693,6.0782607984,0.1021952981,0,0,0,0,0.0619014281,0.0636598433,0.1426699146,0.113869915,0,3.375,0,0,0,0.179088177,0.2872501103,0.078145734,0.063246672,0.1977583203,0.6143431579,0.1898479875,0.0949239938,0.032693004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591774,0.00272974,0.00404586,0.0049318386,0.3570359859,0,0.003343925,0.0059519861,3.825488602,0.1448072338,0.0166829271,0,0,0,0,0.4323177443954696,0.1080794360988674
09/02/2024 05:15,-0.173870697,0.0013795781,0.144679733,0.4120633397,1.0261876359,0.5400312444,0.005046566,0.1000966286,0.0147513012,0.021179567,0.0671246948,3.47113e-05,0.1602036957,0.064765814,1.50105,0.04327188,0.0228060418,0.0221328722,0.3423888056,0.2670135668,0.037685004,0.0303438478,0.1533595996,0.00710079,0,0.0371170643,0.1272402493,6.1105666042,0.1049010213,0,0,0,0,0.0961291866,0.0681886854,0.1433169437,0.11999306,0,3.375,0,0,0,0.145149588,0.299324026,0.077817606,0.063954198,0.2243940386,0.630361743,0.2154182771,0.1077091385,0.020231127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153045,0.00293972,0.00404586,0.0046417307,0.3526709599,0,0.00360115,0.0058459374,3.8161773258,0.145874925,0.0165962203,0,0,0,0,0.423844230461465,0.10596105761536626
09/02/2024 05:30,-0.174673782,0.0013862206,0.1523485659,0.4217552428,1.0528940263,0.546322753,0.0046420705,0.1009904652,0.0138188249,0.0206093456,0.0650098499,3.47096e-05,0.1525405389,0.0619937733,1.50105,0.03650424,0.0185798143,0.0221408029,0.3349425282,0.2790541147,0.0387587302,0.0303165601,0.1502258818,0.0072294275,0,0.0382364678,0.1253859406,6.084079229,0.1029946262,0,0,0,0,0.1067951372,0.0760188456,0.1439639728,0.1224629,0,3.375,0,0,0,0.117228324,0.3017820314,0.08403153,0.062077716,0.2402747393,0.6582897411,0.2306637497,0.1153318749,0.01584927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01979382,0.00272974,0.00468468,0.0046417307,0.3490234631,0,0.00360115,0.0057708203,3.799774895,0.14777876,0.0171972878,0,0,0,0,0.4378630876570073,0.10946577191425183
09/02/2024 05:45,-0.17349147,0.0013876252,0.1522999019,0.4340550376,1.0834392312,0.5510802435,0.0042135301,0.1010373121,0.0136324159,0.0201490869,0.0619024733,3.46795e-05,0.1470957539,0.0615990676,1.50105,0.03496614,0.0201945506,0.0215601218,0.3331132134,0.2858549243,0.0370562122,0.0302401547,0.1636656917,0.0073837925,0,0.0334642738,0.1253855415,6.0769733852,0.1036534314,0,0,0,0,0.1065369769,0.0754085046,0.1426699146,0.1224629,0,3.375,0,0,0,0.1200088725,0.2945428274,0.080893806,0.056684112,0.3114281264,0.6737991876,0.2989710013,0.1494855007,0.013642803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02101818,0.00283473,0.00404586,0.0048157952,0.3440076816,0,0.0037297625,0.0057708203,3.8351527618,0.1488335875,0.0174265458,0,0,0,0,0.44294911608964377,0.11073727902241094
09/02/2024 06:00,-0.17420787,0.0013553652,0.1511035073,0.4490750047,1.1191331432,0.5599773587,0.003848051,0.0979503394,0.0122596132,0.0193808845,0.0599249346,3.05374e-05,0.1571585046,0.0593878499,1.4722843919,0.03394074,0.0227866766,0.015511695,0.2927927996,0.288116188,0.0366703791,0.0301692069,0.1679618202,0.007255155,0,0.0214454149,0.1252245112,6.0975858936,0.1044207139,0,0,0,0,0.1076846678,0.0470174934,0.1070833146,0.121896895,0,3.375,0,0,0,0.1377263685,0.2988547564,0.054007818,0.045179124,0.3114413123,0.6839595881,0.2989836598,0.1494918299,0.022934826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02622171,0.00293972,0.00404586,0.0047577741,0.3321568258,0,0.003858375,0.0058459374,3.8493811076,0.1514963838,0.0181069712,0,0,0,0,0.4240994486967901,0.10602486217419753
09/02/2024 06:15,-0.170050125,0.0010495538,0.1468576287,0.4384062277,1.1104286657,0.5504048365,0.0039071952,0.0985760522,0.01249892,0.0195644569,0.0607173959,2.46424e-05,0.1704122005,0.0594491971,1.4302670704,0.03373566,0.0170420412,0.0104323269,0.3185353749,0.2652104782,0.0327050934,0.0301637494,0.1678029368,0.00740952,0,0.0169678008,0.1165968668,6.0278986002,0.1027704718,0,0,0,0,0.1068718369,0.0435239205,0.1051422273,0.12215417,0,3.375,0,0,0,0.12924322,0.311848173,0.013391724,0.037560402,0.3108762402,0.7027683984,0.2984411906,0.1492205953,0.025141293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02611968,0.00272974,0.00404586,0.0047577741,0.3143067638,0,0.0037297625,0.0058680311,3.7941850492,0.1537861313,0.0191724333,0,0,0,0,0.42355286180875273,0.10588821545218818
09/02/2024 06:30,-0.169457886,0.0008724048,0.1397256513,0.4551353948,1.1345405926,0.5412878791,0.0039701849,0.1015877587,0.0130971802,0.0204256167,0.0617421544,2.46475e-05,0.1864836579,0.062349849,1.4893509211,0.03855504,0.0153142525,0.0079320419,0.3161134971,0.2618880328,0.0317221907,0.0301364617,0.1642271063,0.00730661,0,0.01419875,0.1117585987,5.8885155741,0.1010009528,0,0,0,0,0.106915799,0.0419074448,0.1067598001,0.120867795,0,3.375,0,0,0,0.119702491,0.3179672016,0.009977142,0.043507722,0.3107738042,0.7119355975,0.298342852,0.149171426,0.024115752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02560953,0.0031497,0.0042588,0.0047577741,0.3180822404,0,0.0041156,0.0058547753,3.8179702362,0.1586229013,0.0200409686,0,0,0,0,0.4810049728781433,0.12025124321953583
09/02/2024 06:45,-0.168744034,0.0008663433,0.1410184249,0.474356783,1.1900352246,0.5610233777,0.0040744156,0.1023838491,0.0147254192,0.0203905291,0.062646398,2.46689e-05,0.1971077178,0.065084788,1.4515271222,0.0389652,0.0196299529,0.0152791436,0.3275399371,0.2708247993,0.0359482725,0.0301037166,0.1730090224,0.0072294275,0,0.0128436826,0.106356215,5.8501083536,0.1000620781,0,0,0,0,0.1063555161,0.0413512776,0.1090244019,0.1245211,0,3.375,0,0,0,0.113278223,0.3246558371,0.008326248,0.058468308,0.3108858174,0.7653332177,0.2984503847,0.1492251924,0.029243457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255075,0.00272974,0.00404586,0.0048738175,0.3109123713,0,0.00360115,0.005625003,3.8021922592,0.1638584475,0.0203892636,0,0,0,0,0.47898532195951427,0.11974633048987857
09/02/2024 07:00,-0.168023483,0.0008820327,0.1423241479,0.4689289402,1.2320153771,0.6097665004,0.0039657767,0.1027748216,0.0142437918,0.021314207,0.062705349,2.46444e-05,0.2056239654,0.0676295926,1.3938951073,0.0394779,0.0197245182,0.0157468374,0.3305637664,0.273066006,0.0530627253,0.030076429,0.1740855944,0.0061488725,0,0.0134328423,0.1051466923,5.9289026099,0.0989784454,0,0,0,0,0.1056249971,0.041862876,0.1112890037,0.12915205,0,3.375,0,0,0,0.111991108,0.182402315,0.007977612,0.066763794,0.311006953,0.7979840284,0.2985666749,0.1492833375,0.026477604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02520141,0.0031497,0.0042588,0.0058021625,0.3073255343,0,0.004372825,0.0041624141,3.7666231301,0.1698400913,0.0212974779,0,0,0,0,0.4790725327829054,0.11976813319572635
09/02/2024 07:15,-0.165939011,0.0008829047,0.1471229652,0.4928776688,1.3076922577,0.6377049685,0.0039954809,0.1029450233,0.0145191592,0.0215908673,0.0644566719,2.46843e-05,0.2152094399,0.0702029826,1.3687934441,0.03752964,0.023097889,0.0107547218,0.3502347515,0.2820597612,0.062561978,0.030076429,0.1923156014,0.00751243,0,0.0131382624,0.1053885702,5.8849515343,0.0918955285,0,0,0,0,0.1057952333,0.0421538301,0.1067598001,0.14129543,0,3.375,0,0,0,0.108076389,0.054546931,0.015985986,0.066158808,0.3117880278,0.8542860553,0.2993165067,0.1496582533,0.032102541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02530344,0.01217884,0.00777231,0.0068465521,0.3034531786,0,0.0060447875,0.0039989221,3.7760770375,0.1761176013,0.0213254007,0,0,0,0,0.49134680219254284,0.12283670054813571
09/02/2024 07:30,-0.168136765,0.0009213428,0.1502279359,0.5345651438,1.380695437,0.643435772,0.0041481343,0.1021950106,0.0161565109,0.0224122561,0.0675991917,2.45666e-05,0.2299133408,0.0723909802,1.3537903448,0.03404328,0.0286968993,0.0090678283,0.3581855915,0.2964637665,0.0693100672,0.0299891085,0.206292141,0.0096478125,0,0.0161429772,0.1142584918,6.0031360489,0.0922745052,0,0,0,0,0.0873629589,0.042309257,0.109671431,0.14860204,0,3.375,0,0,0,0.135863086,0.0680276264,0.041077524,0.069132468,0.3113037769,0.8590975746,0.2988516258,0.1494258129,0.024084675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02540547,0.01417365,0.01160523,0.0068465521,0.3086540922,0,0.0060447875,0.0043745117,3.7762061062,0.180452685,0.0213268709,0,0,0,0,0.502918717834976,0.125729679458744
09/02/2024 07:45,-0.16813562,0.0009402139,0.1579627397,0.5617594661,1.4400028622,0.6649314971,0.0041314269,0.0963186651,0.0190481535,0.0218848981,0.0694637524,2.46537e-05,0.2451408461,0.0733818658,1.3431409888,0.03455598,0.0274918394,0.0072241714,0.3722822959,0.309340463,0.0731400627,0.0300327687,0.2214435371,0.0134040275,0,0.0324627022,0.1197414572,6.0268488026,0.0954838995,0,0,0,0,0.0922072068,0.0418869695,0.1083773728,0.15055733,0,3.375,0,0,0,0.186272593,0.077166549,0.061175364,0.072024096,0.3120785924,0.8720277278,0.2995954487,0.1497977244,0.026446527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02530344,0.01406866,0.01160523,0.0067305097,0.3116005006,0,0.0061734,0.0051035961,3.7783496073,0.180864325,0.0214929356,0,0,0,0,0.4732930308315664,0.1183232577078916
09/02/2024 08:00,-0.167710663,0.0009181969,0.1680737461,0.4949862927,1.4625713781,0.8047529099,0.0039031293,0.0995005173,0.0187848904,0.0233601732,0.0699883263,2.45961e-05,0.2486194038,0.0751784422,1.3967911903,0.03424836,0.0315454808,0.0066428932,0.3751489074,0.2906379204,0.1075569868,0.0323522175,0.2369093184,0.0195529,0,0.0490770072,0.1263532749,6.0131479393,0.0974275105,0,0,0,0,0.0922072068,0.0414615683,0.1116125183,0.158532855,0,3.375,0,0,0,0.204876664,0.0791038297,0.07900707,0.067409796,0.3125535096,0.9103403531,0.3000513693,0.1500256846,0.026850528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02591562,0.01406866,0.01160523,0.0069045743,0.3322302317,0,0.006430625,0.0054305803,3.775729708,0.1837715325,0.0216972112,0,0,0,0,0.4843280103037916,0.1210820025759479
09/02/2024 08:15,-0.169463318,0.0009009019,0.1779017291,0.5462906853,1.5406975975,0.8219004473,0.0039626433,0.1012702558,0.0183084785,0.0235964366,0.0718465225,2.44774e-05,0.2589260319,0.0779111,1.3366623408,0.03937536,0.0383517677,0.0079498493,0.3689280792,0.3051113867,0.1067399445,0.0417173331,0.2452650559,0,0,0.0596229667,0.1357068192,6.0140314071,0.0956722614,0,0,0,0,0.0918227724,0.0602467763,0.1151711783,0.171911155,0,3.375,0,0,0,0.25542245,0.0800840475,0.087456366,0.063759372,0.3127287763,0.9393090053,0.3002196252,0.1501098126,0.028528686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02611968,0.01417365,0.0117117,0.0070786389,0.3746608875,0,0.0061734,0.0058326815,3.7961833906,0.1846848588,0.0220675493,0,0,0,0,0.4737188917432974,0.11842972293582435
09/02/2024 08:30,-0.170266052,0.0009007827,0.18144084,0.5819701181,1.606444866,0.8361994686,0.0042739463,0.1035951014,0.0183412809,0.0240745537,0.0740748361,2.43522e-05,0.2664691332,0.0793680889,1.3272402337,0.05239794,0.0369499575,0.0105338233,0.3473400939,0.3175566228,0.1181598082,0.0415372348,0.2536714592,0,0,0.0580911514,0.1397386058,5.9787719561,0.0948378467,0,0,0,0,0.091438338,0.0591368698,0.1138771201,0.166354015,0,3.375,0,0,0,0.2282003375,0.0886687997,0.085282518,0.06485655,0.3129156472,0.9468253906,0.3003990213,0.1501995107,0.02672622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02581359,0.01406866,0.01181817,0.0081810496,0.3895342965,0,0.0065592375,0.0064645551,3.828775463,0.1871546988,0.0228273347,0.0057231502,0.0470812538,0.0828191275,0.1282416707,0.4745144977955178,0.11862862444887945
09/02/2024 08:45,-0.169787704,0.0008932276,0.1948540478,0.6154771133,1.6639079101,0.8318991115,0.0043963712,0.104582911,0.0180674012,0.0247783422,0.0751510882,2.43047e-05,0.2730390904,0.0807867474,1.3346739008,0.06480528,0.0346161956,0.0116368037,0.3958343577,0.3352310345,0.1175460224,0.0415208622,0.2732014842,0,0,0.0578554875,0.1603002692,5.9083871905,0.094377756,0,0,0,0,0.0929433381,0.0531543019,0.1142006346,0.170676235,0,3.375,0,0,0,0.2390968885,0.0929292737,0.080114502,0.063533784,0.3133460839,0.9778787814,0.3008122405,0.1504061203,0.025110216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02877246,0.01406866,0.01181817,0.0091093957,0.3956147612,0,0.0065592375,0.0073924822,3.8072707215,0.18657583,0.0235209875,0.0176100115,0.1414195559,0.2475297077,0.3916529539,0.5116602117242046,0.12791505293105115
09/02/2024 09:00,-0.17178627,0.0008707006,0.1995161134,0.6342590982,1.7010533631,0.8512298213,0.0044336827,0.1058051448,0.0183339648,0.0250445077,0.0749538219,2.46317e-05,0.2766684628,0.0823318634,1.3759446473,0.0692145,0.034522559,0.0155054322,0.3738755032,0.3423413466,0.1237712965,0.0414990321,0.2712821714,0,0,0.0608602022,0.1790876734,5.8696336333,0.0955259976,0,0,0,0,0.0924270173,0.0590892623,0.1180828092,0.16372981,0,3.375,0,0,0,0.238933678,0.1006032724,0.096069726,0.06352353,0.3132532333,0.9830156614,0.300723104,0.150361552,0.032848389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04499523,0.01396367,0.01203111,0.0107340012,0.4076252786,0,0.0086170375,0.0078608637,3.850468749,0.1884153463,0.0225510489,0.0195772373,0.1558164782,0.2678565559,0.4286688528,0.5042704407699241,0.12606761019248103
09/02/2024 09:15,-0.172859695,0.0009114896,0.1941546714,0.6643490711,1.7496502616,0.8654337398,0.0042992784,0.1092911389,0.0187342516,0.0246716335,0.0769599308,2.621e-05,0.2825556488,0.083333338,1.4782540013,0.06952212,0.0391063868,0.013296868,0.3743503886,0.3524540525,0.1268847405,0.0415481498,0.2702125136,0.0006946425,0,0.0586213951,0.1736856445,5.949630807,0.0968866823,0,0,0,0,0.0933717346,0.0547364604,0.1190533528,0.159664865,0,3.375,0,0,0,0.251609763,0.2318829866,0.09490077,0.04742475,0.3141910072,0.9522109874,0.3016233669,0.1508116834,0.027782838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05846319,0.01396367,0.01181817,0.0115463039,0.364771574,0,0.0104176125,0.0088197215,3.8468439254,0.1931877975,0.0250625994,0.0296354805,0.2436666636,0.4174384923,0.6748243822,0.5050352658571858,0.12625881646429646
09/02/2024 09:30,-0.171435349,0.000909146,0.1987521419,0.6586420898,1.7838430194,0.9113226551,0.0044428824,0.1116623438,0.0190236166,0.0251659009,0.0769956447,2.43874e-05,0.2844827504,0.0848011916,1.4483357833,0.07003482,0.0387751328,0.0181339124,0.3568380694,0.3516263993,0.1489739339,0.0415263197,0.2803240711,0.00082328,0,0.0596229667,0.1643319671,6.0447422125,0.0943970728,0,0,0,0,0.0945362623,0.0594777016,0.1226120128,0.164192905,0,3.375,0,0,0,0.2596518095,0.3668509953,0.085303026,0.046368588,0.3146102851,0.9213260777,0.3020258737,0.1510129369,0.03076623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05856522,0.01375369,0.01213758,0.0118944341,0.3641061875,0,0.0111892875,0.0109627903,3.8375972036,0.19275043,0.0274404165,0.035002913,0.2942344545,0.5016710409,0.8182813778,0.5278732786468185,0.13196831966170464
09/02/2024 09:45,-0.170114624,0.0009273603,0.2016369155,0.6059348547,1.7866808739,0.9980453183,0.0044664316,0.1131918985,0.0194142084,0.0260935249,0.0782114453,2.43768e-05,0.2876558394,0.0872096492,1.4538349922,0.07034244,0.0391670159,0.0184527235,0.3508796658,0.3435198056,0.1678375255,0.0414826595,0.2843184113,0.0008490075,0,0.0633935891,0.1477211537,6.0332271032,0.0944876569,0,0,0,0,0.0975462625,0.064987714,0.1213179546,0.168206395,0,3.375,0,0,0,0.276900369,0.3271267062,0.083785434,0.046163508,0.3150796478,0.9466897407,0.3024764618,0.1512382309,0.025731756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05774898,0.01375369,0.01192464,0.0121265209,0.3742992004,0,0.0114465125,0.0120542085,3.8482188421,0.19686683,0.0312040678,0.0360345875,0.2980276088,0.503381391,0.8291927422,0.5222001657195771,0.13055004142989426
09/02/2024 10:00,-0.158462418,0.0009237457,0.1961261759,0.6229168242,1.7932267195,1.0081696573,0.0045497364,0.1133399687,0.0192848865,0.025624667,0.0790066604,2.43945e-05,0.2908923739,0.0868227875,1.50105,0.07044498,0.0411435462,0.0170471788,0.3495471871,0.3494949419,0.1800941939,0.0414389993,0.2906004153,0.0008490075,0,0.0651021524,0.1392548056,6.0166770845,0.0935363004,0,0,0,0,0.1010781957,0.0637942905,0.1222884983,0.17422663,0,3.375,0,0,0,0.269989395,0.3074451687,0.087128238,0.047824656,0.315105637,0.9343255235,0.3025014115,0.1512507058,0.035862858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05938146,0.01385868,0.01245699,0.0172324241,0.3763160687,0,0.013632925,0.0160354558,3.8200252048,0.1962107788,0.0366254318,0.0374729669,0.2983215977,0.5041075934,0.8344801086,0.5023329437107878,0.12558323592769696
09/02/2024 10:15,-0.158078812,0.0009230408,0.1975098445,0.6411411301,1.8128071237,1.0161972011,0.0045051851,0.1140966664,0.019397003,0.0262023719,0.0795279459,2.43422e-05,0.2948110784,0.0885234912,1.50105,0.07034244,0.0428519184,0.0209792659,0.3446088388,0.3577678988,0.1776224263,0.0414935745,0.29732149,0.00082328,0,0.0652789003,0.1365940154,5.9792235556,0.0930411172,0,0,0,0,0.0972170148,0.0525684604,0.1261706728,0.178909035,0,3.375,0,0,0,0.255580446,0.2424575037,0.09146568,0.048378372,0.315459262,0.9161414156,0.3028408915,0.1514204457,0.032724081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05938146,0.0136487,0.01203111,0.021061852,0.384380486,0,0.0164624,0.0211964952,3.8030964717,0.19686683,0.0376967725,0.0386300611,0.2973338935,0.5017460107,0.832457297,0.5027803981088477,0.12569509952721192
09/02/2024 10:30,-0.15789444,0.0009136402,0.1971876335,0.6489361021,1.8299946884,1.0263524899,0.0043095595,0.1156209567,0.019564797,0.0264623348,0.0806600691,2.45583e-05,0.2987546548,0.0898495175,1.4768901095,0.061524,0.0420585397,0.0236054888,0.3662331607,0.359440778,0.1863950879,0.042503217,0.3171955265,0.0008490075,0,0.0607423702,0.1242567778,5.9802112025,0.0947095938,0,0,0,0,0.0915982858,0.0539763601,0.1297293328,0.17988668,0,3.375,0,0,0,0.2660769995,0.2210234089,0.091814316,0.043917882,0.3147592983,0.9264817389,0.3021689264,0.1510844632,0.029989305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07029867,0.01385868,0.01224405,0.0207717441,0.3913126031,0,0.0191632625,0.0280631515,3.819212295,0.1980760225,0.0406903524,0.0376311499,0.288110307,0.4859950259,0.8103104868,0.5399790719770821,0.13499476799427051
09/02/2024 10:45,-0.159073761,0.0009100811,0.2022213156,0.6566711077,1.8485937033,1.0318156538,0.0042934046,0.1206156735,0.0196708643,0.0265471967,0.0814430513,2.68126e-05,0.2973765961,0.091427172,1.50105,0.06070368,0.045990361,0.0245810078,0.3905480357,0.3620163258,0.1987094606,0.0428524987,0.3077497543,0.00082328,0,0.0625098495,0.1216768797,5.989060814,0.0933883895,0,0,0,0,0.092416729,0.0565394248,0.1342585365,0.17546155,0,3.375,0,0,0,0.273513589,0.2785073912,0.094244514,0.035468586,0.3152219141,0.9326279622,0.3026130376,0.1513065188,0.02983392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07713468,0.01354371,0.0149058,0.0223963495,0.4077173497,0,0.0201921625,0.0283724609,3.8164501433,0.2006487725,0.0640129419,0.0366883403,0.2776336265,0.4684082996,0.7871784574,0.5597815503701593,0.13994538759253983
09/02/2024 11:00,-0.157220917,0.000927856,0.1938917203,0.6595659052,1.8599170863,1.0361249419,0.0046483659,0.1209404604,0.0196206999,0.0264651839,0.0817830512,2.64169e-05,0.2999050225,0.0916403855,1.50105,0.06090876,0.0482284304,0.0250574097,0.3852620892,0.37005616,0.2022126422,0.0428579562,0.3088049069,5.1455e-05,0,0.0615671939,0.1359489632,6.0936077728,0.0795829627,0,0,0,0,0.0917685219,0.0630250621,0.1349055656,0.176233375,0,3.375,0,0,0,0.239651966,0.3549612884,0.069993804,0.034679028,0.3149493892,0.9045610211,0.3023514136,0.1511757068,0.025203447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07805295,0.02540758,0.03257982,0.0340006757,0.4332568331,0,0.0273944625,0.0282531563,3.8510181865,0.1997869013,0.0941089303,0.0322674833,0.2513772333,0.4257162644,0.7211515773,0.5666758269712054,0.14166895674280136
09/02/2024 11:15,-0.157885239,0.0009088256,0.2021951382,0.6648772375,1.8744815032,1.03502921,0.0043609334,0.1209907563,0.0194405267,0.0267334286,0.0829901338,2.59866e-05,0.304984481,0.0935332418,1.50105,0.0620367,0.0483403864,0.0244208423,0.351385454,0.3763421739,0.2027974302,0.0423558637,0.3004461433,0,0,0.0615671939,0.1523981698,6.0767952118,0.0620315368,0,0,0,0,0.0884124372,0.0598116715,0.134582051,0.181275965,0,3.375,0,0,0,0.243194591,0.2272165327,0.068435196,0.033243468,0.3144740734,0.8947953859,0.3018951104,0.1509475552,0.030641922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07917528,0.0293972,0.03577392,0.0436902873,0.4452399601,0,0.028037525,0.0290043345,3.9299353869,0.20211524,0.1005075785,0.0291569408,0.2293298048,0.3874706339,0.6650210626,0.5592273652499077,0.13980684131247692
09/02/2024 11:30,-0.156387054,0.000932768,0.1962554354,0.6755130554,1.8899797058,1.0397758665,0.0043331973,0.1211425271,0.0195447311,0.0269065566,0.0835736426,2.67207e-05,0.3089441195,0.0949346263,1.50105,0.0599859,0.052007496,0.0240864717,0.337077955,0.3812743289,0.2051128782,0.0416245552,0.3080195323,0,0,0.0633935891,0.1532048731,6.0340942992,0.079569128,0,0,0,0,0.0887145597,0.0570910673,0.1319939346,0.17782848,0,3.375,0,0,0,0.234286285,0.3318816627,0.066897096,0.038421738,0.3153092326,0.876888967,0.3026968633,0.1513484317,0.035956089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07968543,0.02950219,0.04141683,0.045082807,0.4331093814,0,0.0277803,0.0320797484,3.9536791968,0.2000184488,0.1006045733,0.0288013597,0.2259495199,0.38129454,0.654901625,0.5879498619826319,0.14698746549565797
09/02/2024 11:45,-0.158115112,0.0009553795,0.1951500863,0.6757672121,1.9057700679,1.0463882158,0.0045084514,0.1217700692,0.0191060377,0.0268424108,0.0840917216,2.64719e-05,0.3102686261,0.0942033297,1.50105,0.0579351,0.0507487865,0.0224094982,0.3560458312,0.3852183108,0.2133931746,0.0477533575,0.3093287634,0,0,0.0620974377,0.1513500322,6.016778488,0.0847482262,0,0,0,0,0.0876379561,0.0487863652,0.1284352746,0.176850835,0,3.375,0,0,0,0.228227244,0.2934370595,0.069583644,0.044071692,0.3179890604,0.8677554387,0.305269498,0.152634749,0.02610468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08009355,0.02950219,0.05823909,0.0489702561,0.4187714047,0,0.0281661375,0.0326320859,3.8930094553,0.20108614,0.1009161286,0.0302418351,0.2343658771,0.394875738,0.6831916244,0.5931018714916215,0.14827546787290538
