Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00117TCH,CB00125TCH,CB00126TCH,CB00122TCH,CB00118TCH,CB00127TCH,CB00116TCH,CB00120TCH,CB00121TCH,CB00124TCH,CB00115TCH,CB00119TCH,CB00123TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00168TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00162TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00169TCH,CL00172TCH,CL00175TCH,CL00177TCH,CL00176TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/05/2023 02:30,29.78799,0,0,0,0,0,0.0055363342473540135,0.08404730513812453,0.01067920963547832,0.016310955177910653,0.05428789168513175,3.669479938805637e-05,0.14853283359952457,0,0,0,0.9911625,0.08185239999999999,0,0,0.6956585324707032,0.17407454351806642,0,0.432775215239776,0,0,0.12065755450853963,0.2014893601794842,0.07218115509149998,0.0366266747709593,0.002369175,0.029995599999999997,0.013586052000000003,0.3293594273804872,0,0.008633987,0.006077999999999999,0.23247847216129539,0.1057722,5.915718457839067,0.10158395199764476,0,0,0,0,0.34509346485937975,0,0.2209363384695896,0,0,0.1120704711208779,0,0.06721309701865719,0,0,0,0,0,0.06244307837613999,0.061309615197348,0.07931002805772201,0.0368878,0,2.117841553504639,0,1.2571584464953611,0.03325018668826208,0.01675355651362396,0.05648328877693437,0.20844524375637188,0.09573934520310513,0.8031495596859037,0.34468380096852796,0.11622745699126187,0.026123388214323473,0.02502310521740562,0.023175581037107613,0.0573067750903342,0.05307371807167434,0.02702401653756984,0.0017140608733742875,0,0.27318795609740837,0.226,0.05706496238999978,0,0.1566480327633404,0.016439612681331418,0.04895041004254322,0,0.004404448619507329,0,0.007475674896343052,0.010462380350548035
01/05/2023 02:45,17.316676,0,0,0,0,0,0.005609445165994525,0.08329606495591536,0.012290507692105554,0.016118568966354354,0.05375154499757387,3.660885941036139e-05,0.14673964247795107,0,0,0,0.9911625,0.08642799999999999,0,0,0.7089291064941406,0.17007211999511715,0,0.4287289095060029,0,0,0.09696792352903774,0.18357617526242506,0.07331340850469999,0.0367049605899906,0.0024201249999999995,0.026436799999999996,0.013037736000000001,0.34939298121380824,0,0.008925675749999999,0.009116999999999998,0.2116271156890364,0.10505889999999998,5.952004458483526,0.10059107324039235,0,0,0,0,0.3471118728112715,0,0.21969222095837865,0,0,0.11089504710406715,0,0.06762418934264938,0,0,0,0,0,0.06295685695696,0.06790356062254799,0.07707143855609276,0.03719349999999999,0,2.1222934034228516,0,1.2527065965771482,0.03177690691049671,0.016573416444823748,0.05476603172080883,0.20702682064878428,0.09514658538809599,0.7912323283681376,0.35245328299527845,0.1163499440113175,0.025660951477026822,0.02512203891061808,0.023120943520142198,0.05573176997931176,0.052733844471089496,0.026815720720018952,0.0017162157902806331,0,0.2692880190736146,0.224,0.0563683597233928,0,0.1547802566742463,0.01636306913725557,0.04864844940831291,0,0.004411970542315494,0,0.007405645154925319,0.010274243337916794
01/05/2023 03:00,2.931528122,0,0,0,0,0,0.005575807535029514,0.08292719407372479,0.010986131354128703,0.015934341159740052,0.0538295064187189,3.6600608986190234e-05,0.14551959716321594,0,0,0,0.9911625,0.08744479999999999,0,0,0.7105636415527344,0.14930607672119145,0,0.42484816098458505,0,0,0.10640646074186957,0.17661659874790592,0.07019971161839998,0.037245148486354504,0.0023436999999999998,0.02887712,0.013433742000000002,0.3313652054830384,0,0.00857564925,0.009116999999999998,0.2070039642540106,0.10261329999999999,5.980380573497098,0.0961590303415186,0,0,0,0,0.3430447439714634,0,0.22229068708056549,0,0,0.11133046595491619,0,0.0687062582250633,0,0,0,0,0,0.06729388891494,0.069628632246936,0.07899022955748926,0.0363783,0,2.120649607119141,0,1.2543503928808593,0.02859596507825067,0.01623744895613471,0.05447134010055344,0.20487580545647738,0.09451538280940426,0.7819664476849806,0.33572212092179393,0.1146881784728603,0.026576844441282752,0.025076792391141613,0.0230048516501097,0.05511180117867804,0.05226777328926848,0.02653884358428515,0.0017125547624737617,0,0.2671148876919497,0.224,0.055948784733120226,0,0.1530863842487027,0.016393005261162805,0.04812277737031104,0,0.004700153321556703,0,0.007300600542798718,0.01035948417739244
01/05/2023 03:15,-0.667885437,0,0,0,0,0,0.005650786562267475,0.08144975356937142,0.012172505272158787,0.015895950874054675,0.05430379326895004,3.663289950557135e-05,0.14599730470950326,0,0,0,0.9911625,0.08185239999999999,0,0,0.7123718935058595,0.1605762453308105,0,0.4247389223462297,0,0,0.12051962446361879,0.17591883551123977,0.0823714358103,0.0369080892027853,0.0023436999999999998,0.02511496,0.013982058000000002,0.33435915915366454,0,0.00834229825,0.006077999999999999,0.22747792060912472,0.103938,6.027800616993623,0.09976118246504838,0,0,0,0,0.34083006213848993,0,0.2244946204703361,0,0,0.11161550371858334,0,0.06837192959087056,0,0,0,0,0,0.08267947485462002,0.069562756603116,0.07899022955748926,0.0357669,0,2.1082119814001468,0,1.2667880185998532,0.02890331655627063,0.016280451966936282,0.05414707933904755,0.20372047992912004,0.09422579722889307,0.7779006658073744,0.33239999863438535,0.11453359293196842,0.02536942123912835,0.024758079790552032,0.022892485388111162,0.05389818541625445,0.05371452432890293,0.0265476687771676,0.0017142633748332059,0,0.2677229342931485,0.224,0.05569439649056708,0,0.15153381928801818,0.0164502757052391,0.047831796081271374,0,0.004720475939863554,0,0.007335615413507584,0.010384519883445516
01/05/2023 03:30,-0.661254822,0,0,0,0,0,0.005774976874007636,0.08202143816517155,0.012336900679283438,0.01570133998984169,0.054225881972551605,3.653842831140492e-05,0.14435323221297153,0,0,0,0.9911625,0.07839527999999998,0,0,0.7111357350585938,0.14243295779418946,0,0.42933468278451675,0,0,0.12103858995725286,0.17556549080053763,0.07586097868439999,0.0360569049408854,0.002369175,0.023793119999999997,0.0137079,0.33724947687129025,0,0.0085173115,0.009116999999999998,0.22587397011125862,0.10475319999999999,5.9606548641429224,0.0987267532504362,0,0,0,0,0.34286777818497444,0,0.22288847055177627,0,0,0.11014152471253047,0,0.06942708402651654,0,0,0,0,0,0.08289146638156,0.06792096561012,0.0786704310572565,0.0363783,0,2.1249469287280274,0,1.2500530712719724,0.02658758183176097,0.01628015751882361,0.05373991165183057,0.20474447400828094,0.09346327893800287,0.7677758247227208,0.3299563517463625,0.11368216646955344,0.02606585376955328,0.02495220336965423,0.023021145148206076,0.05299171225625273,0.05345753177074133,0.026441660134953082,0.001718160998732385,0,0.2665428838495635,0.223,0.05490998718068711,0,0.1487994969145408,0.016355440201839076,0.04794910583147008,0,0.004409024989286044,0,0.007335615413507584,0.010354254273834356
01/05/2023 03:45,-0.658621033,0,0,0,0,0,0.005673177740534572,0.08000263576078603,0.012127843145425022,0.015548740066029677,0.054982409753197944,3.658110152978366e-05,0.14578778584125698,0,0,0,0.9911625,0.08195407999999998,0,0,0.7147624649414063,0.1828416503295898,0,0.4403078073067171,0,0,0.12107232652820435,0.1788758726803377,0.06538763461229999,0.0366818433877248,0.0023946500000000003,0.023793119999999997,0.013464204000000002,0.32500180983713894,0,0.008400636,0.006077999999999999,0.2192694680612218,0.1020019,5.93329781924977,0.09680052254925894,0,0,0,0,0.343478950398416,0,0.22261469898786554,0,0,0.10966719177114986,0,0.06955506002065935,0,0,0,0,0,0.08298126190850001,0.05914125654166799,0.07931002805772201,0.036683999999999994,0,2.1270835674536133,0,1.2479164325463867,0.026015520376685003,0.016248044244635867,0.053425879200612314,0.20451978505264817,0.09341005397148973,0.7652306194443055,0.3288203255838195,0.11437353373411087,0.025698117522788118,0.024928875135244763,0.023098772733210114,0.0520633125144665,0.053105009519003585,0.026325975678855397,0.0017151977391432144,0,0.2667337419940739,0.222,0.05454547157672914,0,0.1478562762301307,0.016396763062330393,0.04734256609715069,0,0.004400153211110434,0,0.0072480782367354175,0.01018369363895322
01/05/2023 04:00,-1.08019519,0,0,0,0,0,0.005728538547156205,0.07925838529758586,0.011989494327856249,0.016113011118445125,0.05531751156303149,3.666943029308169e-05,0.1465748089441821,0,0,0,0.9155486386313336,0.08022552000000001,0,0,0.7165195870117188,0.1516970323486328,0,0.4416168692516662,0,0,0.12303401422751423,0.17926623241722317,0.07331340850469999,0.0367669353626369,0.0023946500000000003,0.030605679999999996,0.013494666,0.3235807564908546,0,0.008750662499999999,0.009116999999999998,0.23049712154628435,0.1035304,5.964357449699851,0.08672561675127813,0,0,0,0,0.32793056337793075,0,0.2314690858853716,0,0,0.11467629532282733,0,0.07124620980238987,0,0,0,0,0,0.08219069085462001,0.056243414000088,0.07962982655795475,0.0350536,0,2.122249422965088,0,1.252750577034912,0.025636646455358923,0.015981913246999855,0.052465914864566456,0.20561338549277078,0.09375728780114086,0.7607061225133323,0.3262305799339303,0.11359456913307318,0.02587227324450002,0.0253912885557977,0.02315984397355335,0.05166925163482804,0.053091846190722394,0.026367496616452962,0.001712212833367731,0,0.26669201194222647,0.224,0.05469115543726883,0,0.1477918819063198,0.016455921311732586,0.04700906222700415,0,0.004408327127853871,0,0.00731810797815315,0.010144168931668788
01/05/2023 04:15,1.155951782,0,0,0,0,0,0.005773090762591982,0.0807283509794737,0.012122770300920089,0.016159722254532164,0.05618786873773444,3.666081147787776e-05,0.14545718682174996,0,0,0,0.8597807944772504,0.08103896000000001,0,0,0.7177965870117188,0.12158595240783691,0,0.4429889597526723,0,0,0.14681095610560665,0.17733089818581502,0.07529485197779999,0.0364131636883237,0.0023182249999999997,0.02928384,0.013768824,0.4363524362413626,0,0.008633987,0.009116999999999998,0.2384225240063285,0.1045494,5.973553237466251,0.08667006898727415,0,0,0,0,0.33768615164481974,0,0.22599763652628474,0,0,0.11169840742821277,0,0.06998688271610463,0,0,0,0,0,0.08188890380074001,0.056069182890756,0.07931002805772201,0.0364802,0,2.1249258995117186,0,1.2500741004882812,0.025884890096169698,0.01602231059364953,0.05111504755758735,0.20484507612940706,0.09461593594048609,0.7573000864878633,0.32687715958061153,0.11446256189136941,0.026608269855826722,0.025409363780688806,0.023255375646293795,0.051533869897629106,0.05291139098466843,0.026383658415466606,0.0017150013863099776,0,0.2697742659839257,0.225,0.05429011829541517,0,0.1485467434901016,0.01664012480688121,0.04684043539559764,0,0.00471127279132959,0,0.007405645154925319,0.009976434159781238
01/05/2023 04:30,1.89382605,0,0,0,0,0,0.005780458354054475,0.08081247763140266,0.011422472179111293,0.016295925788613157,0.05754727043512023,3.6644409145022634e-05,0.145334172552289,0,0,0,0.6567560237567174,0.08419103999999998,0,0,0.7231906649414064,0.15460190380859373,0,0.4395027280363194,0,0,0.16218389326738553,0.1763089200172346,0.0747287252712,0.0353056590751037,0.0023946500000000003,0.023691439999999998,0.013951596000000002,0.5085469403411685,0,0.00834229825,0.006077999999999999,0.23710162359632111,0.1032247,6.032867691937613,0.09399722932528327,0,0,0,0,0.3364205070596131,0,0.22632636929433728,0,0,0.11218866152362307,0,0.07035739770209867,0,0,0,0,0,0.0810659322738,0.05720306455256399,0.08218821455981676,0.036683999999999994,0,2.1342039545727536,0,1.2407960454272462,0.02542746723624275,0.015733535423322106,0.05100526627567337,0.20567004445112777,0.09501718998501414,0.758045364912394,0.32826049369931226,0.11437691528860165,0.022953789805093227,0.025581122531475483,0.023504685848763595,0.05167974190641028,0.053079141768363085,0.0264227338176871,0.0017000329854763667,0,0.2747368214153699,0.227,0.05421162838247051,0,0.14986164681968428,0.016776807741034634,0.04681331707938003,0,0.0047020498108839735,0,0.007545704637760785,0.010040622702116232
01/05/2023 04:45,1.7409383539999999,0,0,0,0,0,0.006002831990800906,0.07987234718606535,0.010767480795197286,0.01657585578723786,0.058791198306958684,3.6718294571530366e-05,0.1489507369552506,0,0,0,0.5336413163182934,0.08124232,0,0,0.729218067529297,0.1342874882507324,0,0.43757474031732296,0,0,0.17567144330927575,0.17682229620021053,0.0699166482651,0.032934291464650406,0.0023946500000000003,0.023894799999999997,0.013494666,0.6363672232784211,0,0.008400636,0.009116999999999998,0.23879992412347348,0.1034285,6.029729575213263,0.09133264364170744,0,0,0,0,0.3296201383355468,0,0.23041989913405808,0,0,0.1140487108962898,0,0.07104469887736771,0,0,0,0,0,0.08161951721992,0.06701010496235998,0.08154861755935126,0.034951699999999995,0,2.124661966516113,0,1.2503380334838867,0.025597446506710267,0.015740296482604606,0.05090519447755972,0.20669513704543668,0.09605274880766904,0.7559265495623897,0.33137482068014024,0.11423076940767055,0.021097458397048748,0.026163636532550875,0.02367656443412107,0.05182087095850454,0.05371293524987707,0.026832626812408226,0.0016918823269541927,0,0.2821823171121296,0.22999999999999998,0.05415820054137782,0,0.15170478768917137,0.01705300693637434,0.04658562663970307,0,0.004498428222413444,0,0.007633241814532951,0.010255680998184493
