Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00172TCH,CL00177TCH,CL00176TCH,CL00180TCH,CL00181TCH,CL00179TCH,CL00178TCH,CB00138TCH,CB00139TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
10/12/2023 17:30,-0.223027237,0,0,0,0,0,0.0058462259,0.1220032163,0.0164269902,0.0209918995,0.0663363697,2.62759e-05,0.2435998021,0,1.4029125,0,1.50105,0.05516652,0,0,0.455265839,0.2022075976,0,0.4672444706,0,0,0.1041236395,0.1986,0.0614533295,0.2036439457,0.001183465,0.00933114,0.009540639,0.6547586046,0,0.0114886151,0.006078,0.0598626497,0.08284255,6.5447324762,0.0910669193,0,0.1732199078,0,0,0.0480047306,0.0470160075,0.2559000056,0.07841742,0,1.9283373737,0,1.4466626263,0.2963278246,0.0314681189,0.1076291349,0.1324002843,0.0738538023,0.5093157871,0.1984194768,0.0917323233,0,0.0140754428,0.005834066,0.021141879,0.0177083,0.00893021,0.0001150584,0.1045045009,0.0733419538,0.0168357887,0.0529618776,0.004886986,0.0153036864,0.0007373938,0.0022473603,0.0030558358,0.0099255432,0.0142498793,0.0012872445,0.0004284412,0,0
10/12/2023 17:45,-0.226998825,0,0,0,0,0,0.0061763342,0.1242015355,0.0161026964,0.021348835,0.0671444398,3.26001e-05,0.250340821,0,1.4029125,0,1.50105,0.0569097,0,0,0.459607639,0.2012346041,0,0.4752978783,0,0,0.0791490065,0.19889,0.0448974096,0.2056884094,0.001183465,0.00933114,0.012244338,0.6485216354,0,0.0116064471,0.006078,0.0598626497,0.08634149,6.5738558498,0.1031233498,0,0.1797470281,0,0,0.0470160512,0.0474200782,0.2516943165,0.07656504,0,1.9310433025,0,1.4439566975,0.2979409473,0.0319416736,0.1167512449,0.1338097144,0.0737046378,0.5122956116,0.199735246,0.0953163768,0,0.0139640695,0.0060149632,0.0208831262,0.0178600969,0.0092011508,0.0001212004,0.1062130906,0.0754249845,0.0169777059,0.0537140778,0.0050761302,0.0154095283,0.0007078466,0.0022428904,0.0034581813,0.0097227114,0.0144384243,0.0013025602,0.000429625,0,0
10/12/2023 18:00,-0.229591751,0,0,0,0,0,0.0069495861,0.1275321006,0.0146519194,0.0222830125,0.0687422545,3.25853e-05,0.2631497207,0,1.4029125,0,1.50105,0.05301318,0,0,0.4550819273,0.1920385305,0,0.4754811388,0,0,0.0157414799,0.20195,0.0507901947,0.2116336886,0.0012091925,0.01374036,0.013145571,0.6362709875,0,0.0108405394,0.006078,0.057056588,0.08284255,6.6026498774,0.1015557156,0,0.2588739444,0,0,0.0464997305,0.0471879093,0.2358421038,0.077851415,0,1.9511658568,0,1.4238341432,0.2945967109,0.0327928754,0.1221125752,0.1368016703,0.0762432929,0.5194351135,0.200386382,0.0948800765,0,0.0144061461,0.0064176958,0.0217984365,0.0184447051,0.0097893966,0.0001315971,0.1090677769,0.0797617983,0.0174538053,0.0545972106,0.0052407893,0.0157572572,0.0005861684,0.0024322536,0.0037619719,0.0098649881,0.0141989643,0.0012751763,0.0004209478,0,0
10/12/2023 18:15,-0.23141304,0,0,0,0,0,0.0078424901,0.1346201957,0.0145954948,0.0245715747,0.0721371161,3.2541e-05,0.2901925075,0,1.4029125,0,1.4890609786,0.05875542,0,0,0.4553577792,0.1787216441,0,0.440108542,0,0,0.0039393332,0.1984,0.0499483682,0.2098774016,0.001183465,0.02112324,0.013176648,0.707097687,0,0.0113707832,0.006078,0.057056588,0.08376874,6.5262037668,0.1034635342,0,0.2551772499,0,0,0.0467139288,0.0462458332,0.2209604347,0.07275737,0,1.9422554425,0,1.4327445575,0.267142232,0.0336366855,0.125474819,0.144103178,0.0792977963,0.5249001353,0.2070434289,0.0999822459,0,0.0156867765,0.0068625876,0.025247659,0.0194974371,0.0111546127,0.0001672118,0.1183869239,0.0879852578,0.0188028816,0.0576697799,0.0060870627,0.0171680134,0.0004928517,0.0027179393,0.0040727041,0.0103468112,0.0144900832,0.0012751763,0.0004267425,0,0
10/12/2023 18:30,-0.23454422,0,0,0,0,0,0.0085777703,0.1513787507,0.0160467335,0.0272090396,0.0804388583,3.26989e-05,0.3024558817,0,0,0,1.50105,0.0589605,0,0,0.4592909143,0.2175255412,0,0.4152259293,0,0,0.0042003031,0.20148,0.0418107127,0.2127653689,0.001183465,0.02266134,0.013549572,0.7231379745,0,0.0116064471,0.006078,0.0561212341,0.08428329,6.3975545078,0.0965841903,0,0.2568247943,0,0,0.0462415701,0.0511721285,0.2423123947,0.064576025,0,1.9705934358,0,1.4044065642,0.2945907927,0.0356005926,0.1300611303,0.1556260333,0.0877615481,0.5406631498,0.2177802989,0.1129006468,0,0.016495012,0.0078820509,0.0243719045,0.0212512237,0.0126270743,0.0001872103,0.1357750609,0.1010800283,0.0200387966,0.0634721538,0.0070443241,0.0193824184,0.0005021903,0.0030504067,0.0043300423,0.011224261,0.0152352926,0.0014333254,0.0004765774,0,0
10/12/2023 18:45,-0.237279327,0,0,0,0,0,0.0088027482,0.1623609075,0.0209631993,0.0286303247,0.0866388751,3.26407e-05,0.3102766498,0,0,0,1.50105,0.06275448,0,0,0.4633262468,0.2166917685,0,0.4230497759,0,0,0.0044250531,0.20435,0.0331118396,0.2109368062,0.0012091925,0.0235842,0.013083417,0.6977156814,0,0.0122545228,0.006078,0.0579919419,0.08387165,6.2786810303,0.0690989426,0,0.2800964451,0,0,0.0480486927,0.0615742174,0.2135196002,0.065193485,0,2.0054188292,0,1.3695811708,0.34390157,0.0395189057,0.1378200268,0.1774292176,0.1015594799,0.576203359,0.2424937094,0.1301854465,0,0.0169077236,0.0087397937,0.0365899505,0.0218959487,0.0134816466,0.000204287,0.1450412127,0.1107391375,0.0214279976,0.0684035547,0.0076539722,0.0206323789,0.0005688583,0.0035867042,0.0045209493,0.0130951112,0.0169798748,0.0015182035,0.000447682,0,0
10/12/2023 19:00,-0.238403793,0,0,0,0,0,0.0090242909,0.1669398219,0.0220052539,0.0287930311,0.0889508972,3.28762e-05,0.3155032465,0,0.137528597,0,1.50105,0.05855034,0,0,0.4676067532,0.1949340516,0,0.4224241827,0,0,0.0050114822,0.20198,0.0387240158,0.2133018433,0.0011577375,0.02378928,0.013456341,0.6992815737,0,0.011842111,0.009117,0.0561212341,0.08428329,6.3500178815,0.0599973593,0,0.2787689974,0,0,0.0477905323,0.0623669362,0.2047847074,0.070544805,0,1.9013970068,0,1.4736029932,0.3820100053,0.0415057614,0.1413887953,0.1911474524,0.1093447221,0.6238699656,0.2644908923,0.1427766673,0,0.0169123774,0.0090824345,0.0392632386,0.0227471302,0.0139586993,0.0002204658,0.151896001,0.1173328803,0.0230430287,0.0714491404,0.008126894,0.0213378114,0.0005132782,0.0043479699,0.0046128565,0.0143163192,0.0184153006,0.0016317285,0.0004669425,0,0
10/12/2023 19:15,-0.23920105,0,0,0,0,0,0.0089673036,0.1782666065,0.0212191366,0.0291033977,0.0896837171,3.27714e-05,0.3085331034,0,1.2973907875,0,1.50105,0.0589605,0,0,0.4651651143,0.1900684225,0,0.4195611312,0,0,0.0046185403,0.20143,0.0418107127,0.2128800292,0.001183465,0.02337912,0.01398465,0.7298164272,0,0.0111351193,0.009117,0.0579919419,0.08418038,6.51760743,0.0618805731,0,0.2660642817,0,0,0.0492955324,0.0504002948,0.2002555038,0.072037,0,1.8847841834,0,1.4902158166,0.3990816264,0.0428000041,0.1420219137,0.1965875448,0.1125179654,0.6680922118,0.2652971575,0.1481955953,0,0.0170274935,0.0093869366,0.0393312282,0.0232614375,0.0144108105,0.0002161445,0.1559139158,0.1200073309,0.0236933252,0.0726142996,0.0084454992,0.0216267879,0.0010241092,0.0048232107,0.0046149599,0.0146480972,0.0192266928,0.0016482671,0.0005010755,0,0
10/12/2023 19:30,-0.242089401,0,0,0,0,0,0.0091207591,0.1802584411,0.022750614,0.0290647864,0.0904416716,3.27469e-05,0.3106094878,0,1.4029125,0,1.50105,0.06183162,0,0,0.4681277792,0.1974448065,0,0.4204444715,0,0,0.0046959371,0.20113,0.0373209718,0.2124016868,0.0015179225,0.02317404,0.014015727,0.7450268275,0,0.0111940353,0.009117,0.0561212341,0.08510657,6.606971595,0.0594139742,0,0.2636714856,0,0,0.0482628909,0.0536675597,0.201549562,0.07358065,0,1.8936858168,0,1.4813141832,0.4039463687,0.0432663107,0.1417077893,0.1984376546,0.1141835559,0.6882509904,0.2739179665,0.1511973775,0,0.0172523281,0.0095750374,0.0412956004,0.0238521658,0.0148839077,0.0002166675,0.1587501168,0.1213164489,0.0241457092,0.0741416968,0.0086498041,0.0218859898,0.0012550836,0.0051446705,0.004594946,0.0149256972,0.0192448647,0.0015699844,0.0005564419,0,0
10/12/2023 19:45,-0.238995255,0,0,0,0,0,0.0090252457,0.1803696571,0.0259755789,0.0288524852,0.0905875294,3.27597e-05,0.3120793449,0,1.4029125,0,1.50105,0.06398496,0,0,0.4653898675,0.1841789861,0,0.4219502897,0,0,0.0047713511,0.21301,0.0398464511,0.213991903,0.00421931,0.0230715,0.013425264,0.7449815111,0,0.0114886151,0.012156,0.0589272958,0.08273964,6.4673025313,0.0619019662,0,0.2665043518,0,0,0.0477905323,0.0541056599,0.1921676401,0.07954943,0,1.9648018401,0,1.4101981599,0.4049419548,0.0432418925,0.1407895654,0.1985832085,0.1145612361,0.6956088764,0.2775662855,0.1526055393,0,0.0173612183,0.0097136837,0.0414001925,0.0241906506,0.0150680942,0.0002179054,0.1590950093,0.1179955466,0.0242637153,0.074640526,0.0086343143,0.0220908186,0.0012084182,0.0053162683,0.0045911345,0.0147884585,0.019082724,0.0015699844,0.0006057454,0,0
10/12/2023 20:00,-0.240929977,0,0,0,0,0,0.008902172,0.1804905818,0.0264612451,0.0287708038,0.0905680455,3.26677e-05,0.3129445253,0,1.4029125,0,1.50105,0.06172908,0,0,0.4672083143,0.1837607887,0,0.4130443746,0,0,0.0047683768,0.21658,0.0437749744,0.2070574187,0.0039363075,0.02296896,0.013021263,0.7235910086,0,0.0120188589,0.009117,0.0598626497,0.08346001,6.5416967738,0.0854444473,0,0.2590666955,0,0,0.0477465702,0.0573014366,0.1892560092,0.076410675,0,1.9792024251,0,1.3957975749,0.4017231966,0.0426588021,0.1406370576,0.1978216537,0.113779476,0.6952774166,0.2779331107,0.1502272423,0,0.0175194393,0.0097141494,0.0410198402,0.0242927329,0.0150468164,0.0002218392,0.1595645609,0.1156313932,0.0242361635,0.0746126438,0.0085268767,0.0220452313,0.0011807342,0.0052934787,0.004551711,0.0148095918,0.0189832927,0.0013669906,0.0005916877,0,0
10/12/2023 20:15,-0.242421524,0,0,0,0,0,0.00868242,0.1794530956,0.0250830945,0.0287176394,0.0905224347,3.28921e-05,0.313542911,0,1.4029125,0,1.50105,0.05937066,0,0,0.4680664857,0.1462773885,0,0.4170143878,0,0,0.0056698601,0.21688,0.0440555832,0.2060632944,0.002830025,0.02348166,0.013549572,0.7431262036,0,0.0119599429,0.009117,0.0589272958,0.0843862,6.4968048973,0.0860528312,0,0.2544830974,0,0,0.0488231738,0.0578515696,0.1905500674,0.07574176,0,2.0335305198,0,1.3414694802,0.4017631235,0.0423625385,0.13893936,0.1958007093,0.1122356566,0.6978904595,0.2790838034,0.1482356289,0,0.0178595737,0.009607074,0.0406341042,0.024498605,0.0150615747,0.0002300286,0.1590706792,0.1151795294,0.0242931771,0.0738412988,0.0084339745,0.0218735541,0.0010798992,0.0053560667,0.0045004055,0.0147883247,0.0193285607,0.0012916748,0.000585966,0,0
10/12/2023 20:30,-0.241791245,0,0,0,0,0,0.008536561,0.178222757,0.024199699,0.0287218193,0.0895063716,3.27372e-05,0.3117827953,0,1.4029125,0,1.50105,0.06183162,0,0,0.452681161,0.2009163858,0,0.4194206072,0,0,0.0058152305,0.17674,0.0519126299,0.2039262209,0.002830025,0.02286642,0.014046804,0.7259905746,0,0.0113118672,0.009117,0.057056588,0.08263673,6.5217090602,0.0835348406,0,0.2569790527,0,0,0.0480047306,0.0601834192,0.1824622038,0.074146655,0,2.0411837161,0,1.3338162839,0.3943966423,0.0418120002,0.1371105675,0.1934448081,0.1109170265,0.6963201462,0.2774849597,0.1456890375,0,0.0177381792,0.0095762301,0.0400042512,0.0246280856,0.014759438,0.0002240102,0.1575226384,0.1129944357,0.0241542805,0.0742871752,0.0081798839,0.0218564546,0.000682544,0.0052752814,0.0044227027,0.0146356397,0.0197449022,0.001235624,0.0006011838,0,0
10/12/2023 20:45,-0.240543594,0,0,0,0,0,0.008355879,0.1722325061,0.0235999261,0.0284565597,0.088153638,3.28289e-05,0.3118173357,0,1.4029125,0,1.50105,0.06019098,0,0,0.433812239,0.1916250906,0,0.4204262879,0,0,0.0070550805,0.16509,0.038443407,0.2134885692,0.002830025,0.02348166,0.013860342,0.7326154553,0,0.0121366909,0.009117,0.0607980036,0.08500366,6.6093566736,0.0932757594,0,0.2517767897,0,0,0.0477465702,0.0593385209,0.1840797765,0.0740952,0,1.9396963916,0,1.4353036084,0.3654684926,0.0414289265,0.1351510742,0.1904937766,0.1094497363,0.6907541594,0.2731156025,0.1432585393,0,0.017621543,0.009398564,0.0396312835,0.0244542983,0.0146270615,0.0002209596,0.155745682,0.1111496295,0.0238073773,0.0733827782,0.0079995448,0.0215904534,0.0006181863,0.0051458013,0.0043405775,0.0143555526,0.0188342058,0.0011381364,0.0006232302,0,0
10/12/2023 21:00,-0.236537582,0,0,0,0,0,0.0082890597,0.1671099865,0.0245880465,0.0281936935,0.086095547,3.26921e-05,0.309613123,0,1.4029125,0,1.50105,0.06347226,0,0,0.4303694208,0.1919671141,0,0.4201833229,0,0,0.0119177366,0.15321,0.0507901947,0.2118500394,0.0028042975,0.02337912,0.01336311,0.7242429314,0,0.011842111,0.009117,0.0598626497,0.08273964,6.5535556148,0.0934305347,0,0.247200097,0,0,0.0482628909,0.0662684147,0.1924911547,0.073837925,0,1.8247068027,0,1.5502931973,0.3420815936,0.0408552386,0.1333237431,0.1871754171,0.1067822351,0.68503291,0.2690396084,0.1392968937,0,0.0174507825,0.0093135198,0.0384303938,0.02451158,0.0143356071,0.0002238898,0.1531929705,0.1079172304,0.0236758981,0.0719931394,0.0076864213,0.0213438219,0.0005484814,0.0050151687,0.0041924609,0.0139738183,0.0189717383,0.0011181498,0.0006167942,0,0
10/12/2023 21:15,-0.232916122,0,0,0,0,0,0.0078405218,0.1604061329,0.0248494405,0.0276059911,0.0839079706,3.278e-05,0.3064078061,0,1.4029125,0,1.50105,0.06019098,0,0,0.4404832857,0.1700131426,0,0.4231129247,0,0,0.0110519727,0.20792,0.0516320211,0.2147009373,0.00277857,0.03424836,0.013580649,0.7110233551,0,0.0120188589,0.012156,0.0598626497,0.08428329,6.5484372904,0.0937119688,0,0.2462796929,0,0,0.0482628909,0.0670237341,0.1834327474,0.077748505,0,1.8279419542,0,1.5470580458,0.332402087,0.0404349888,0.1303790126,0.1826554172,0.1038916755,0.681171799,0.2660239854,0.1326736009,0,0.0172127874,0.0090421092,0.036848959,0.0245027048,0.0140255476,0.0002175125,0.1491947164,0.1045222206,0.0234246144,0.0704343865,0.0073892612,0.0209695665,0.0005497269,0.0048335012,0.0041149306,0.0137412508,0.0184974143,0.0011181498,0.0006111712,0,0
10/12/2023 21:30,-0.236967224,0,0,0,0,0,0.0076553047,0.1589852151,0.0248601124,0.0270280961,0.0815068896,3.2709e-05,0.2971690567,0,1.4029125,0,1.50105,0.06008844,0,0,0.4431496468,0.2103033431,0,0.4209246043,0,0,0.0107170808,0.19058,0.0463004537,0.2183674364,0.002830025,0.03455598,0.014264343,0.7048491841,0,0.0116064471,0.009117,0.0589272958,0.08366583,6.465996959,0.085782026,0,0.2443070745,0,0,0.049037372,0.0737061982,0.1685510783,0.077851415,0,1.8432059744,0,1.5317940256,0.3312686939,0.0395752865,0.1272428562,0.1770538765,0.0990148296,0.6728020621,0.2626022518,0.1286516938,0,0.0168733419,0.008821841,0.035197117,0.0234931091,0.0139027432,0.0002242406,0.1447254596,0.1043531447,0.0227112231,0.0692252963,0.0070311318,0.0204721871,0.0004934394,0.0046634813,0.0039521254,0.013444211,0.0190045931,0.0010557241,0.0006010852,0,0
10/12/2023 21:45,-0.232737625,0,0,0,0,0,0.007477865,0.1566891413,0.0245425564,0.0262975013,0.0785275341,3.27656e-05,0.2872191384,0,1.4029125,0,1.50105,0.05670462,0,0,0.444396,0.1993071925,0,0.4149397843,0,0,0.0106332351,0.1826,0.0406882775,0.2157529413,0.0022382925,0.03476106,0.014357574,0.7285097865,0,0.0114296992,0.009117,0.0598626497,0.08273964,6.5549631624,0.091708037,0,0.239839642,0,0,0.0477905323,0.0767079268,0.1653159328,0.078880515,0,1.8859311299,0,1.4890688701,0.3533440466,0.0387261737,0.1249013115,0.1712079094,0.0951585898,0.661194118,0.257834856,0.1241126863,0,0.0166562122,0.0084681655,0.0335013906,0.0226922997,0.013325456,0.0002350082,0.1394187806,0.1000329554,0.0222644182,0.0670996309,0.0066986244,0.0198862105,0.0005525287,0.0044198957,0.0037509634,0.0130164129,0.0177705232,0.0010557241,0.0006101867,0,0
10/12/2023 22:00,-0.23159024,0,0,0,0,0,0.0071703727,0.1530103397,0.0239516991,0.0255553387,0.0756331951,3.29063e-05,0.2771263383,0,1.4029125,0,1.50105,0.0579351,0,0,0.4506277662,0.1848563428,0,0.4422949383,0,0,0.0107284963,0.18177,0.0409688863,0.2167830771,0.0012091925,0.0348636,0.013704957,0.7291719978,0,0.0120777749,0.009117,0.0607980036,0.08500366,6.5917412785,0.088517089,0,0.2348653023,0,0,0.0472742116,0.0773880374,0.1708156801,0.07471266,0,1.9066761252,0,1.4683238748,0.3387364312,0.038318085,0.1223606496,0.1646287811,0.0904108502,0.6486137893,0.2513555576,0.119778283,0,0.0165335256,0.0080976704,0.0337642371,0.0219564513,0.0124975918,0.0002335576,0.1344539021,0.0952640384,0.0218526689,0.0650774382,0.006377134,0.0192980018,0.0004394082,0.0041225316,0.0035855803,0.0126241245,0.0175176319,0.001044558,0.0005883593,0,0
10/12/2023 22:15,-0.233984848,0,0,0,0,0,0.0068534045,0.1508054257,0.0239908506,0.0247908547,0.0732632127,3.2896e-05,0.2633006927,0,1.4029125,0,1.50105,0.05649954,0,0,0.4540705532,0.1574914624,0,0.4438796233,0,0,0.0106530823,0.18481,0.0409688863,0.2127713137,0.001183465,0.03424836,0.013332033,0.6987166898,0,0.0116653631,0.009117,0.0617333575,0.08346001,6.5623450403,0.0942557322,0,0.2413505329,0,0,0.0472302495,0.0730696946,0.1734037965,0.076925225,0,1.7790363447,0,1.5959636553,0.3243656795,0.0371808609,0.1180930998,0.1576416632,0.0856660326,0.6324600684,0.2454363946,0.1157733699,0,0.0161877106,0.0077412428,0.0296173922,0.0212415228,0.0119097604,0.0001955923,0.1284654313,0.0901066778,0.0211153293,0.0620238579,0.0058910664,0.018567897,0.0004098198,0.0038703647,0.0034107701,0.0120257836,0.0168727294,0.000996967,0.0005717388,0,0
10/12/2023 22:30,-0.229779083,0,0,0,0,0,0.0067416209,0.1500181487,0.0228764183,0.0243837001,0.0709420077,3.29346e-05,0.2463315916,0,1.4029125,0,1.50105,0.06008844,0,0,0.4560728805,0.1695604776,0,0.4538206295,0,0,0.0105885834,0.18144,0.0412494951,0.2152259497,0.00123492,0.03465852,0.013891419,0.7060904838,0,0.011783195,0.012156,0.0617333575,0.08397456,6.499518147,0.0909536422,0,0.2388406204,0,0,0.0467578909,0.0641442267,0.1685510783,0.075587395,0,1.7710797699,0,1.6039202301,0.307983752,0.0360965635,0.1148637147,0.1522250536,0.0809482793,0.6166537425,0.2410628187,0.1091919913,0,0.0157769791,0.0073770366,0.0273987992,0.0203406792,0.011375798,0.0001892327,0.1218310554,0.0848326013,0.0202708939,0.059150963,0.0056003443,0.0178412882,0.0003856824,0.003772357,0.0032379683,0.0115596825,0.0173430445,0.0009936191,0.0005513182,0,0
10/12/2023 22:45,-0.230344849,0,0,0,0,0,0.0064884894,0.146247321,0.0228425046,0.023678824,0.0678770165,3.29078e-05,0.2330437364,0,1.4029125,0,1.50105,0.06080622,0,0,0.4591887792,0.1917999255,0,0.4578102293,0,0,0.0104868733,0.17958,0.0395658423,0.2167258184,0.00123492,0.0348636,0.014575113,0.6799763691,0,0.0113707832,0.009117,0.0636040653,0.08284255,6.4298446617,0.0913631175,0,0.2517140423,0,0,0.0472302495,0.0673967036,0.1627278165,0.075381575,0,1.7768933997,0,1.5981066003,0.2910047178,0.0348920613,0.1128035687,0.1452116941,0.0766706935,0.5980004658,0.2321311748,0.1018778764,0,0.0155014507,0.0071240905,0.0275301995,0.0194119793,0.0113755784,0.0001844521,0.1147696224,0.0799921223,0.0191510638,0.0572148502,0.0053116332,0.0169511857,0.0003635992,0.0035860278,0.0030849881,0.0110718686,0.0161965834,0.0009404751,0.0005389612,0,0
10/12/2023 23:00,-0.232983337,0,0,0,0,0,0.0062014986,0.1351103369,0.02246258,0.0229916075,0.0655063008,3.28552e-05,0.2288749007,0,1.4029125,0,1.50105,0.06490782,0,0,0.458688174,0.1777278278,0,0.4542445662,0,0,0.0105950324,0.18415,0.0418107127,0.2150827305,0.001183465,0.03424836,0.01398465,0.6664263522,0,0.011842111,0.009117,0.0645394192,0.08428329,6.4005875148,0.0899855982,0,0.2737320761,0,0,0.0467578909,0.0723130746,0.1578750983,0.074249565,0,1.8087180283,0,1.5662819717,0.2744645703,0.0339095636,0.1096880825,0.1392728392,0.0729339637,0.5810108212,0.2292031413,0.0959578382,0,0.0150960071,0.0068694831,0.0255811153,0.0184738307,0.0101391473,0.0001792292,0.1084756044,0.0753778923,0.0184614546,0.0541770088,0.0051228406,0.0162440177,0.0004017778,0.00340339,0.002969455,0.0107061517,0.0164101555,0.0008882532,0.0005300847,0,0
10/12/2023 23:15,-0.22842244,0,0,0,0,0,0.0060039826,0.1270027951,0.0214192473,0.0222867644,0.0645740363,3.29146e-05,0.2204390313,0,1.4029125,0,1.50105,0.06080622,0,0,0.4633568935,0.1910040442,0,0.4639302686,0,0,0.0104367641,0.18004,0.0468616713,0.2163747964,0.0012606475,0.03404328,0.013736034,0.6767187259,0,0.0120188589,0.009117,0.0636040653,0.08356292,6.4124917535,0.0906644789,0,0.2405414853,0,0,0.0464997305,0.0728323941,0.1575515838,0.071470995,0,1.8316473674,0,1.5433526326,0.2609377145,0.0327504256,0.1072285982,0.1321650072,0.0712718964,0.5568271831,0.2180106648,0.0913264798,0,0.01470155,0.0066251987,0.0236173261,0.0175501157,0.0097244673,0.0001841486,0.1016912252,0.0712701132,0.0175498286,0.0522525323,0.004882842,0.015474688,0.0003404893,0.0031484422,0.0028700057,0.0104162909,0.0155093767,0.0008580227,0.0005230805,0,0
10/12/2023 23:30,-0.228473526,0,0,0,0,0,0.0059893313,0.1255575106,0.0206918745,0.0215173146,0.0629789365,3.28848e-05,0.2085246645,0,1.4029125,0,1.50105,0.06070368,0,0,0.4615793195,0.1851694259,0,0.4808944181,0,0,0.0103995528,0.17434,0.0564023709,0.2123430659,0.001183465,0.03445344,0.013456341,0.6800939647,0,0.0113707832,0.009117,0.0645394192,0.0843862,6.4270953098,0.0929598091,0,0.2302471248,0,0,0.0467139288,0.0620597517,0.145258031,0.06905261,0,1.7958580281,0,1.5791419719,0.2450717543,0.0312155544,0.1037185137,0.1269081427,0.0685836845,0.5318054413,0.2132504055,0.0867060581,0,0.0145199363,0.0064206001,0.0200258922,0.0166086304,0.0088952418,0.0001745148,0.0960746973,0.0680654285,0.0169883832,0.0493075053,0.0046622188,0.0147850388,0.0001928169,0.0029740602,0.0027739787,0.0102532784,0.0152697146,0.0008245445,0.0004961963,0,0
10/12/2023 23:45,-0.231090622,0,0,0,0,0,0.0058602147,0.1222825778,0.0199396683,0.0208474038,0.0614863331,3.28644e-05,0.1977919728,0,1.4029125,0,1.50105,0.05906304,0,0,0.4650834,0.1766162722,0,0.4859989539,0,0,0.0332734338,0.17555,0.0493871506,0.2114081248,0.00123492,0.0343509,0.01429542,0.6765589945,0,0.011783195,0.009117,0.0636040653,0.08572403,6.3834837754,0.0913194137,0,0.2278480204,0,0,0.0462415701,0.0609645425,0.1400817983,0.06709732,0,1.8226851212,0,1.5523148788,0.2289100319,0.0306017156,0.1008371372,0.1221120392,0.0653378165,0.5143293376,0.2076906695,0.0801441404,0,0.0142753188,0.0062007704,0.0200923061,0.0158233743,0.0084025556,0.0001737161,0.0913484429,0.0649369356,0.0163942887,0.0471283376,0.0044887908,0.0140913453,0.0002409089,0.002807878,0.0026563463,0.0102256313,0.0144291562,0.0008089481,0.0004708925,0,0
11/12/2023 00:00,-0.232543289,0,0,0,0,0,0.0059128929,0.1192952756,0.0191177402,0.0203433412,0.0604270693,3.28726e-05,0.1894795163,0,1.4029125,0,1.50105,0.0661383,0,0,0.466350174,0.1533960262,0,0.480054571,0,0,0.0604941855,0.18053,0.0614533295,0.2102465245,0.00123492,0.03404328,0.014699421,0.6684343667,0,0.0116653631,0.009117,0.066410127,0.08284255,6.3822308193,0.0907902555,0,0.2262705762,0,0,0.0573359172,0.0602973595,0.1378171965,0.065810945,0,1.8675657588,0,1.5074342412,0.2161868977,0.0296626692,0.0972749273,0.1187492674,0.0628683431,0.4918314478,0.1949581099,0.0778457281,0,0.0139610492,0.0059727966,0.0173022054,0.0151861236,0.0081111734,0.0001705602,0.0865511198,0.0624870958,0.0158923591,0.0450230834,0.0043710479,0.0135557837,0.0002605775,0.0026752747,0.0025802371,0.0099609591,0.0143728211,0.0008089481,0.0004556274,0,0
