Unnamed: 0,EG00023TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00075TCH,CL00144TCH,CL00145TCH,CB00082TCH,CB00086TCH,CB00087TCH,CB00095TCH,CB00102TCH,CB00106TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CB00138TCH,CB00140TCH,CB00141TCH,CB00142TCH,CB00143TCH,CB00144TCH,CB00145TCH,CB00146TCH,CB00147TCH,CB00148TCH,CB00149TCH,CB00150TCH,CB00151TCH,CL00139TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
13/01/2024 08:30,-0.253726715,0.1593021451,0.6515934896,1.1985308087,0.545332644,0.0047240425,0.1124145976,0.020668139,0.022119637,0.0719172731,2.43256e-05,0.2654043198,0.0536514154,1.3394254164,0.08541582,0.016964906,0.0332016437,0.2781201479,0.0414227708,0.06156903,0.0456191096,0.5200578489,0.1203275175,0,0.0601532105,0.5018102051,0,0,0,0,0.0971955019,0.0694531872,0.279840082,0.084128925,0,3.375,0,0,0,0.168691,0.09033475,0.0472,0.1416,6.067526143,0.0368389253,0.2851194347,1.3685732865,0.2737146573,0.1368573287,0.028559763,0.2965242121,0.0008383594
13/01/2024 08:45,-0.25299501,0.1554320391,0.6686350528,1.2136891132,0.550277833,0.0046828397,0.1160215924,0.0217139364,0.0226912866,0.0744545141,2.41999e-05,0.2665439259,0.0543951217,1.3117209106,0.16426908,0.0211422504,0.0432435886,0.2878072488,0.0460883669,0.0663929689,0.0471040146,0.5369857663,0.1207391575,0,0.0646308246,0.5181441605,0,0,0,0,0.0933230964,0.0638778509,0.2772519657,0.08212218,0,3.375,0,0,0,0.176459,0.1889184,0.049,0.147,6.1135208066,0.0371102717,0.2944000912,1.4131204377,0.2826240875,0.1413120438,0.027285606,0.3061760948,0.0008058746
13/01/2024 09:00,-0.25329454,0.1538350455,0.6751664978,1.2247423751,0.5664922072,0.0045501057,0.1274882703,0.0215163936,0.0220460663,0.0760660298,2.42296e-05,0.2606707926,0.0547463935,1.3977108519,0.17216466,0.0174304009,0.0423846507,0.313670798,0.0492706322,0.072246583,0.0483701768,0.5514200155,0.1212537075,0,0.0635114211,0.5320719448,0,0,0,0,0.0948280965,0.0700064811,0.2769284511,0.08479784,0,3.375,0,0,0,0.1977095,0.2265791,0.0482,0.1446,6.0890152231,0.0374002408,0.302313605,1.451105304,0.2902210608,0.1451105304,0.02672622,0.3144061492,0.0007823386
13/01/2024 09:15,-0.254127151,0.160354737,0.6846723219,1.2448780795,0.5812565852,0.0046453361,0.1313511631,0.0200219479,0.0228906235,0.076764733,2.41219e-05,0.2655227117,0.0554100922,1.4253452975,0.16734528,0.0182572453,0.0423188037,0.3155336864,0.0505125469,0.0750691771,0.0485711179,0.5537107446,0.12215417,0,0.0538492012,0.5342822974,0,0,0,0,0.0953444172,0.0640733101,0.2804871111,0.091332625,0,3.375,0,0,0,0.24088,0.21031395,0.0491,0.1473,6.0109961327,0.0396583786,0.3035694871,1.4571335383,0.2914267077,0.1457133538,0.028963764,0.3157122666,0.0007865904
13/01/2024 09:30,-0.258763702,0.1582846504,0.6902632697,1.2638960053,0.5902962595,0.0045713187,0.1285927597,0.0202504552,0.0227717731,0.0774089287,2.41873e-05,0.273045529,0.0559708071,1.4182514521,0.16980624,0.0199620792,0.0436181386,0.2902408718,0.0521466704,0.0770277189,0.048317807,0.5508230004,0.125190015,0,0.0529065456,0.5314958775,0,0,0,0,0.0948280965,0.0535230305,0.2730462766,0.088656965,0,3.375,0,0,0,0.2532735,0.30010365,0.0476,0.1428,6.0982391713,0.0421076283,0.3019862941,1.4495342115,0.2899068423,0.1449534211,0.027005913,0.3140657458,0.0007735002
13/01/2024 09:45,-0.260955597,0.163139246,0.7028534171,1.2749972495,0.5933252797,0.0046595619,0.1300516176,0.0216260822,0.0218087527,0.0785362152,2.40945e-05,0.2740478062,0.0568114857,1.3967795217,0.17165196,0.0177318587,0.0458165478,0.3129541842,0.0556533416,0.0813651778,0.0482042953,0.5495289659,0.1233633625,0,0.0645719086,0.5302472478,0,0,0,0,0.0945699361,0.0495537215,0.2850163148,0.08860551,0,3.375,0,0,0,0.244206,0.3313288,0.04885,0.14655,6.2541443262,0.0467107352,0.3012768453,1.4461288576,0.2892257715,0.1446128858,0.03356316,0.3133279191,0.0007459515
13/01/2024 10:00,-0.259429535,0.1675302747,0.6950695234,1.2820361347,0.6035126475,0.0047566508,0.1325642127,0.0227076866,0.0223719567,0.0799360028,2.40571e-05,0.2752639756,0.0570604835,1.4856183614,0.17288244,0.0181993737,0.0459115161,0.3285563803,0.0560077034,0.0875956382,0.0479305288,0.5464080279,0.12174253,0,0.0609780341,0.5272358164,0,0,0,0,0.0942678136,0.0565358421,0.2892220038,0.09303064,0,3.375,0,0,0,0.2277365,0.3180738,0.04825,0.14475,6.2295753683,0.0528604801,0.2995658048,1.4379158628,0.2875831726,0.1437915863,0.029429919,0.3115484369,0.0007494887
13/01/2024 10:15,-0.259264862,0.1641043228,0.6902558994,1.2887214038,0.6131607777,0.0047559457,0.1323493908,0.0224735439,0.0228258635,0.0799667949,2.41123e-05,0.279785006,0.0569853577,1.3536686311,0.16990878,0.0169373844,0.0469070751,0.2938948552,0.0580759388,0.090419735,0.0482999425,0.5506193448,0.1222828075,0,0.0738217167,0.5312993677,0,0,0,0,0.093795455,0.0623863198,0.2937512075,0.092155905,0,3.375,0,0,0,0.203263,0.3447422,0.04135,0.12405,6.2144679792,0.0835074713,0.3018746408,1.4489982757,0.2897996551,0.1448998276,0.02703699,0.3139496264,0.0007396455
13/01/2024 10:30,-0.259630554,0.1693629184,0.7194917442,1.2940675666,0.6042964036,0.0049038532,0.1336018724,0.0224784165,0.0230448613,0.0806921602,2.41674e-05,0.278979749,0.0572567903,1.3345878542,0.18334152,0.0160398472,0.045666021,0.3021127061,0.0605980358,0.0893390797,0.0480268307,0.5475058694,0.12225708,0,0.0676355393,0.5282951372,0,0,0,0,0.0947841344,0.063924749,0.2956922948,0.09004625,0,3.375,0,0,0,0.1930315,0.2720212,0.04165,0.12495,6.1452961404,0.0816191989,0.3001676916,1.4408049196,0.2881609839,0.144080492,0.026757297,0.3121743992,0.0007515041
13/01/2024 10:45,-0.261665375,0.1657685443,0.7272965115,1.3012741297,0.5996241649,0.0048185189,0.1385794672,0.023404983,0.022941408,0.0781143325,2.41801e-05,0.2762422406,0.0573652658,1.3909742007,0.17657388,0.019223796,0.0470202386,0.3327881646,0.0616470843,0.094272941,0.047982577,0.5470013773,0.121485255,0,0.0557345124,0.5278083466,0,0,0,0,0.0958167758,0.0651541176,0.2982804111,0.093905375,0,3.375,0,0,0,0.2018725,0.27346385,0.04445,0.13335,6.1334303092,0.0824888414,0.299891106,1.4394773088,0.2878954618,0.1439477309,0.026291142,0.3118867502,0.0007676224
13/01/2024 11:00,-0.259454407,0.1645438533,0.720708541,1.3081008575,0.6065104025,0.0046444051,0.1472618053,0.0231938658,0.0231831962,0.07696015,2.41939e-05,0.2704186437,0.0575315771,1.4685034709,0.19257012,0.0197261316,0.0483176714,0.3353205584,0.0615586229,0.1008342473,0.0486879848,0.5550430272,0.1223342625,0,0.0537902852,0.5355678332,0,0,0,0,0.0960749362,0.06423647,0.3018390711,0.096992675,0,3.375,0,0,0,0.1994395,0.31768715,0.0487,0.1461,6.1610189042,0.0782610703,0.3042999053,1.4606395452,0.292127909,0.1460639545,0.025824987,0.3164719015,0.0007542442
13/01/2024 11:15,-0.257484192,0.1601265419,0.7251575829,1.3182061374,0.6098318657,0.0047354953,0.1400019292,0.0236190369,0.0227483093,0.0783056633,2.41975e-05,0.2822009371,0.0581403064,1.50105,0.17677896,0.0216140086,0.0496852462,0.3266863629,0.0629636998,0.1039660303,0.0510462686,0.581927462,0.125498745,0,0.056677168,0.5615089546,0,0,0,0,0.0958167758,0.0631811511,0.297633382,0.10074889,0,3.375,0,0,0,0.2263495,0.25398945,0.0556,0.1668,6.1815457069,0.0802397032,0.3190391787,1.5313880579,0.3062776116,0.1531388058,0.021225591,0.3318007459,0.0007674064
13/01/2024 11:30,-0.258332184,0.1566813229,0.7345463155,1.3263750999,0.612810846,0.0048026126,0.1380178797,0.0228773903,0.0226829094,0.0774390313,2.40512e-05,0.2842475034,0.0591196057,1.4752387701,0.18682788,0.0239451186,0.0512312777,0.3288742368,0.0678633586,0.1031930423,0.0511534351,0.5831491601,0.1247011925,0,0.0583268153,0.562687786,0,0,0,0,0.0943117757,0.0695488358,0.2989274402,0.101417805,0,3.375,0,0,0,0.2091775,0.30902025,0.0525,0.1575,6.1379067195,0.0791972274,0.3197089693,1.5346030528,0.3069206106,0.1534603053,0.030517614,0.3324973281,0.0007963804
13/01/2024 11:45,-0.261323822,0.1573656472,0.736310455,1.3381948359,0.6235833711,0.0047811625,0.1372835283,0.0226778743,0.0231752521,0.0773838179,2.40649e-05,0.2909942557,0.0598067027,1.50105,0.18693042,0.0222074493,0.0535242268,0.3389036278,0.0702562026,0.1093900782,0.0526265276,0.599942415,0.1238779125,0,0.0639238329,0.578891804,0,0,0,0,0.0953004551,0.0703591291,0.2937512075,0.09817614,0,3.375,0,0,0,0.199393,0.33284515,0.04645,0.13935,6.1503261861,0.083563304,0.3289157977,1.578795829,0.3157591658,0.1578795829,0.025514217,0.3420724296,0.0007694046
13/01/2024 12:00,-0.264951324,0.1591021138,0.7403605848,1.3436330533,0.6252626463,0.004845953,0.137316069,0.0214987715,0.0233806062,0.0780649001,2.40535e-05,0.2892962183,0.0592235696,1.50105,0.17872722,0.0202020906,0.0535553402,0.33871868,0.0721926277,0.1089484764,0.0499331973,0.5692384495,0.12308036,0,0.0605656223,0.5492651705,0,0,0,0,0.0965472948,0.0703035009,0.2969863529,0.095037385,0,3.375,0,0,0,0.2012455,0.3033118,0.0417,0.1251,6.2181431591,0.0803244229,0.3120824833,1.4979959196,0.2995991839,0.149799592,0.024985908,0.3245657826,0.0007655492
13/01/2024 12:15,-0.262446472,0.1562476023,0.7416824054,1.3502733895,0.626199947,0.0047800456,0.1378950195,0.0199901142,0.0231602772,0.0758025577,2.40151e-05,0.2760381357,0.0572781063,1.50105,0.18436692,0.0232705185,0.0531451409,0.3560371001,0.0762831194,0.1033486372,0.0502432062,0.5727725508,0.1235691825,0,0.0504320746,0.5526752683,0,0,0,0,0.0974097001,0.0604212517,0.301192042,0.09519175,0,3.375,0,0,0,0.2164645,0.23753455,0.04545,0.13635,6.2507812199,0.0844531339,0.3140200388,1.5072961863,0.3014592373,0.1507296186,0.02828007,0.3265808404,0.0007740224
13/01/2024 12:30,-0.259906738,0.1564493739,0.7423800013,1.3461480761,0.6239208385,0.0047321243,0.1453048892,0.0203745816,0.0230871141,0.0746092218,2.4111e-05,0.2676280474,0.0560596972,1.4931456633,0.174318,0.0186460425,0.0521137423,0.3200506339,0.075029566,0.1014347579,0.0502477258,0.5728240747,0.120353245,0,0.0331696939,0.5527249843,0,0,0,0,0.0971515397,0.0596273584,0.3031331293,0.09560339,0,3.375,0,0,0,0.219777,0.2424224,0.04955,0.14865,6.2438756496,0.0804711279,0.3140482866,1.5074317755,0.3014863551,0.1507431775,0.021380976,0.326610218,0.0007901859
13/01/2024 12:45,-0.246766968,0.1556829031,0.7349518045,1.3404252039,0.6298438649,0.0047092711,0.1385196964,0.0211858896,0.0236342501,0.0685159829,2.42246e-05,0.2721871865,0.0555224861,1.50105,0.17513832,0.0176542859,0.0518603164,0.3322777288,0.0696689393,0.0956253636,0.0496179083,0.5656441552,0.1217168025,0,0.0157894813,0.5457969918,0,0,0,0,0.0974097001,0.0599858001,0.3053977311,0.102858545,0,3.375,0,0,0,0.220888,0.2484163,0.0479,0.1437,6.1509659852,0.0841451421,0.3101119272,1.4885372504,0.2977074501,0.148853725,0.016222194,0.3225164043,0.0007777723
13/01/2024 13:00,-0.237335373,0.1516917917,0.7321747247,1.3318852109,0.6395942933,0.0047335886,0.1329147397,0.0214224908,0.0241103534,0.0669925564,2.42439e-05,0.2762515878,0.0546802488,1.4335267946,0.1681656,0.0192068608,0.0479899754,0.3327621294,0.0705758504,0.094205775,0.0495611992,0.5649976714,0.12009597,0,0.011901027,0.5451731917,0,0,0,0,0.0952237555,0.0595010344,0.3060447602,0.09560339,0,3.375,0,0,0,0.226228,0.24981275,0.0502,0.1506,6.1865866663,0.0778010443,0.3097574953,1.4868359775,0.2973671955,0.1486835977,0.025420986,0.3221477951,0.0008012193
13/01/2024 13:15,-0.240292877,0.1602965807,0.7252359385,1.3209873055,0.642697146,0.0047866818,0.1317562166,0.0203461348,0.0234038056,0.0677861986,2.44441e-05,0.2745053398,0.0535643077,1.4132527579,0.17093418,0.0170042981,0.045205884,0.3355090864,0.0640644036,0.0839989903,0.0500595043,0.5706783491,0.1200187875,0,0.0110762033,0.5506545474,0,0,0,0,0.0857223327,0.0688060893,0.3050742166,0.09025207,0,3.375,0,0,0,0.219045,0.29047425,0.05625,0.16875,6.0476900323,0.0849102306,0.3128719019,1.5017851292,0.3003570258,0.1501785129,0.020604051,0.325386778,0.0008021389
13/01/2024 13:30,-0.235255569,0.1581148655,0.7157889119,1.3057676307,0.6299381361,0.0048473921,0.1324729677,0.019982776,0.0231886187,0.0684580017,2.44663e-05,0.2731625129,0.0544559992,1.4629036653,0.17093418,0.0160660943,0.0432606939,0.3226024049,0.0589946121,0.0847456169,0.0495052166,0.5643594691,0.12061052,0,0.0107816234,0.5445573824,0,0,0,0,0.0860244551,0.0728515885,0.3092799057,0.092052995,0,3.375,0,0,0,0.2008845,0.3114881,0.04295,0.12885,6.0929074551,0.0814254078,0.3094076037,1.4851564976,0.2970312995,0.1485156498,0.019392048,0.3217839078,0.0008348406
13/01/2024 13:45,-0.22830188,0.1621729861,0.7166334309,1.2967507178,0.6192203627,0.0049036013,0.134587763,0.0198603369,0.0233872726,0.0685266043,2.43264e-05,0.2733572525,0.0545463093,1.4967534309,0.16673004,0.02180007,0.0418134931,0.3235205802,0.0543886224,0.0835757958,0.0487217647,0.5554281174,0.12277163,0,0.0112529512,0.5359394115,0,0,0,0,0.0808172857,0.0704184069,0.3079858475,0.087936595,0,3.375,0,0,0,0.205873,0.3265009,0.0424,0.1272,6.1798461059,0.0862160943,0.3045110293,1.4616529404,0.2923305881,0.146165294,0.017931429,0.3166914704,0.0008149421
13/01/2024 14:00,-0.23944075,0.1622193165,0.7169881436,1.2916857846,0.6181807515,0.0048859509,0.1359495145,0.0208128124,0.0236722842,0.0694494261,2.43414e-05,0.2748980639,0.0539613046,1.50105,0.1707291,0.0177790343,0.0434396894,0.3249950436,0.055312085,0.0851027899,0.0470954171,0.5368877553,0.121896895,0,0.0111351193,0.5180495885,0,0,0,0,0.0769888424,0.0605659977,0.3063682748,0.090303525,0,3.375,0,0,0,0.2020775,0.33862345,0.03865,0.11595,6.130917298,0.0813339061,0.2943463571,1.412862514,0.2825725028,0.1412862514,0.01367388,0.3061202114,0.0007957621
13/01/2024 14:15,-0.233216537,0.1657040152,0.7326383699,1.2959083793,0.6199180425,0.0048505567,0.1369497467,0.0204732448,0.0238189603,0.0697167686,2.43692e-05,0.2799391428,0.0548885903,1.50105,0.1697037,0.0185285518,0.0487566189,0.282288587,0.0624764628,0.0907503362,0.0464714918,0.5297750068,0.120456155,0,0.0110172873,0.5111864101,0,0,0,0,0.0800428047,0.0608881593,0.3151031675,0.092258815,0,3.375,0,0,0,0.2085255,0.334279,0.03825,0.11475,6.1794982786,0.0621004454,0.2904468239,1.3941447547,0.2788289509,0.1394144755,0.016936965,0.3020646969,0.0007864028
13/01/2024 14:30,-0.264750732,0.1626236851,0.7372122258,1.3035984348,0.6239928371,0.0049268217,0.1379230384,0.0200544461,0.0234411324,0.0700492848,2.42199e-05,0.2847234507,0.0552812602,1.50105,0.16734528,0.0234942854,0.0518709456,0.2875471473,0.0636721576,0.0921033262,0.0461015118,0.525557235,0.1197100575,0,0.0110172873,0.5071166303,0,0,0,0,0.0810754461,0.0697286005,0.3105739639,0.091435535,0,3.375,0,0,0,0.198643,0.3313354,0.0342,0.1026,6.2017933812,0.0783440076,0.288134449,1.3830453554,0.2766090711,0.1383045355,0.019733895,0.299659827,0.0007905569
13/01/2024 14:45,-0.302887695,0.1603835889,0.7349543366,1.299685496,0.626510746,0.0050070526,0.1382418685,0.0204381532,0.022345436,0.0707826348,2.4217e-05,0.2859619025,0.0561838094,1.50105,0.15524556,0.0197516769,0.0550165111,0.3136396751,0.0677859499,0.0919409071,0.0443137129,0.5051763274,0.1216138925,0,0.0110762033,0.4874508422,0,0,0,0,0.0826244083,0.0654291368,0.3108974784,0.088656965,0,3.375,0,0,0,0.200323,0.29781565,0.03865,0.11595,6.2337663084,0.082323349,0.2769607058,1.3294113879,0.2658822776,0.1329411388,0.021505284,0.288039134,0.0007807967
13/01/2024 15:00,-0.302573486,0.1587080955,0.7311668101,1.294619475,0.6244689327,0.0049763619,0.138089256,0.0211990292,0.0232599837,0.0708203727,2.41534e-05,0.2840762087,0.0558537649,1.50105,0.15719382,0.0227592455,0.0562982724,0.3087407093,0.0695463881,0.0898512695,0.0426620111,0.4863469267,0.1208420675,0,0.0114296992,0.4692821223,0,0,0,0,0.0808612479,0.0794915649,0.3151031675,0.08716477,0,3.375,0,0,0,0.1867985,0.32803925,0.03315,0.09945,6.1808987375,0.0827855161,0.2666375695,1.2798603334,0.2559720667,0.1279860333,0.024644061,0.2773030722,0.0007603853
13/01/2024 15:15,-0.301435181,0.1551636342,0.729854006,1.2903122302,0.6179013473,0.0052199915,0.1369033059,0.0216705059,0.0228783825,0.0710780442,2.41301e-05,0.2854635206,0.0553714792,1.50105,0.15627096,0.0281238931,0.0569308863,0.3190019682,0.0705084828,0.0916647358,0.0411107531,0.4686625854,0.12030179,0,0.0110172873,0.4522182842,0,0,0,0,0.0735345451,0.0814096363,0.3160737111,0.081659085,0,3.375,0,0,0,0.190858,0.2835679,0.03085,0.09255,6.095050301,0.0833831593,0.2569422069,1.2333225933,0.2466645187,0.1233322593,0.026260065,0.2672198952,0.0008150102
13/01/2024 15:30,-0.307068634,0.1490578016,0.7300192511,1.2884461689,0.6202706196,0.0051836916,0.1369379366,0.0217453963,0.0227628353,0.0713969853,2.4122e-05,0.289402959,0.0552715651,1.50105,0.16949862,0.0282761472,0.0549790626,0.3030764196,0.0696797775,0.091937764,0.0404816894,0.4614912597,0.11402428,0,0.0112529512,0.4452985839,0,0,0,0,0.059935294,0.0817358851,0.3160737111,0.086495855,0,3.375,0,0,0,0.184264,0.2270323,0.03075,0.09225,6.0875690208,0.0834909544,0.2530105591,1.2144506835,0.2428901367,0.1214450683,0.027689607,0.2631309814,0.0008153298
13/01/2024 15:45,-0.301715668,0.152786915,0.7302563766,1.2841779072,0.6205105811,0.0051741215,0.1368937152,0.0216394845,0.0233951022,0.0718430521,2.41408e-05,0.2884776543,0.0558434118,1.50105,0.16898592,0.0272112021,0.0548130184,0.3049828675,0.0653003783,0.0930730709,0.0388703295,0.4431217562,0.0774655025,0,0.0116064471,0.4275736244,0,0,0,0,0.0580842093,0.0846541438,0.3228675166,0.08469493,0,3.375,0,0,0,0.1819725,0.28661875,0.0287,0.0861,6.0907711348,0.0835390287,0.2429395593,1.1661098848,0.233221977,0.1166109885,0.02641545,0.2526571417,0.0008068899
13/01/2024 16:00,-0.281608124,0.1548322241,0.7277940092,1.2775372488,0.6243592162,0.0054751177,0.1367229912,0.0213973695,0.0234006821,0.0713138224,2.41249e-05,0.2865261168,0.0558895166,1.50105,0.1645767,0.0275267906,0.0558870121,0.3067968573,0.0635120724,0.0934676387,0.0388032811,0.4423574041,0.0743782025,0,0.0111351193,0.4268360917,0,0,0,0,0.0578700111,0.0746993621,0.325455633,0.080321255,0,3.375,0,0,0,0.1736375,0.32707015,0.02975,0.08925,6.1143859577,0.0826895264,0.2425205066,1.1640984319,0.2328196864,0.1164098432,0.022220055,0.2522213269,0.0007655308
13/01/2024 16:15,-0.239524887,0.1535384595,0.7259705442,1.2765144288,0.6286103972,0.0053883707,0.1372024591,0.0208933868,0.0227213632,0.0699282798,2.41029e-05,0.286740118,0.0559692012,1.50105,0.1758561,0.0278199232,0.055874287,0.2916597786,0.0705292291,0.0913861464,0.0385496833,0.43946639,0.070544805,0,0.0112529512,0.4240465166,0,0,0,0,0.0570515679,0.0745365372,0.3231910311,0.07697668,0,3.375,0,0,0,0.1818735,0.32576665,0.032,0.096,6.1961182016,0.0839417161,0.2409355208,1.1564904999,0.2312981,0.11564905,0.023183442,0.2505729417,0.000771781
13/01/2024 16:30,-0.240521744,0.1543418116,0.7128430866,1.2733772787,0.633993045,0.0057117755,0.1415681307,0.02108777,0.0223301574,0.0711070083,2.41803e-05,0.283516839,0.0558842867,1.50105,0.1917498,0.0263178045,0.056820973,0.3014394006,0.0831978259,0.0880894147,0.0380471588,0.4337376106,0.071162265,0,0.0108994554,0.4185187471,0,0,0,0,0.0560628885,0.0755676089,0.3293378075,0.071470995,0,3.375,0,0,0,0.168836,0.3140478,0.03085,0.09255,6.1903429371,0.0848665091,0.2377947426,1.1414147647,0.2282829529,0.1141414765,0.021629592,0.2473065324,0.0007869244
13/01/2024 16:45,-0.236356506,0.1567451891,0.7154185932,1.2807336202,0.6031516284,0.0054830778,0.1416062775,0.0206036624,0.0230264632,0.0700750941,2.40424e-05,0.2831843496,0.055665224,1.50105,0.18836598,0.0255567786,0.0577610594,0.3052198545,0.0794519183,0.0816754671,0.0354927656,0.4046175278,0.05238119,0,0.0111351193,0.3904204216,0,0,0,0,0.0568373696,0.0735173447,0.3277202348,0.0710079,0,3.375,0,0,0,0.154795,0.3141875,0.028,0.084,6.1558019337,0.0832699645,0.221829785,1.0647829679,0.2129565936,0.1064782968,0.026197911,0.2307029764,0.000808444
13/01/2024 17:00,-0.238414505,0.1556097216,0.7163942836,1.2860139444,0.6080688294,0.0054461717,0.1428777524,0.0226894736,0.0222994064,0.0692597199,2.41282e-05,0.2814967675,0.0555909324,1.50105,0.19144218,0.0262359843,0.0568670902,0.3210044232,0.0878942254,0.0805658038,0.0331631364,0.3780597546,0.00833571,0,0.0108994554,0.3647945,0,0,0,0,0.0555465678,0.0740635758,0.3364551275,0.06709732,0,3.375,0,0,0,0.1363155,0.24759845,0.0246,0.0738,6.0987141691,0.0834848782,0.2072696023,0.994894091,0.1989788182,0.0994894091,0.025824987,0.2155603864,0.0008050403
13/01/2024 17:15,-0.239191757,0.1538284532,0.7112630746,1.287000688,0.6050632493,0.0056477681,0.1425416813,0.0233800681,0.0227951585,0.0665942499,2.41393e-05,0.2766640373,0.0555605997,1.50105,0.18313644,0.0256945826,0.0568999193,0.3016242542,0.0986262353,0.0801586747,0.0317586299,0.3620483809,0.0034217575,0,0.0105459595,0.3493449289,0,0,0,0,0.0565792093,0.0736954541,0.3416313602,0.064370205,0,3.375,0,0,0,0.1353915,0.24880625,0.02295,0.06885,6.0552714603,0.0801680771,0.1984914369,0.9527588971,0.1905517794,0.0952758897,0.025607448,0.2064310944,0.0008425229
13/01/2024 17:30,-0.235589066,0.1553055426,0.7115656266,1.2987260857,0.6045757829,0.0059090463,0.1423932755,0.0209619435,0.0235702584,0.0671147864,2.61696e-05,0.275499213,0.0559864158,1.50105,0.1917498,0.0252997753,0.0612095099,0.2885534154,0.1039161719,0.0781903171,0.0313789802,0.3577203743,0.0026499325,0,0.0107227075,0.3451687822,0,0,0,0,0.057826049,0.0747896189,0.3426019039,0.066325495,0,3.375,0,0,0,0.1358145,0.30982655,0.02415,0.07245,6.1818509224,0.082252017,0.1961186262,0.9413694059,0.1882738812,0.0941369406,0.030672999,0.2039633713,0.0008451758
13/01/2024 17:45,-0.242463745,0.1599537334,0.7163632964,1.3236918379,0.6022203944,0.0061857153,0.143578245,0.0188791863,0.023970305,0.0676304998,3.26771e-05,0.2749629458,0.0577885181,1.50105,0.18836598,0.0255705162,0.0641631208,0.2856943402,0.1172513195,0.0755149263,0.0294565362,0.3358045132,0.00267566,0,0.0108994554,0.3240218987,0,0,0,0,0.0591608129,0.0756919031,0.3409843312,0.06709732,0,3.375,0,0,0,0.1343365,0.31408025,0.02275,0.06825,6.1963932497,0.0814465597,0.1841033515,0.8836960874,0.1767392175,0.0883696087,0.029181303,0.1914674856,0.0009073214
13/01/2024 18:00,-0.248248016,0.1630272448,0.7341401726,1.3899412978,0.6228824801,0.0065912556,0.1457550895,0.0170795871,0.0245035352,0.065617174,3.26046e-05,0.283380797,0.0624145531,1.50105,0.18939138,0.0292759452,0.0851818533,0.2743585374,0.1543726019,0.08538245,0.0274711059,0.3131706073,0.00267566,0,0.0111351193,0.302182165,0,0,0,0,0.0591608129,0.0761077229,0.3438959621,0.06020235,0,3.375,0,0,0,0.1095855,0.25107115,0.0202,0.0606,6.1931504054,0.080583111,0.1716944119,0.8241331772,0.1648266354,0.0824133177,0.032133618,0.1785621884,0.0009889805
13/01/2024 18:15,-0.244794052,0.1648533495,0.7457845837,1.4543701555,0.6505487388,0.0071309881,0.1492662846,0.0173984113,0.025550125,0.0661604992,3.2722e-05,0.2944725513,0.0689235651,1.50105,0.18170088,0.0334776744,0.0985578639,0.274224875,0.1866612192,0.0980996992,0.0245034187,0.2793389734,0.002624205,0,0.0105459595,0.2695376059,0,0,0,0,0.0478466553,0.0746650723,0.3484251657,0.06339256,0,3.375,0,0,0,0.11004,0.2777335,0.02005,0.06015,6.050548804,0.0823542888,0.153146367,0.7351025615,0.1470205123,0.0735102562,0.031729617,0.1592722217,0.0013318751
13/01/2024 18:30,-0.24710054,0.1646098497,0.749412782,1.4704147638,0.6481489359,0.0085104069,0.1572333148,0.0193664646,0.0278475277,0.0719397553,3.27486e-05,0.3240872986,0.0717660644,1.50105,0.1779069,0.0340236433,0.106296888,0.2593907508,0.2043713676,0.0987389931,0.0244641103,0.2788908573,0.0026499325,0,0.0107227075,0.2691052132,0,0,0,0,0.0422718884,0.0744157901,0.3616892621,0.060253805,0,3.375,0,0,0,0.063418,0.28125625,0.0181,0.0543,6.0308302489,0.079005495,0.1529006893,0.7339233087,0.1467846617,0.0733923309,0.035645319,0.1590167169,0.0015782264
13/01/2024 18:45,-0.249306992,0.1645354042,0.7498495897,1.4771975354,0.6549648868,0.0093272963,0.1839317144,0.0220527018,0.0316930814,0.0806025377,3.29933e-05,0.3304053545,0.0741311612,1.50105,0.1804704,0.0340062329,0.1075946605,0.3086948571,0.2049207396,0.1003509035,0.023788774,0.2711920236,0.002624205,0,0.0108994554,0.261676514,0,0,0,0,0.0414974073,0.0785043919,0.3733357857,0.06123145,0,3.375,0,0,0,0.062946,0.2629242,0.01735,0.05205,5.8918415067,0.0823530124,0.1486798375,0.7136632199,0.142732644,0.071366322,0.032289003,0.154627031,0.0016022438
