Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00172TCH,CL00177TCH,CL00180TCH,CL00181TCH,CL00179TCH,CL00178TCH,CL00186TCH,CL00185TCH,CL00184TCH,CL00176TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/10/2023 02:30,73.2192598658,0,0,0,0,0,0.005291270645452622,0.09672898654947815,0.013397338249829535,0.014051932520345362,0.05367015351747903,3.6614516700666925e-05,0.14299094722193273,0,1.4029125,0,1.5,0.03271162531999999,0,0,0.6778418259765625,0.2488604513100747,0,0.25773715092045585,0,0,0.13567433806502005,0.2282944682934873,0.0546312271869,0.14171527121627572,0.0017237225675,0.0225597416,0.033592854,0.6924990205633434,0,0.010604752870499999,0.012155999999999998,0.05377951669315681,0.08942775588999999,5.966823861290427,0.09169714342220531,0,0.32893442034700143,0,0,0.0495163200510612,0.13512898915563595,0.17223574576824058,0.06514127672999999,0,0.6063983133337407,0,2.7686016866662593,0.05804038145886509,0.009021566478464221,0.030657460905840365,0.23978632958200544,0.14922780552063522,0.9410734007852739,0.3916456886972451,0.153565972845505,0,0.12350321100610438,0.049285189828796296,0.15769436334225717,0.10928172724032133,0.05926037203652222,0.00320174292089104,0.6636562347182444,0.4993644622007287,0.12321173992541325,0.33615442958940595,0.052571206534181826,0.1083550812977733,0.002441293641474314,0.017783695430675716,0.024979173091216795,0.03301775979752562,0.0020944180495072458,0.00014102336702099755,0.1794107923853496,0.1794107923853496,0.1794107923853496,0.02314366536194268
01/10/2023 02:45,73.3375670002,0,0,0,0,0,0.005328156117929542,0.09661684275493024,0.0137347517110523,0.014011540386360372,0.053495668784811365,3.6620124658220255e-05,0.141600719263923,0,1.4029125,0,1.5,0.03148109396,0,0,0.6759314389648438,0.279728744354676,0,0.24973252461677536,0,0,0.13561134056478938,0.22753702817777866,0.04444094646809999,0.14783924243957652,0.0017237225675,0.022662285879999997,0.032413067999999996,0.6862149284967153,0,0.010545837576774998,0.012155999999999998,0.05377951669315681,0.09045684399,5.905073945886947,0.08958656945280187,0,0.32882511259229913,0,0,0.049255901505512296,0.12032520193889999,0.16796543802191835,0.06431800624999999,0,0.6731181626696778,0,2.701881837330322,0.05781654441578534,0.009060363815264871,0.030904353455592407,0.2376736629393323,0.14750859200561228,0.9232500070189319,0.3883175039514457,0.15333074212951908,0,0.12449544504485813,0.048810987894441736,0.15581712714999074,0.10881574630024807,0.05791152604248965,0.0032945068531380706,0.6556831065011088,0.4970840909379867,0.12270487306441559,0.3339512288571427,0.049480271329987335,0.10696385386059566,0.002287714367513789,0.017944544760168667,0.025448287037165913,0.032522693344800215,0.002064823456314531,0.0001376134398156397,0.17951793773184013,0.17951793773184013,0.17951793773184013,0.0237488395131018
01/10/2023 03:00,73.2730741981,0,0,0,0,0,0.005448877063542545,0.09625687817261877,0.013941097062084438,0.013935554767357026,0.053455854340978826,3.658978034043279e-05,0.14022995120287532,0,1.4029125,0,1.5,0.03291671388,0,0,0.6770960779296875,0.26330587416946566,0,0.25226171471104547,0,0,0.14257217976598605,0.22908828946337062,0.0554804172468,0.14588155605752734,0.0016979953649999997,0.0225597416,0.030084543,0.7131649441203219,0,0.010663668164224998,0.009116999999999998,0.0547230169860192,0.08829575898,5.974535158045152,0.09103721480919331,0,0.32889738167559873,0,0,0.049255901505512296,0.142236543105216,0.1701005918950795,0.06123074195,0,0.5748510216882328,0,2.8001489783117672,0.057945270749784325,0.008962960197953465,0.031149984875111395,0.23505321839044638,0.14810081819433105,0.9096719972349834,0.3844642859657037,0.15487358185364894,0,0.12373003111379417,0.04869797361324606,0.15524460474506732,0.1083635721867322,0.058111812873542584,0.003242509752489059,0.6518496145050303,0.4807726757020541,0.12103480539634777,0.33120715805790163,0.04769050051206785,0.10564146694810664,0.0022973922541709847,0.017727492172537232,0.025383098097157542,0.0320647528235151,0.002064823456314531,0.000138206540962162,0.18002677433365413,0.18002677433365413,0.18002677433365413,0.024592928550456597
01/10/2023 03:15,73.2963763246,0,0,0,0,0,0.0053086059134513485,0.09670323428164589,0.013687462932487583,0.013977661061580634,0.052263605894336276,3.659983306654143e-05,0.1406332099888708,0,1.4029125,0,1.5,0.033942156679999995,0,0,0.6833891064941408,0.27458685317953285,0,0.24987957091865998,0,0,0.14893713810585008,0.2167403037352764,0.0540651004803,0.1434200627024765,0.0016979953649999997,0.022867374439999994,0.031698987,0.7381991320129202,0,0.0108404140454,0.012155999999999998,0.05377951669315681,0.09107429684999999,5.929914789760813,0.09531889527103199,0,0.32897332959645786,0,0,0.04921155485018341,0.15143007766194,0.16867715597963875,0.06411218863,0,0.8060197445495607,0,2.5689802554504393,0.057795543614023955,0.009001105452048094,0.031559533372197926,0.23543284404078504,0.1468846767593693,0.9004990248385761,0.3822576505747228,0.15019098729114644,0,0.1231852400854348,0.04854392749235974,0.14387212873689215,0.11032608895862712,0.057445341061766964,0.0032465020508683625,0.6541101375314478,0.46780666530334447,0.11987467415136514,0.32897130745696807,0.04748510038467966,0.10524395311633584,0.002342509390630503,0.017711414893439,0.0253249159409518,0.032743213840347125,0.0021881598179276946,0.00013886924162959054,0.18057426141314922,0.18057426141314922,0.18057426141314922,0.024523015640937
01/10/2023 03:30,73.1580268441,0,0,0,0,0,0.005219715633977038,0.0969841093557575,0.01411713134430885,0.014025325202989585,0.05359071636026803,3.658576887903734e-05,0.1387282413258638,0,1.4029125,0,1.5,0.028609854119999993,0,0,0.6875368000000001,0.27499163572187496,0,0.24263488575022832,0,0,0.14642579878928363,0.2063140471287122,0.04755464335439999,0.14832549834217731,0.0017237225675,0.022457197319999997,0.03197841,0.735560409074769,0,0.011076075220299998,0.009116999999999998,0.055666517278881604,0.08788412373999999,5.975463106043199,0.09425236762443989,0,0.3289273119460741,0,0,0.049255901505512296,0.14977094474789998,0.16796543802191835,0.06143655957,0,0.8216276000006109,0,2.553372399999389,0.058108975681608555,0.008976854753350989,0.031334597801681616,0.23420342363018942,0.14599279502828452,0.8971311367740483,0.38016630754997327,0.151550868429345,0,0.12337606104569314,0.049003666776690415,0.14247644231666612,0.11066680318970798,0.057074408271105104,0.0032164613497177837,0.6525324181498869,0.4660679551273103,0.11898331966013294,0.32706907366934224,0.04660814238673378,0.10457099061260784,0.002325645092066657,0.017725511480893155,0.025291378302813056,0.03333025651744899,0.0021930666934829625,0.0001366937286513848,0.18068805693636966,0.18068805693636966,0.18068805693636966,0.02466279741439407
01/10/2023 03:45,73.1790723731,0,0,0,0,0,0.005121520630154945,0.09682301056447983,0.013380333209833643,0.013986510221152474,0.05447645841709481,3.658855167390841e-05,0.13902326638210696,0,1.4029125,0,1.5,0.03189127108,0,0,0.6874039870117188,0.26365954396405705,0,0.2428574998923983,0,0,0.1415738855407912,0.21096761221221613,0.04104418622849999,0.15313950428352735,0.0016979953649999997,0.022662285879999997,0.03384123,0.7203693737298722,0,0.01048692228305,0.012155999999999998,0.0547230169860192,0.08942775588999999,5.904225256078384,0.08768524472781909,0,0.3287716442997821,0,0,0.049471973395732304,0.16760772323441997,0.17152402781052023,0.05752602478999999,0,0.6458512587121583,0,2.7291487412878417,0.056226486117953486,0.00902528387583864,0.031876696261183335,0.23472142679050645,0.14398934505800418,0.9003488898670722,0.3775994363105625,0.15590940683907467,0,0.12337016622636267,0.04938999005103806,0.1421411159892401,0.11097985633022654,0.05673073661246752,0.003207124501966673,0.65415941319616,0.46377238817237776,0.11815188356094555,0.32779356765594825,0.04679639666544422,0.10396875090051,0.0022130796815036133,0.01765830267564648,0.02526443713477405,0.03245599159125892,0.0021783460668171567,0.00013747504954811785,0.17832089239162655,0.17832089239162655,0.17832089239162655,0.024793765294371974
01/10/2023 04:00,73.27496974,0,0,0,0,0,0.0053145538266902315,0.09707073300207127,0.013442045045332132,0.014090376015648975,0.05556081430618744,3.660307227828754e-05,0.13954068534056757,0,1.4029125,0,1.5,0.032096359639999995,0,0,0.6892939220703125,0.25249548685664747,0,0.2393725102105933,0,0,0.14396330029553556,0.21825617197501884,0.043308693054900003,0.15348329133287653,0.0017237225675,0.02296991872,0.030953858999999997,0.6925095068052751,0,0.0108404140454,0.012155999999999998,0.055666517278881604,0.08716376206999998,5.8362423214631916,0.08798849555134491,0,0.3287502567784522,0,0,0.049255901505512296,0.14643626714740796,0.17081230985279985,0.05608530144999999,0,0.677797270077515,0,2.697202729922485,0.05689012185112294,0.00886240863593681,0.031863208910528976,0.23522406555652622,0.14532811316753866,0.8976980942205509,0.37766611692654034,0.15644888945116575,0,0.12301515706453092,0.04921997591894759,0.14166857096454727,0.11072690623236223,0.05671657258542517,0.003230775236870363,0.657599136126393,0.47125965848375373,0.11759963500529907,0.3272746087761927,0.04415109062917803,0.10397213770908033,0.0022693813622444163,0.017818917426769162,0.025612393741371114,0.03241113341862494,0.002146655828856045,0.00013723780908950892,0.17921379154557673,0.17921379154557673,0.17921379154557673,0.02500427226730436
01/10/2023 04:15,73.223146228,0,0,0,0,0,0.005316347777370037,0.09769107287311686,0.012893878584232195,0.013985375228114378,0.05649688567118237,3.663740109613606e-05,0.14146842887869643,0,1.4029125,0,1.5,0.03240399248,0,0,0.6906016,0.26001990839367717,0,0.2414678872416187,0,0,0.17034146142026485,0.2265506041945008,0.04444094646809999,0.16478696668352735,0.0016979953649999997,0.02235465304,0.042286014,0.6971388971893046,0,0.010192345814425,0.009116999999999998,0.055666517278881604,0.09292665542999999,5.870839793036965,0.09268342768339267,0,0.3288351836782924,0,0,0.0479538087777678,0.11995037212561199,0.16583028414875722,0.05793766003,0,0.9276971957830815,0,2.4473028042169185,0.058165782022590186,0.00879801640562265,0.03200031309116588,0.2375210170598813,0.1466509004202534,0.8994529017727677,0.3772128838130167,0.14887134853226372,0,0.12508611320848256,0.049859681335457554,0.14810938690432077,0.11138010967063143,0.05716073527611637,0.003222634955805872,0.6660498134540804,0.5026288903901681,0.11776845970035793,0.33152219637233576,0.04022185963484043,0.10442459908866647,0.0021344793322723185,0.017676819005980407,0.026330590776638168,0.032143393675458404,0.002146655828856045,0.0001352212651913331,0.1816821101050451,0.1816821101050451,0.1816821101050451,0.025990993781054548
01/10/2023 04:30,73.2809326733,0,0,0,0,0,0.005142588189100765,0.09907416457740228,0.012659106505771268,0.014768096812522367,0.058586394591649195,3.6663247386769006e-05,0.14366902872226656,0,1.4029125,0,1.5,0.03219890392,0,0,0.6928899740234375,0.24192180112679837,0,0.24248170142787961,0,0,0.18015212090487348,0.22968983245116628,0.0416103129351,0.16378008872152733,0.0017494497699999999,0.0225597416,0.028904756999999996,0.6971620157293004,0,0.01119390580775,0.012155999999999998,0.05661001757174401,0.08664921801999999,5.863794116300695,0.09334750904747458,0,0.3288992216051863,0,0,0.0479538087777678,0.14441468812797598,0.16796543802191835,0.05896674812999999,0,0.859453902835694,0,2.515546097164306,0.05878666046244716,0.008885197572709532,0.032762872084771966,0.24241224480599366,0.14794455137141285,0.9065922431476903,0.37832479719322737,0.153586839774439,0,0.12586443123011867,0.0502363846882805,0.15120545381991715,0.11291907393509086,0.05716073527611637,0.00325342967858772,0.6739239067947934,0.5067810373290005,0.11774204861949439,0.3321441569863632,0.04072297452977137,0.10604736638687562,0.002159502069666767,0.017940120302697163,0.026525323429854,0.031740829032376655,0.00212513713501471,0.00013688194840159556,0.18438128879193882,0.18438128879193882,0.18438128879193882,0.026417053906269052
01/10/2023 04:45,73.2815281643,0,0,0,0,0,0.005277921972945312,0.09955269292984653,0.012425082048245578,0.014966789724542004,0.0598803613049688,3.666170673908952e-05,0.1469613937600236,0,1.4029125,0,1.5,0.03148109396,0,0,0.6938707324707032,0.2639741938251606,0,0.24810496653403669,0,0,0.1800603534178147,0.22738383983935728,0.0407611228752,0.16150238594557734,0.0017237225675,0.022457197319999997,0.025303304999999998,0.7120583422017098,0,0.010722583457949998,0.012155999999999998,0.05661001757174401,0.08973648231999999,5.863176570443547,0.09432037627581427,0,0.32886754539375307,0,0,0.0479538087777678,0.09600248271096,0.16583028414875722,0.05670275431,0,0.9369525759722901,0,2.43804742402771,0.06046392512662667,0.008890632694695129,0.03311471817285539,0.24343845788692678,0.1516957527715019,0.9191244366840652,0.38127825636016394,0.15968444158255068,0,0.125951299647131,0.050522990015277616,0.15368331516022818,0.11395476831054814,0.05902887992925152,0.003245901932134484,0.68723423293133,0.5160134190226543,0.11858888759964127,0.3359705680022913,0.04149100942555522,0.1068105963585202,0.0022383952700534113,0.018389459986230608,0.02693825573068023,0.032227392175901565,0.0021075030509879627,0.00013743550947168304,0.18811230442335625,0.18811230442335625,0.18811230442335625,0.026917712477508925
