,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2602,KALLPA GENERACION S.A.,ICA 220,CB00656KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
2603,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00721KLL,Retiro,INVERSIONES HOLDING PERU SOCIEDAD ANONIMA CERRADA
2604,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00676KLL,Retiro,CORPORACION TDN S.A.C.
2605,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00666KLL,Retiro,CERAMICOS PIURA S.A.C.
2606,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00664KLL,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2607,KALLPA GENERACION S.A.,TRUJILLO 220,CB00762KLL,Retiro,TUBERIAS PLASTICAS S.A.C.
2608,KALLPA GENERACION S.A.,CHICLAYO 220,CB00733KLL,Retiro,MOLINO SAN NICOLAS SAC
2609,KALLPA GENERACION S.A.,CHICLAYO 220,CB00690KLL,Retiro,ENVASES SAN NICOLAS SAC
2610,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00737KLL,Retiro,MONT BLANC EXPORT S.R LTDA
2611,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00754KLL,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
2612,KALLPA GENERACION S.A.,CAMPO ARMIÑO 220,CB00659KLL,Retiro,AJEPER
2613,KALLPA GENERACION S.A.,CHICLAYO 220,CB00660KLL,Retiro,AJEPER
2614,KALLPA GENERACION S.A.,MARCONA 220,CB00687KLL,Retiro,EMPRESA PROCESADORA ALONSO
2615,KALLPA GENERACION S.A.,MARCONA 220,CB00655KLL,Retiro,AGRICOLA ISPANA S.A.C.
2616,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00668KLL,Retiro,CIFARMA S.A.C.
2617,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00764KLL,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
2618,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00679KLL,Retiro,CURTIEMBRE LA PISQUENA SA
2619,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00766KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2620,KALLPA GENERACION S.A.,ICA 220,CB00765KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2621,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00674KLL,Retiro,CORPORACION FRIO CENTER DEL PERU S.A.C
2622,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00695KLL,Retiro,FROZEN FOODS SOCIEDAD ANONIMA CERRADA
2623,KALLPA GENERACION S.A.,CHICLAYO 220,CB00734KLL,Retiro,MOLINOS & CIA SEMPER SAC.
2624,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00767KLL,Retiro,YOBEL SUPPLY CHAIN MANAGEMENT S.A.
2625,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00672KLL,Retiro,CONGELADOS DANA S.A.
2626,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00710KLL,Retiro,HILADOS ANDINOS S.A.C.
2627,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00719KLL,Retiro,INDUSTRIAS MANRIQUE S.A.C.
2628,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00744KLL,Retiro,PERU OFFSET DIGITAL S.A.C.
2629,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00662KLL,Retiro,ALTA VIDDA GAS S.A.C.
2630,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00661KLL,Retiro,ALTA VIDDA GAS S.A.C.
2631,KALLPA GENERACION S.A.,CHICLAYO 220,CB00700KLL,Retiro,GANDULES INC SAC
2632,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00718KLL,Retiro,INDUSTRIAS C & M PLAST S.A.C.
2633,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00717KLL,Retiro,INDUSTRIAS BERLIN S.A.C.
2634,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00691KLL,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
2635,KALLPA GENERACION S.A.,SAN JUAN 220,CB00680KLL,Retiro,DE FABRICA S.A.C EN LIQUIDACION
2636,KALLPA GENERACION S.A.,VENTANILLA 220,CB00671KLL,Retiro,CONDUCTORES METALICOS S.A.C.
2637,KALLPA GENERACION S.A.,PLANICIE220,CB00723KLL,Retiro,KANAY S.A.C.
2638,KALLPA GENERACION S.A.,LOMERA 220,CB00763KLL,Retiro,VERDEFLOR S.A.C.
2639,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00703KLL,Retiro,GRUPO ISAMISA S.A.C.
2640,KALLPA GENERACION S.A.,SAN JUAN 220,CB00663KLL,Retiro,BAC PETROL S.A.C
2641,ELECTROPERU,CALLALLI 138,CB00165ELP,Retiro,ADINELSA ADN
2642,ELECTROPERU,CHILCA REP 220,CB00166ELP,Retiro,ADINELSA ADN
2643,ELECTROPERU,SANTA ROSA 220,CB00174ELP,Retiro,ADINELSA ADN
2644,ELECTROPERU,HUACHO 220,CB00167ELP,Retiro,ADINELSA ADN
2645,ELECTROPERU,HUANCAVELICA 220,CB00168ELP,Retiro,ADINELSA ADN
2646,ELECTROPERU,ICA 220,CB00169ELP,Retiro,ADINELSA ADN
2647,ELECTROPERU,INDEPENDENCIA 220,CB00171ELP,Retiro,ADINELSA ADN
2648,CELEPSA,CACHIMAYO 138,CB00174CLP,Retiro,CATALINA HUANCA SOCIEDAD MINERA
2649,CELEPSA,MEDIO MUNDO 220,CL00119CLP,Retiro,ENEL DISTRIBUCION PERU
2650,CELEPSA,ZAPALLAL 220,CL00123CLP,Retiro,ENEL DISTRIBUCION PERU
2651,CELEPSA,LOMERA 220,CL00118CLP,Retiro,ENEL DISTRIBUCION PERU
2652,CELEPSA,CARABAYLLO 220,CL00115CLP,Retiro,ENEL DISTRIBUCION PERU
2653,CELEPSA,VENTANILLA 220,CL00122CLP,Retiro,ENEL DISTRIBUCION PERU
2654,CELEPSA,SANTA ROSA 220,CL00121CLP,Retiro,ENEL DISTRIBUCION PERU
2655,CELEPSA,PARAMONGA NUEVA 220,CL00120CLP,Retiro,ENEL DISTRIBUCION PERU
2656,CELEPSA,HUACHO 220,CL00117CLP,Retiro,ENEL DISTRIBUCION PERU
2657,CELEPSA,CHAVARRIA 220,CL00116CLP,Retiro,ENEL DISTRIBUCION PERU
2658,CELEPSA,SAN JUAN 220,CL00131CLP,Retiro,LUZ DEL SUR
2659,CELEPSA,SANTA ROSA 220,CL00132CLP,Retiro,LUZ DEL SUR
2660,CELEPSA,INDUSTRIALES 220,CL00129CLP,Retiro,LUZ DEL SUR
2661,CELEPSA,CHILCA REP 220,CL00128CLP,Retiro,LUZ DEL SUR
2662,CELEPSA,ALTO PRADERAS 220kV,CL00124CLP,Retiro,LUZ DEL SUR
2663,CELEPSA,ASIA 220,CL00125CLP,Retiro,LUZ DEL SUR
2664,CELEPSA,PLANICIE220,CL00130CLP,Retiro,LUZ DEL SUR
2665,CELEPSA,CARAPONGO 220,CL00127CLP,Retiro,LUZ DEL SUR
2666,CELEPSA,CANTERA 220,CL00126CLP,Retiro,LUZ DEL SUR
2667,CELEPSA RENOVABLES S.R.L.,MEDIO MUNDO 220,CL00005CLR,Retiro,ENEL DISTRIBUCION PERU
2668,CELEPSA RENOVABLES S.R.L.,ZAPALLAL 220,CL00009CLR,Retiro,ENEL DISTRIBUCION PERU
2669,CELEPSA RENOVABLES S.R.L.,LOMERA 220,CL00004CLR,Retiro,ENEL DISTRIBUCION PERU
2670,CELEPSA RENOVABLES S.R.L.,CARABAYLLO 220,CL00001CLR,Retiro,ENEL DISTRIBUCION PERU
2671,CELEPSA RENOVABLES S.R.L.,VENTANILLA 220,CL00008CLR,Retiro,ENEL DISTRIBUCION PERU
2672,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00007CLR,Retiro,ENEL DISTRIBUCION PERU
2673,CELEPSA RENOVABLES S.R.L.,PARAMONGA NUEVA 220,CL00006CLR,Retiro,ENEL DISTRIBUCION PERU
2674,CELEPSA RENOVABLES S.R.L.,HUACHO 220,CL00003CLR,Retiro,ENEL DISTRIBUCION PERU
2675,CELEPSA RENOVABLES S.R.L.,CHAVARRIA 220,CL00002CLR,Retiro,ENEL DISTRIBUCION PERU
2676,CELEPSA RENOVABLES S.R.L.,SAN JUAN 220,CL00017CLR,Retiro,LUZ DEL SUR
2677,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00018CLR,Retiro,LUZ DEL SUR
2678,CELEPSA RENOVABLES S.R.L.,INDUSTRIALES 220,CL00015CLR,Retiro,LUZ DEL SUR
2679,CELEPSA RENOVABLES S.R.L.,CHILCA REP 220,CL00014CLR,Retiro,LUZ DEL SUR
2680,CELEPSA RENOVABLES S.R.L.,ALTO PRADERAS 220kV,CL00010CLR,Retiro,LUZ DEL SUR
2681,CELEPSA RENOVABLES S.R.L.,ASIA 220,CL00011CLR,Retiro,LUZ DEL SUR
2682,CELEPSA RENOVABLES S.R.L.,PLANICIE220,CL00016CLR,Retiro,LUZ DEL SUR
2683,CELEPSA RENOVABLES S.R.L.,CARAPONGO 220,CL00013CLR,Retiro,LUZ DEL SUR
2684,CELEPSA RENOVABLES S.R.L.,CANTERA 220,CL00012CLR,Retiro,LUZ DEL SUR
2685,ENEL GENERACION PERU S.A.A.,CHICLAYO 220,CB00384EPE,Retiro,AGROINDUSTRIAS AIB S.A
2686,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00386EPE,Retiro,FAST DYE S.A.C.
2687,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00387EPE,Retiro,GLOBENATURAL INTERNACIONAL S.A.
2688,ENEL GENERACION PERU S.A.A.,ZORRITOS 220,CB00388EPE,Retiro,INVERSIONES BAHIA AZUL SOCIEDAD ANONIMA CERRADA
2689,ENEL GENERACION PERU S.A.A.,HUALLANCA 138,CB00389EPE,Retiro,MINERA SHUNTUR S.A.C.
2690,ENEL GENERACION PERU S.A.A.,REPARTICIÓN 138,CB00390EPE,Retiro,MOLYCOP-ADESUR
2691,ENEL GENERACION PERU S.A.A.,SOCABAYA 220,CB00393EPE,Retiro,NICOLL PERU
2692,ENEL GENERACION PERU S.A.A.,CHICLAYO 220,CB00391EPE,Retiro,NICOLL PERU
2693,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00392EPE,Retiro,NICOLL PERU
2694,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00395EPE,Retiro,PESQUERA CENTINELA S.A.C.
2695,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00394EPE,Retiro,PESQUERA CENTINELA S.A.C.
2696,CHINANGO S.A.C.,INDEPENDENCIA 220,CB00013CHI,Retiro,PAPELERA DEL SUR S.A.
2697,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00113TCH,Retiro,COELVISAC
2698,TERMOCHILCA S.A.C.,TRUJILLO 220,CB00114TCH,Retiro,COELVISAC
2699,KALLPA GENERACION S.A.,SAN JUAN 220,CB00759KLL,Retiro,TECNOFILM S.A.C
2700,TERMOCHILCA S.A.C.,PUCALLPA138,CB00111TCH,Retiro,COELVISAC
2701,TERMOCHILCA S.A.C.,PUERTO MALDONADO 138,CB00112TCH,Retiro,COELVISAC
2702,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00648HSR,Retiro,MOLINO SAN FERNANDO S.R.L.
2703,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00650HSR,Retiro,PERALES HUANCARUNA S.A.C.
2704,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00649HSR,Retiro,PERALES HUANCARUNA S.A.C.
2705,SAN GABAN,CARAPONGO 220,CB0090SGB,Retiro,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C
2706,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00385EPE,Retiro,DEPOSITOS S A
2707,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00745KLL,Retiro,PERUBAR S.A.
2708,CELEPSA,PIURA OESTE 220,CB00175CLP,Retiro,ELECTRONOROESTE S.A.
2709,ATRIA ENERGIA S.A.C.,GUADALUPE 220,CB00638HSR,Retiro,ASOCIACION DE USUARIOS DE AGUAS SUBTERRANEAS DEL S
2710,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00639HSR,Retiro,CHAVEZ ALVAREZ MARTHA LIDIA
2711,ATRIA ENERGIA S.A.C.,AGUAYTIA 138,CB00640HSR,Retiro,"CHEN ZHILIN O, ZHI LIN"
2712,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00642HSR,Retiro,CONGELADOS DANA S.A.
2713,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00644HSR,Retiro,CONSORCIO INDUSTRIAL EL PACIFICO SOCIEDAD ANONIMA
2714,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00645HSR,Retiro,LADRILLERA CUADROS S.A.C.
2715,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00651HSR,Retiro,PLASTICOS AGRICOLAS Y GEOMEMBRANAS S.A.C.
2716,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00652HSR,Retiro,SAN AGUSTIN PARACAS S.A.C.
2717,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00653HSR,Retiro,SOLIER MIRANDA ORLANDO
2718,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00655HSR,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
2719,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00658HSR,Retiro,VISTONY S.A.C.
2720,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00637HSR,Retiro,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.
2721,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00641HSR,Retiro,COMERCIAL MOLINERA SAN LUIS SAC
2722,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00396EPE,Retiro,CAMET REAL ESTATE SERVICES S.A.C.
2723,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00398EPE,Retiro,ERW PROPERTY MANAGEMENT SERVICES S.A.
2724,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00400EPE,Retiro,MASTERBREAD S.A.
2725,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00401EPE,Retiro,MASTERBREAD S.A.
2726,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00399EPE,Retiro,MASTERBREAD S.A.
2727,KALLPA GENERACION S.A.,PUCALLPA 60,CB00748KLL,Retiro,PLAZA VEA ORIENTE S.A.C.
2728,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00739KLL,Retiro,OCONGALLA S.A.C.
2729,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00673KLL,Retiro,CORPORACION BUSATEX S.A.C.
2730,SDF ENERGIA,VENTANILLA 220,CL00123SDF,Retiro,ENEL DISTRIBUCION PERU
2731,CHINANGO S.A.C.,TRUJILLO 220,CB00014CHI,Retiro,MINERA BOROO MISQUICHILCA S.A.
2732,SDF ENERGIA,SANTA ROSA 220,CL00122SDF,Retiro,ENEL DISTRIBUCION PERU
2733,SDF ENERGIA,CHAVARRIA 220,CL00117SDF,Retiro,ENEL DISTRIBUCION PERU
2734,SDF ENERGIA,PARAMONGA NUEVA 220,CL00121SDF,Retiro,ENEL DISTRIBUCION PERU
2735,SDF ENERGIA,ZAPALLAL 220,CL00124SDF,Retiro,ENEL DISTRIBUCION PERU
2736,SDF ENERGIA,CARABAYLLO 220,CL00116SDF,Retiro,ENEL DISTRIBUCION PERU
2737,SDF ENERGIA,LOMERA 220,CL00119SDF,Retiro,ENEL DISTRIBUCION PERU
2738,SDF ENERGIA,MEDIO MUNDO 220,CL00120SDF,Retiro,ENEL DISTRIBUCION PERU
2739,SDF ENERGIA,SAN JUAN 220,CL00133SDF,Retiro,LUZ DEL SUR
2740,SDF ENERGIA,CHILCA REP 220,CL00130SDF,Retiro,LUZ DEL SUR
2741,SDF ENERGIA,INDUSTRIALES 220,CL00131SDF,Retiro,LUZ DEL SUR
2742,SDF ENERGIA,CANTERA 220,CL00128SDF,Retiro,LUZ DEL SUR
2743,SDF ENERGIA,ALTO PRADERAS 220kV,CL00125SDF,Retiro,LUZ DEL SUR
2744,SDF ENERGIA,ASIA 220,CL00126SDF,Retiro,LUZ DEL SUR
2745,SDF ENERGIA,SANTA ROSA 220,CL00134SDF,Retiro,LUZ DEL SUR
2746,SDF ENERGIA,PLANICIE220,CL00132SDF,Retiro,LUZ DEL SUR
2747,SDF ENERGIA,CARAPONGO 220,CL00129SDF,Retiro,LUZ DEL SUR
2748,SDF ENERGIA,CALLAHUANCA EDEGEL 220,CL00127SDF,Retiro,LUZ DEL SUR
2749,TERMOCHILCA S.A.C.,CHIMBOTE1 138,CB00128TCH,Retiro,FUNDO LOS PALTOS SOCIEDAD ANONIMA CERRADA
2750,SDF ENERGIA,HUACHO 220,CL00118SDF,Retiro,ENEL DISTRIBUCION PERU
2751,CHINANGO S.A.C.,SOCABAYA 138,CB0015CHI,Retiro,ALICORP
2752,CHINANGO S.A.C.,PIURA OESTE 220,CB0016CHI,Retiro,DEPOSITOS S A
2753,CHINANGO S.A.C.,SAN JUAN 220,CB0018CHI,Retiro,MASTERBREAD S.A.
2754,CHINANGO S.A.C.,SANTA ROSA 220,CB0019CHI,Retiro,MASTERBREAD S.A.
2755,CHINANGO S.A.C.,PIURA OESTE 220,CB0017CHI,Retiro,MASTERBREAD S.A.
2756,CHINANGO S.A.C.,SOCABAYA 220,CB0022CHI,Retiro,NICOLL PERU
2757,CHINANGO S.A.C.,CHICLAYO 220,CB0020CHI,Retiro,NICOLL PERU
2758,CHINANGO S.A.C.,SAN JUAN 220,CB0021CHI,Retiro,NICOLL PERU
2759,CHINANGO S.A.C.,INDEPENDENCIA 220,CB0024CHI,Retiro,PESQUERA CENTINELA S.A.C.
2760,CHINANGO S.A.C.,CHAVARRIA 220,CB0023CHI,Retiro,PESQUERA CENTINELA S.A.C.
2761,CHINANGO S.A.C.,TRUJILLO 220,CB0025CHI,Retiro,VITAPRO S.A.
2762,SAN GABAN,SANTA ROSA 220,CB0091SGB,Retiro,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C
2763,KALLPA GENERACION S.A.,CARHUAMAYO 138,CB00768KLL,Retiro,ELECTROCENTRO
2764,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00681HSR,Retiro,OCONGALLA S.A.C.
2765,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00664HSR,Retiro,CORPORACION BUSATEX S.A.C.
2766,ENGIE,VENTANILLA 220,CB00508ENG,Retiro,PESQUERA DIAMANTE
2767,ENGIE,CACHIMAYO 138,CB00507ENG,Retiro,INDUSTRIA CACHIMAYO
2768,ENGIE,TRUJILLO 220,CB00504ENG,Retiro,CHIMU AGROPECUARIA S.A.
2769,ENGIE,SANTA ROSA 220,CB00511ENG,Retiro,INMOBILIARIA DE TURISMO S A
2770,ENGIE,VENTANILLA 220,CB00512ENG,Retiro,LIMA AIRPORT PARTNERS S.R.L.
2771,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00677HSR,Retiro,LADRILLERA INCA PERU S.A.C.
2772,FENIX POWER PERÚ,TRUJILLO 220,CB00252FPP,Retiro,COELVISAC
2773,FENIX POWER PERÚ,SAN JUAN 220,CB00254FPP,Retiro,PROMOTORA ASISTENCIAL S.A.C
2774,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00660HSR,Retiro,ARTE EXPRESS RENT S.A.C.
2775,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00662HSR,Retiro,CLEAN ENERGY DEL PERU S.R.L.
2776,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00666HSR,Retiro,EMC GREEN GROUP S.A.
2777,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00676HSR,Retiro,LADRILLERA CHOQUE SOCIEDAD ANONIMA CERRADA - LADRILLERA CHOQUE S.A.C
2778,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00678HSR,Retiro,LADRILLERA VITOR S.R.L.
2779,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00679HSR,Retiro,MOLINO LAS MERCEDES S.A.C.
2780,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00684HSR,Retiro,TINTORERIA PERU COLOR SAC
2781,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00685HSR,Retiro,VARAYOC AGRO S.A.C
2782,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00670HSR,Retiro,FRUTOS ECOLOGICOS DEL PERU S.A.C.
2783,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00659HSR,Retiro,AQUA EXPORT S.A.C.
2784,ATRIA ENERGIA S.A.C.,PEDREGAL 10,CB00661HSR,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2785,ATRIA ENERGIA S.A.C.,ALTO LA LUNA 10,CB00665HSR,Retiro,CURTIEMBRE LA PISQUENA SA
2786,ATRIA ENERGIA S.A.C.,PARACAS 22,CB00671HSR,Retiro,HACIENDA EL MONASTERIO SAC
2787,ATRIA ENERGIA S.A.C.,PEDREGAL 10,CB00672HSR,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2788,ATRIA ENERGIA S.A.C.,ALTO LA LUNA 10,CB00680HSR,Retiro,MONT BLANC EXPORT S.R LTDA
2789,ATRIA ENERGIA S.A.C.,VILLACURI 22.9,CB00687HSR,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2790,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00667HSR,Retiro,EMPACADORA Y PROCESADORA HUAMANI SAC
2791,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00668HSR,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
2792,ATRIA ENERGIA S.A.C.,VILLACURI 22.9,CB00682HSR,Retiro,PEAK QUALITY DEL PERU S.A.
2793,ATRIA ENERGIA S.A.C.,ALTO LA LUNA 10,CB00663HSR,Retiro,CONGELADOS DANA S.A.
2794,ATRIA ENERGIA S.A.C.,PARACAS 22,CB00683HSR,Retiro,SAN AGUSTIN PARACAS S.A.C.
2795,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00161KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2796,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00160KLL,Retiro,SAN MIGUEL FRUITS PERU S.A.
2797,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00159KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2798,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00158KLL,Retiro,MONT BLANC EXPORT S.R LTDA
2799,KALLPA GENERACION S.A.,PEDREGAL 10,CL00157KLL,Retiro,INDUSTRIA PERUANA DEL ACERO S.A.
2800,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00154KLL,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2801,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00153KLL,Retiro,HACIENDA EL MONASTERIO SAC
2802,KALLPA GENERACION S.A.,PARACAS 22,CL00152KLL,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
2803,KALLPA GENERACION S.A.,PARACAS 22,CL00151KLL,Retiro,EMPACADORA Y PROCESADORA HUAMANI SAC
2804,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00150KLL,Retiro,CURTIEMBRE LA PISQUENA SA
2805,KALLPA GENERACION S.A.,PEDREGAL 10,CL00149KLL,Retiro,CORPORACION FRUTICOLA DE CHINCHA S.A.C.
2806,KALLPA GENERACION S.A.,PISCO 10,CL00148KLL,Retiro,CONGELADOS DANA S.A.
2807,KALLPA GENERACION S.A.,INDEPENDENCIA 60,CL00147KLL,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2808,KALLPA GENERACION S.A.,PISCO 10,CL00155KLL,Retiro,HOMECENTERS PERUANOS
2809,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00688HSR,Retiro,CORPORACION JULCAN S.A.
2810,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00689HSR,Retiro,GRIFOS VITO S.A.
2811,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00690HSR,Retiro,INDUSTRIA LADRILLERA CONTINENTAL S.A.C.
2812,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00691HSR,Retiro,JUAN LENG DELGADO S.A.C.
2813,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00692HSR,Retiro,PROTECTA S.A. COMPAÑIA DE SEGUROS
2814,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00694HSR,Retiro,UNIVERSIDAD CATOLICA DE SANTA MARIA
2815,INLAND ENERGY SAC,SANTA ROSA 220,CB00287INL,Retiro,CALZADO CHOSICA SOCIEDAD ANONIMA CERRADA
2816,INLAND ENERGY SAC,SANTA ROSA 220,CB00286INL,Retiro,DESARROLLO EDUCATIVO S.A.
2817,ELECTROPERU,PARAMONGA NUEVA 220,CB00175ELP,Retiro,ADINELSA ADN
2818,INLAND ENERGY SAC,SAN JUAN 220,CB00285INL,Retiro,REPSOL COMERCIAL SAC
2819,ELECTROPERU,MARCONA 220,CB00176ELP,Retiro,ADINELSA ADN
2820,ATRIA ENERGIA S.A.C.,ILO ELP 138,CB00695HSR,Retiro,CONGELADOS PERUANA DEL PACIFICO SA
2821,CELEPSA,CALLAHUANCA EDEGEL 220,CL00133CLP,Retiro,LUZ DEL SUR
2822,CELEPSA RENOVABLES S.R.L.,CALLAHUANCA EDEGEL 220,CL00019CLR,Retiro,LUZ DEL SUR
2823,SAN GABAN,CARAPONGO 220,CL00175SGB,Retiro,LUZ DEL SUR
2824,SAN GABAN,CARAPONGO 220,CL00176SGB,Retiro,LUZ DEL SUR
2825,SAN GABAN,INDEPENDENCIA 60,CB0096SGB,Retiro,MINSUR
2826,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00769KLL,Retiro,FABRICA PERUANA DE ETERNIT
2827,CHINANGO S.A.C.,INDEPENDENCIA 10,CB00026CHI,Retiro,PAPELERA DEL SUR S.A.
2828,ENEL GENERACION PERU S.A.A.,TAMBO DE MORA 10,CB00402EPE,Retiro,PESQUERA CENTINELA S.A.C.
2829,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00255FPP,Retiro,UNION DE NEGOCIOS CORPORATIVOS S.A.C.
2830,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00403EPE,Retiro,MEGACENTRO LURÍN S.A.C.
2831,KALLPA GENERACION S.A.,CHICLAYO 220,CB00777KLL,Retiro,COMERCIAL MOLINERA SAN LUIS SAC
2832,KALLPA GENERACION S.A.,CHICLAYO 220,CB00787KLL,Retiro,MOLINO SAN FERNANDO S.R.L.
2833,KALLPA GENERACION S.A.,CHICLAYO 220,CB00789KLL,Retiro,PERALES HUANCARUNA S.A.C.
2834,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00788KLL,Retiro,PERALES HUANCARUNA S.A.C.
2835,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00794KLL,Retiro,TERPEL PERU S.A.C.
