,Contrato,Usuario Libre,Suministrador,Fecha de Suscripción,Fecha de Finalización,Precio Base,Precio FP,Rango de duración,Potencia_HP,Potencia_HFP,BRG,Precio de Potencia,Consistencia,Link,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
11815,,EMPRESA AGROINDUSTRIAL LA PUNTA S.A.C.,Enel Distribución Perú,2021-01-10 00:00:00,2031-09-30 00:00:00,15.84,15.84,10.726027397260275,0.77,0.77,,,0,,,,,
11816,,SUPER FOODS FREEZE DRIED S.A.C.,Enel Distribución Perú,2021-01-10 00:00:00,2025-12-31 00:00:00,9.12,9.12,4.975342465753425,0.85,0.85,,,0,,,,,
11817,,XIMESA S.A.C.,Enel Distribución Perú,2021-01-11 00:00:00,2023-12-31 00:00:00,8.69,8.69,2.96986301369863,1.3,1.3,,,0,,,,,
11818,,XIMESA S.A.C.,Enel Distribución Perú,2021-01-11 00:00:00,2023-12-31 00:00:00,8.69,8.69,2.96986301369863,0.99,0.99,,,0,,,,,
11819,,XIMESA S.A.C.,Enel Distribución Perú,2021-01-11 00:00:00,2023-12-31 00:00:00,8.69,8.69,2.96986301369863,0.99,0.99,,,0,,,,,
11820,,XIMESA S.A.C.,Enel Distribución Perú,2021-01-11 00:00:00,2023-12-31 00:00:00,8.69,8.69,2.96986301369863,2.5,2.5,,,0,,,,,
11821,,XIMESA S.A.C.,Enel Distribución Perú,2021-01-11 00:00:00,2023-12-31 00:00:00,8.69,8.69,2.96986301369863,0.201,0.201,,,0,,,,,
11822,,INMOBILIARIA ORMO S.R.L,Enel Distribución Perú,2021-01-11 00:00:00,2024-12-31 00:00:00,8.4,8.4,3.9726027397260273,0.27,0.27,,,0,,,,,
11823,,MAERSK LOGISTICS & SERVICES PERU S.A.,Enel Distribución Perú,2021-01-11 00:00:00,2024-10-31 00:00:00,9.74,9.74,3.8054794520547945,0.85,0.85,,,0,,,,,
11824,,CORPORACION REY S.A.,Enel Distribución Perú,2021-01-11 00:00:00,2025-12-31 00:00:00,9.92,9.92,4.972602739726027,2,2,,,0,,,,,
11825,,CLÍNICA SANTA MARTHA DEL SUR S.A.C.,Enel Distribución Perú,2021-01-12 00:00:00,2026-12-31 00:00:00,8.4,8.4,5.96986301369863,0.6,0.6,,,0,,,,,
11826,,BANCO RIPLEY S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,8.29,8.29,3.96986301369863,0.6,0.6,,,0,,,,,
11827,,MALL AVENTURA S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,8.29,8.29,3.96986301369863,6,6,,,0,,,,,
11828,,MALL AVENTURA S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,8.29,8.29,3.96986301369863,0.6,0.6,,,0,,,,,
11829,,MALL AVENTURA S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,8.29,8.29,3.96986301369863,0.45,0.45,,,0,,,,,
11830,,MALL AVENTURA S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,8.29,8.29,3.96986301369863,0.75,0.75,,,0,,,,,
11831,,MEXICHEM PERU S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,7.78,7.78,3.96986301369863,3,3,,,0,,,,,
11832,,MEXICHEM PERU S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,7.78,7.78,3.96986301369863,1.37,1.37,,,0,,,,,
11833,,TUBERIAS Y GEOSISTEMAS DEL PERU SA,Enel Distribución Perú,2021-01-12 00:00:00,2024-12-31 00:00:00,7.78,7.78,3.96986301369863,0.75,0.75,,,0,,,,,
11834,,CONCREMAX S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2023-12-31 00:00:00,8.01,8.01,2.967123287671233,0.535,0.535,,,0,,,,,
11835,,CONCREMAX S.A.,Enel Distribución Perú,2021-01-12 00:00:00,2023-12-31 00:00:00,8.01,8.01,2.967123287671233,0.4,0.4,,,0,,,,,
11836,,CLINICA LA MERCED S.A.C.,Enel Distribución Perú,2021-01-12 00:00:00,2026-12-31 00:00:00,8.4,8.4,5.96986301369863,0.31,0.31,,,0,,,,,
11837,,LADY PLAST MEL S.A.C.,Enel Distribución Perú,2021-01-12 00:00:00,2025-12-31 00:00:00,12.51,12.51,4.96986301369863,0.4,0.4,,,0,,,,,
11838,,NEGOCIOS GANADEROS FRIGORIFICO COLONIAL,Enel Distribución Perú,2021-01-12 00:00:00,2024-11-30 00:00:00,8.27,8.27,3.884931506849315,0.48,0.48,,,0,,,,,
11839,,AGRÍCOLA SANTA AZUL S.R.L.,Enel Distribución Perú,2021-01-12 00:00:00,2031-12-31 00:00:00,13.3,13.3,10.972602739726028,3,3,,,0,,,,,
11840,,PAPELERA PANAMERICANA S.A.,Enel Distribución Perú,2022-01-01 00:00:00,2025-12-30 00:00:00,7.527,7.527,3.9972602739726026,1.7,1.7,,,0,,,,,
11841,,ENVASES Y ENVOLTURAS S.A.,Enel Distribución Perú,2022-01-01 00:00:00,2025-12-30 00:00:00,8.51,8.51,3.9972602739726026,0.46,0.46,,,0,,,,,
11842,,GLOVE S.A,Enel Distribución Perú,2022-01-01 00:00:00,2025-12-30 00:00:00,9.69,9.69,3.9972602739726026,0.73,0.73,,,0,,,,,
11843,,INDUSTRIAS TERMOS S.A.,Enel Distribución Perú,2022-01-01 00:00:00,2025-12-30 00:00:00,9.69,9.69,3.9972602739726026,0.6,0.6,,,0,,,,,
11844,,INDUSTRIAS BASA SOCIEDAD ANONIMA CERRADA,Enel Distribución Perú,2022-01-01 00:00:00,2023-12-30 00:00:00,8.55,8.55,1.9945205479452055,1.9,1.9,,,0,,,,,
11845,,INDUSTRIAS BASA SOCIEDAD ANONIMA CERRADA,Enel Distribución Perú,2022-01-01 00:00:00,2023-12-30 00:00:00,8.55,8.55,1.9945205479452055,0.25,0.25,,,0,,,,,
11846,,FABRICA DE CUBIERTOS SAC,Enel Distribución Perú,2022-01-01 00:00:00,2023-12-30 00:00:00,8.55,8.55,1.9945205479452055,0.397,0.397,,,0,,,,,
11847,,FABRICA DE CUBIERTOS SAC,Enel Distribución Perú,2022-01-01 00:00:00,2023-12-30 00:00:00,8.55,8.55,1.9945205479452055,0.65,0.65,,,0,,,,,
11848,,FERREYROS S.A.,Enel Distribución Perú,2022-01-01 00:00:00,2025-12-30 00:00:00,10.4,10.4,3.9972602739726026,2.5,2.5,,,0,,,,,
11849,,PESQUERA CARAL S.A.,Enel Distribución Perú,2022-01-01 00:00:00,2024-12-30 00:00:00,12.6,12.6,2.9972602739726026,1.35,1.35,,,0,,,,,
11850,,CORPORACION TEXTIL DEL SUR S.A.C.,Enel Distribución Perú,2022-01-02 00:00:00,2023-12-31 00:00:00,7.91,7.91,1.9945205479452055,1,1,,,0,,,,,
11851,,EUROFARMA PERU S.A.C.,Enel Distribución Perú,2022-01-02 00:00:00,2025-12-31 00:00:00,11.14,11.14,3.9972602739726026,0.45,0.45,,,0,,,,,
11852,,AGROINPER FOODS S.A.C.,Enel Distribución Perú,2022-01-02 00:00:00,2025-12-31 00:00:00,9.23,9.23,3.9972602739726026,0.201,0.201,,,0,,,,,
11853,,EXPORTADORA EL SOL S.A.C.,Enel Distribución Perú,2022-01-03 00:00:00,2025-12-31 00:00:00,11.94,11.94,3.9945205479452053,0.35,0.35,,,0,,,,,
11854,,AGREGADOS COMERCIALIZADOS S.A.C.,Enel Distribución Perú,2022-01-06 00:00:00,2023-12-30 00:00:00,8.82,8.82,1.9808219178082191,1,1,,,0,,,,,
11855,,DESARROLLO AGRICOLA S.A.C.,Enel Distribución Perú,2022-01-06 00:00:00,2025-12-31 00:00:00,10.5,10.5,3.9863013698630136,0.201,0.201,,,0,,,,,
11856,,FORTIFLEX S.A.C.,Enel Distribución Perú,2022-01-07 00:00:00,2024-12-31 00:00:00,10.4,10.4,2.9835616438356163,0.5,0.5,,,0,,,,,
11857,,INTERPAINTS S.A.C,Enel Distribución Perú,2022-01-08 00:00:00,2023-12-31 00:00:00,10.66,10.66,1.978082191780822,0.9,0.9,,,0,,,,,
11858,,PAPELERA ZARATE S A C,Enel Distribución Perú,2022-01-08 00:00:00,2025-06-30 00:00:00,10.79,10.79,3.4767123287671233,0.8984,0.8984,,,0,,,,,
11859,,ASOCIACION DE PEQUEÑAS EMPRESAS INDUSTRIALES DEL PARQUE INDUSTRIAL,Enel Distribución Perú,2022-01-10 00:00:00,2025-09-30 00:00:00,10.97,10.97,3.723287671232877,0.7,0.7,,,0,,,,,
11860,,FROZEN PRODUCTS CORPORATION SOCIEDAD ANONIMA CERRADA,Enel Distribución Perú,2022-01-10 00:00:00,2025-09-30 00:00:00,12.67,12.67,3.723287671232877,0.3,0.3,,,0,,,,,
11861,,FROZEN PRODUCTS CORPORATION SOCIEDAD ANONIMA CERRADA,Enel Distribución Perú,2023-01-04 00:00:00,2026-12-31 00:00:00,12.67,12.67,3.9917808219178084,0.53,0.53,,,0,,,,,
11862,,VILLA MARIA DEL TRIUNFO SALUD S.A.C.,Enel Distribución Perú,2023-01-01 00:00:00,2025-12-31 00:00:00,9.05,9.05,3.0,1.25,1.25,,,0,,,,,
11863,,INVERSIONES NUEVA CERAMICA SA,Enel Distribución Perú,2023-01-01 00:00:00,2025-12-31 00:00:00,12.74,12.74,3.0,0.8,0.8,,,0,,,,,
11864,,CALLAO SALUD S.A.C.,Enel Distribución Perú,2023-01-01 00:00:00,2025-12-31 00:00:00,9.05,9.05,3.0,1.25,1.25,,,0,,,,,
11865,,BEBIDA NORTE S.A.C.,Enel Distribución Perú,2023-01-02 00:00:00,2025-08-31 00:00:00,10.3,9.72,2.663013698630137,1.5,1.5,,,0,,,,,
11866,,RECIP. ENVASES Y ESTAMPAD. METALICOS SA,Enel Distribución Perú,2023-01-03 00:00:00,2026-02-28 00:00:00,11.71,11.71,3.1561643835616437,0.25,0.25,,,0,,,,,
11867,,ORGINOR NATURAL S.A.C.,Enel Distribución Perú,2023-01-03 00:00:00,2026-02-28 00:00:00,11.71,11.71,3.1561643835616437,0.32,0.32,,,0,,,,,
11868,,MASTERBREAD S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,1.2,1.2,,,0,,,,,
11869,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,0.5,0.5,,,0,,,,,
11870,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,1.3,1.3,,,0,,,,,
11871,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,2.1,2.1,,,0,,,,,
11872,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,0.45,0.45,,,0,,,,,
11873,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,0.737,0.737,,,0,,,,,
11874,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,1.2,1.2,,,0,,,,,
11875,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,0.8,0.8,,,0,,,,,
11876,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,0.65,0.65,,,0,,,,,
11877,,INTRADEVCO INDUSTRIAL S.A.,Enel Distribución Perú,2023-01-04 00:00:00,2023-09-30 00:00:00,37,37,0.736986301369863,1.35,1.35,,,0,,,,,
11878,,INVESTMENT REAL ESTATE S.A.C.,Enel Distribución Perú,2023-01-04 00:00:00,2025-12-31 00:00:00,13.2,13.2,2.9917808219178084,0.73,0.73,,,0,,,,,
11879,,YANGALI ROMERO LUIS ALBERTO,Enel Distribución Perú,2023-01-04 00:00:00,2026-03-31 00:00:00,12.67,12.67,3.2383561643835614,0.3,0.3,,,0,,,,,
11880,,INVERSIONES PICORP S.A.C.,Enel Distribución Perú,2023-01-04 00:00:00,2025-12-31 00:00:00,14.34,14.34,2.9917808219178084,0.201,0.201,,,0,,,,,
11881,,FUERZA INDUCTIVA METALURGICA SAC,Enel Distribución Perú,2023-01-04 00:00:00,2026-03-31 00:00:00,13.7,13.7,3.2383561643835614,0.5,0.5,,,0,,,,,
11882,,NEWPORT RESTAURANTE S.A.C.,Enel Distribución Perú,2023-01-04 00:00:00,2024-12-31 00:00:00,12.45,12.45,1.9917808219178081,0.504,0.504,,,0,,,,,
11883,,PRESTADORA DE SERVICIOS PECUARIOS PSP S.,Enel Distribución Perú,2023-01-05 00:00:00,2026-04-30 00:00:00,14.26,14.26,3.317808219178082,0.5,0.5,,,0,,,,,
11884,,CENTROS DE SALUD PERUANOS S.A.C.,Enel Distribución Perú,2023-01-05 00:00:00,2025-12-31 00:00:00,13.31,13.31,2.989041095890411,0.67,0.67,,,0,,,,,
11885,,GRAFINAL S A,Enel Distribución Perú,2023-01-05 00:00:00,2026-04-30 00:00:00,13.32,13.32,3.317808219178082,0.7,0.7,,,0,,,,,
11886,,TEXTIL SAN DIEGO S.A.C,Enel Distribución Perú,2023-01-05 00:00:00,2026-04-30 00:00:00,14.04,14.04,3.317808219178082,0.62,0.62,,,0,,,,,
11887,,RABBIT GLASS S.A.,Enel Distribución Perú,2023-01-05 00:00:00,2026-04-30 00:00:00,13.51,13.51,3.317808219178082,0.19,0.19,,,0,,,,,
11888,,TOMOCORP S.A.C.,Enel Distribución Perú,2023-01-05 00:00:00,2026-04-30 00:00:00,12.93,12.93,3.317808219178082,1,1,,,0,,,,,
11889,,ARCA CONTINENTAL LINDLEY S.A.,Enel Distribución Perú,2021-01-03 00:00:00,2026-02-28 00:00:00,0,0,5.156164383561644,1.5,1.5,,,0,,,,,
11890,,ARCA CONTINENTAL LINDLEY S.A.,Enel Distribución Perú,2021-01-03 00:00:00,2026-02-28 00:00:00,0,0,5.156164383561644,8.9,8.9,,,0,,,,,
11891,,ARCA CONTINENTAL LINDLEY S.A.,Enel Distribución Perú,2021-01-03 00:00:00,2026-02-28 00:00:00,0,0,5.156164383561644,4.5,4.5,,,0,,,,,
11892,,PESQUERA HAYDUK S.A.,Enel Distribución Perú,2021-01-03 00:00:00,2026-02-28 00:00:00,0,0,5.156164383561644,1.5,1.5,,,0,,,,,
11893,,PESQUERA HAYDUK S.A.,Enel Distribución Perú,2021-01-03 00:00:00,2026-02-28 00:00:00,0,0,5.156164383561644,1.5,1.5,,,0,,,,,
11894,,GLOBAL PLASTIC S.A.C.,Enel Distribución Perú,2023-05-31 00:00:00,2025-12-31 00:00:00,14.01,14.01,2.589041095890411,0.5,0.5,,,0,,,,,
11895,,NEXA RESOURCES CAJAMARQUILLA S.A.,Kallpa,2021-01-07 00:00:00,2023-06-30 00:00:00,28,28,2.4767123287671233,120,0,,,0,,,,,
11896,,GREAT PANTHER CORICANCHA S.A.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,29.3,29.3,3.9835616438356163,2,2,,,0,,,,,
11897,,ILKO PERU S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,29.5,29.5,3.9835616438356163,0.9,0.9,,,0,,,,,
11898,,TERPEL PERU S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.205,0.205,,,0,,,,,
11899,,TERPEL PERU S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.32,0.32,,,0,,,,,
11900,,PGN GASUR S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.76,0.76,,,0,,,,,
11901,,INVERSIONES TORRECIUDAD S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.205,0.205,,,0,,,,,
11902,,OPERACIONES INMOBILIARIAS Y PORTUARIAS S.A.C.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.25,0.25,,,0,,,,,
11903,,TERPEL COMERCIAL DEL PERU S.R.L.,Kallpa,2021-01-07 00:00:00,2024-12-31 00:00:00,30,30,3.9835616438356163,0.4,0.4,,,0,,,,,
11904,,CLARIANT (PERU) S.A.,Kallpa,2021-01-08 00:00:00,2024-07-31 00:00:00,20.5,20.5,3.5616438356164384,0.6,0.6,,,0,,,,,
11905,,CORPORACION ACEROS AREQUIPA S.A.,Kallpa,2021-01-07 00:00:00,2025-08-31 00:00:00,16,16,4.64931506849315,50,50,,,0,,,,,
11906,,CARTONES DEL PACIFICO SOCIEDAD ANONIMA CERRADA,Kallpa,2021-01-09 00:00:00,2024-12-31 00:00:00,29,29,3.978082191780822,1,1,,,0,,,,,
11907,,LANGOSTINERA LA BOCANA S.A.C.,Kallpa,2021-01-10 00:00:00,2024-12-31 00:00:00,28,28,3.9753424657534246,0.8,0.8,,,0,,,,,
11908,,IMPORTADORA TECNICA INDUSTRIAL Y COMERCI AL SA,Kallpa,2021-01-11 00:00:00,2024-12-31 00:00:00,29.3,29.3,3.9726027397260273,0.4,0.4,,,0,,,,,
11909,,STROBBE HNOS SRL,Kallpa,2021-01-11 00:00:00,2024-12-31 00:00:00,22.5,22.5,3.9726027397260273,0.6,0.6,,,0,,,,,
11910,,AGROALTO S.A.C.,Kallpa,2021-01-11 00:00:00,2024-12-31 00:00:00,19.25,19.25,3.9726027397260273,0.42,0.42,,,0,,,,,
11911,,MOTORES DIESEL ANDINOS S.A.,Kallpa,2021-01-12 00:00:00,2023-12-31 00:00:00,26.8,26.8,2.967123287671233,1.2,1.2,,,0,,,,,
11912,,MOTORES DIESEL ANDINOS S.A.,Kallpa,2021-01-12 00:00:00,2023-12-31 00:00:00,26.8,26.8,2.967123287671233,0.45,0.45,,,0,,,,,
11913,,ECO - ACUICOLA SOCIEDAD ANONIMA CERRADA,Kallpa,2022-01-01 00:00:00,2024-12-31 00:00:00,29.5,29.5,3.0,14.5,14.5,,,0,,,,,
11914,,EL ROCIO S.A.,Kallpa,2022-01-01 00:00:00,2025-12-31 00:00:00,28.5,28.5,4.0,1.43,1.43,,,0,,,,,
11915,,FITESA PERU S.A.C.,Kallpa,2022-01-01 00:00:00,2023-12-31 00:00:00,26.5,26.5,1.9972602739726026,3.5,3.5,,,0,,,,,
11916,,TDM Geosinteticos S.A.,Statkraft,2017-01-11 00:00:00,2023-12-31 00:00:00,10.420488,10.420488,6.972602739726027,1,1,,,0,,,,,
11917,,TDM Asfaltos S.A.C.,Statkraft,2018-01-01 00:00:00,2023-12-31 00:00:00,10.420488,10.420488,6.0,0.3,0.3,,,0,,,,,
11918,,CONSTRUCCIONES A. MAGGIOLO S.A.,Statkraft,2018-01-03 00:00:00,2023-05-31 00:00:00,13.22541024,13.22541024,5.4082191780821915,1.5,1.5,,,0,,,,,
11919,,COMPAÑÍA MOLINERA DEL CENTRO S.A.,Statkraft,2018-01-05 00:00:00,2023-04-30 00:00:00,11.819535,11.819535,5.317808219178082,3.5,3.5,,,0,,,,,
11920,,Eurogroup S.A.C.,Statkraft,2017-01-09 00:00:00,2024-12-31 00:00:00,14.52656106,14.52656106,7.980821917808219,0.35,0.35,,,0,,,,,
11921,,Tecsup S.A.,Statkraft,2020-01-08 00:00:00,2023-07-31 00:00:00,8.756,8.756,3.5616438356164384,0.4,0.4,,,0,,,,,
11922,,Tecsup S.A.,Statkraft,2017-01-08 00:00:00,2023-07-31 00:00:00,8.756,8.756,6.561643835616438,0.6,0.6,,,0,,,,,
11923,,Sociedad Minera Corona SA,Statkraft,2013-01-11 00:00:00,2023-10-31 00:00:00,23.44906737,19.557712,10.808219178082192,12,12,,,0,,,,,
11924,,Compa¿¿a Minera Condestable S.A.,Statkraft,2014-09-02 00:00:00,2025-04-30 00:00:00,13.06249734,13.06249734,10.665753424657535,18.5,18.5,,,0,,,,,
11925,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,1,1,,,0,,,,,
11926,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.8,0.8,,,0,,,,,
11927,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,1.98,1.98,,,0,,,,,
11928,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,2,2,,,0,,,,,
11929,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,1.28,1.28,,,0,,,,,
11930,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.49,0.49,,,0,,,,,
11931,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,1.5,1.5,,,0,,,,,
11932,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0,0,,,0,,,,,
11933,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.999,0.999,,,0,,,,,
11934,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0,0,,,0,,,,,
11935,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.29,0.29,,,0,,,,,
11936,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.35,0.35,,,0,,,,,
11937,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.225,0.225,,,0,,,,,
11938,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.5,0.5,,,0,,,,,
11939,,Telefonica del Peru S.A.A.,Statkraft,2018-01-07 00:00:00,2024-06-30 00:00:00,10.44073,10.44073,6.482191780821918,0.23,0.23,,,0,,,,,
11940,,Universidad San Ignacio de Loyola S.A.,Statkraft,2018-01-12 00:00:00,2023-11-30 00:00:00,13.45019,13.45019,5.884931506849315,1,1,,,0,,,,,
11941,,Universidad San Ignacio de Loyola S.A.,Statkraft,2018-01-12 00:00:00,2023-11-30 00:00:00,13.45019,13.45019,5.884931506849315,1.3,1.3,,,0,,,,,
11942,,Universidad San Ignacio de Loyola S.A.,Statkraft,2018-01-12 00:00:00,2023-11-30 00:00:00,13.45019,13.45019,5.884931506849315,0.6,0.6,,,0,,,,,
11943,,Open Plaza S.A.,Statkraft,2018-01-12 00:00:00,2027-12-31 00:00:00,10.29,10.29,9.972602739726028,1.45,1.45,,,0,,,,,
11944,,A.W. Faber Castell Peruana S.A.,Statkraft,2019-01-01 00:00:00,2023-12-31 00:00:00,9.52602,9.52602,5.0,2,2,,,0,,,,,
11945,,TDM Sarplast S.A.C.,Statkraft,2019-01-02 00:00:00,2023-12-31 00:00:00,10.420488,10.420488,4.997260273972603,0.4,0.4,,,0,,,,,
11946,,Tamicorp S.A.C.,Statkraft,2019-01-03 00:00:00,2027-02-28 00:00:00,11.741604,11.741604,8.158904109589042,0.75,0.75,,,0,,,,,
11947,,Inversiones San Gabriel S.A.,Statkraft,2019-01-03 00:00:00,2027-02-28 00:00:00,13.21116,13.21116,8.158904109589042,3,3,,,0,,,,,
11948,,TEXTIL EL AMAZONAS S.A.,Statkraft,2019-01-05 00:00:00,2023-12-31 00:00:00,10.73322479,10.73322479,4.989041095890411,2,2,,,0,,,,,
11949,,Universidad San Ignacio de Loyola S.A.,Statkraft,2018-01-12 00:00:00,2023-11-30 00:00:00,13.45019,13.45019,5.884931506849315,0.25,0.25,,,0,,,,,
11950,,PANIFICADORA BIMBO DEL PERU S.A.,Statkraft,2019-01-09 00:00:00,2023-06-30 00:00:00,9.43302036,9.43302036,4.473972602739726,0.35,0.35,,,0,,,,,
11951,,PANIFICADORA BIMBO DEL PERU S.A.,Statkraft,2019-01-09 00:00:00,2023-06-30 00:00:00,9.43302036,9.43302036,4.473972602739726,0.85,0.85,,,0,,,,,
11952,,PANIFICADORA BIMBO DEL PERU S.A.,Statkraft,2019-01-09 00:00:00,2023-06-30 00:00:00,9.43302036,9.43302036,4.473972602739726,0.4,0.4,,,0,,,,,
11953,,LABORATORIOS AC FARMA S.A.,Statkraft,2019-01-11 00:00:00,2025-12-31 00:00:00,12.82605,12.82605,6.975342465753425,1.5,1.5,,,0,,,,,
11954,,LABORATORIOS AC FARMA S.A.,Statkraft,2019-01-11 00:00:00,2025-12-31 00:00:00,12.82605,12.82605,6.975342465753425,0.5,0.5,,,0,,,,,
11955,,LATEX Y PLASTICOS SRLTDA,Statkraft,2019-01-11 00:00:00,2023-10-31 00:00:00,3.22608,3.22608,4.8054794520547945,0.3,0.3,,,0,,,,,
11956,,HEINZ GLAS PERU S.A.,Statkraft,2019-01-12 00:00:00,2025-12-31 00:00:00,12.893,12.893,6.972602739726027,2,2,,,0,,,,,
11957,,HEINZ GLAS PERU S.A.,Statkraft,2019-01-12 00:00:00,2025-12-31 00:00:00,12.893,12.893,6.972602739726027,1,1,,,0,,,,,
11958,,HIPERMERCADOS TOTTUS S.A.,Statkraft,2019-01-12 00:00:00,2027-12-31 00:00:00,10.2,10.2,8.972602739726028,0.55,0.55,,,0,,,,,
11959,,HIPERMERCADOS TOTTUS S.A.,Statkraft,2019-01-12 00:00:00,2027-12-31 00:00:00,10.28,10.28,8.972602739726028,0.5,0.5,,,0,,,,,
11960,,HIPERMERCADOS TOTTUS S.A.,Statkraft,2019-01-12 00:00:00,2027-12-31 00:00:00,10.44,10.44,8.972602739726028,0.5,0.5,,,0,,,,,
11961,,HIPERMERCADOS TOTTUS S.A.,Statkraft,2019-01-12 00:00:00,2027-12-31 00:00:00,10.14,10.14,8.972602739726028,0.5,0.5,,,0,,,,,
11962,,HIPERMERCADOS TOTTUS S.A.,Statkraft,2019-01-12 00:00:00,2027-12-31 00:00:00,10.14,10.14,8.972602739726028,0.5,0.5,,,0,,,,,
11963,,CORPORACION CERAMICA S A,Statkraft,2020-01-01 00:00:00,2025-12-31 00:00:00,12.212901,12.212901,6.002739726027397,3.5,3.5,,,0,,,,,
11964,,CERAMICA LIMA S.A.,Statkraft,2020-01-01 00:00:00,2025-12-31 00:00:00,12.21074862,12.21074862,6.002739726027397,4.5,4.5,,,0,,,,,
11965,,CERAMICA LIMA S.A.,Statkraft,2020-01-01 00:00:00,2025-12-31 00:00:00,12.21074862,12.21074862,6.002739726027397,4.2,4.2,,,0,,,,,
11966,,CERAMICA LIMA S.A.,Statkraft,2020-01-01 00:00:00,2025-12-31 00:00:00,12.21074862,12.21074862,6.002739726027397,0.4,0.4,,,0,,,,,
